"","C","H","O","N","C13","S","P","Na","El_comp","Class","NeutralMass","Error_ppm","Candidates","MolForm","AI","AI_Mod","DBE","DBE_O","DBE_AI","GFE","kmass.CH2","kdefect.CH2","NOSC","OtoC_ratio","HtoC_ratio","NtoC_ratio","PtoC_ratio","NtoP_ratio","bs1_class","bs2_class","bs3_class"
"212.056420721952",9,11,5,1,0,0,0,0,"CHON","Lignin",213.063697188832,0.118649812536694,1,"C9H11NO5",0,0.272727272727273,5,0,-1,53.9666666666667,211.81963662815,0.180363371850177,0.222222222222222,0.555555555555556,1.22222222222222,0.111111111111111,0,NA,"Lignin","Lignin","Other"
"212.092816047154",10,15,4,1,0,0,0,0,"CHON","Protein",213.100092514034,0.0725530693942039,1,"C10H15NO4",0,0.142857142857143,4,0,-1,71.7,211.855991314007,0.144008685993441,-0.4,0.4,1.5,0.1,0,NA,"Protein","Protein","Other"
"212.839339696829",0,0,0,0,0,0,0,0,"","None",213.846616163709,0,0,NA,NA,NA,NA,NA,NA,NA,212.601681388705,0.398318611294826,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212.886843664176",0,0,0,0,0,0,0,0,"","None",213.894120131056,0,0,NA,NA,NA,NA,NA,NA,NA,212.649132312698,0.350867687302127,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212.986316403585",8,6,5,0,0,1,0,0,"CHOS","ConHC",213.993592870465,0.00524611307807239,1,"C8H6O5S",0,0.555555555555556,6,1,0,38.925,212.748493979957,0.251506020042626,0.75,0.625,0.75,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"213.004050811774",8,6,7,0,0,0,0,0,"CHO","ConHC",214.011327278654,0.118071534442047,1,"C8H6O7",0,0.555555555555556,6,-1,-1,31.8,212.766208585748,0.233791414252238,1,0.875,0.75,0,0,NA,"Tannin","Cond Hydrocarbon","Other"
"213.015273020906",7,6,6,2,0,0,0,0,"CHON","Tannin",214.022549487786,0.170298944454116,1,"C7H6N2O6",0,0.5,6,0,-2,11.4428571428571,212.777418264061,0.222581735939201,1.71428571428571,0.857142857142857,0.857142857142857,0.285714285714286,0,NA,"Tannin","Tannin","Other"
"213.02267160546",9,10,4,0,0,1,0,0,"CHOS","Lignin",214.02994807234,0.146834870973327,1,"C9H10O4S",0,0.333333333333333,5,1,0,60.3,212.784808587289,0.215191412710794,0,0.444444444444444,1.11111111111111,0,0,NA,"Lignin","Lignin","Other"
"213.040425367114",9,10,6,0,0,0,0,0,"CHO","Tannin",214.047701833994,0.169212779158401,1,"C9H10O6",0,0.333333333333333,5,-1,-1,53.9666666666667,212.802542524934,0.197457475065647,0.222222222222222,0.666666666666667,1.11111111111111,0,0,NA,"Tannin","Tannin","Other"
"213.051631534731",8,10,5,2,0,0,0,0,"CHON","Lignin",214.058908001611,0.296368365563557,1,"C8H10N2O5",0,0.142857142857143,5,0,-2,38.925,212.813736179644,0.186263820355549,0.75,0.625,1.25,0.25,0,NA,"Lignin","Lignin","Protein"
"213.059070662214",10,14,3,0,0,1,0,0,"CHOS","Lignin",214.066347129094,0.0835096508587119,1,"C10H14O3S",0,0.2,4,1,0,77.4,212.821167000531,0.178832999468739,-0.6,0.3,1.4,0,0,NA,"Lignin","Lignin","Other"
"213.076819116716",10,14,5,0,0,0,0,0,"CHO","Lignin",214.084095583596,0.130679038569179,1,"C10H14O5",0,0.2,4,-1,-1,71.7,212.83889563695,0.161104363049617,-0.4,0.5,1.4,0,0,NA,"Lignin","Lignin","Other"
"213.088047447002",9,14,4,2,0,0,0,0,"CHON","Protein",214.095323913882,0.154297241284593,1,"C9H14N2O4",0,0,4,0,-2,60.3,212.850111429582,0.149888570417517,0,0.444444444444444,1.55555555555556,0.222222222222222,0,NA,"Protein","Protein","Protein"
"213.113206444434",11,18,4,0,0,0,0,0,"CHO","Protein",214.120482911314,0.122150324302014,1,"C11H18O4",0,0.111111111111111,3,-1,-1,86.2090909090909,212.875242334253,0.124757665746785,-0.909090909090909,0.363636363636364,1.63636363636364,0,0,NA,"Protein","Protein","Other"
"213.963771838255",7,5,3,1,0,2,0,0,"CHONS","ConHC",214.971048305135,0.167961524367141,1,"C7H5NO3S2",0,0.6,6,3,0,27.7285714285714,213.724857979157,0.275142020843134,1.14285714285714,0.428571428571429,0.714285714285714,0.142857142857143,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"214.012320405221",0,0,0,0,0,0,0,0,"","None",215.019596872101,0,0,NA,NA,NA,NA,NA,NA,NA,213.773352336359,0.226647663640733,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214.017918045651",8,9,4,1,0,1,0,0,"CHONS","Lignin",215.025194512531,0.157934836200615,1,"C8H9NO4S",0,0.25,5,1,-1,46.05,213.778943726414,0.221056273586044,0.5,0.5,1.125,0.125,0,NA,"Lignin","Lignin","Other"
"214.027618863447",0,0,0,0,0,0,0,0,"","None",215.034895330327,0,0,NA,NA,NA,NA,NA,NA,NA,213.78863371219,0.211366287809852,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214.035666655274",8,9,6,1,0,0,0,0,"CHON","Tannin",215.042943122154,0.20416640933168,1,"C8H9NO6",0,0.25,5,-1,-2,38.925,213.796672517781,0.203327482219095,0.75,0.75,1.125,0.125,0,NA,"Tannin","Tannin","Other"
"214.050928212985",12,9,3,1,0,0,0,0,"CHON","ConHC",215.058204679865,0.178930790846488,1,"C12H9NO3",0.625,0.684210526315789,9,6,5,60.3,213.8119170343,0.188082965699778,0,0.25,0.75,0.0833333333333333,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"214.058141657977",6,9,4,5,0,0,0,0,"CHON","AminoSugar",215.065418124857,0.165895768414834,1,"C6H9N5O4",0,0,5,1,-4,-6.19999999999999,213.819122424695,0.180877575304919,2.33333333333333,0.666666666666667,1.5,0.833333333333333,0,NA,"Amino Sugar","Amino Sugar","Other"
"214.072071085128",9,13,5,1,0,0,0,0,"CHON","Lignin",215.079347552008,0.116147796512082,1,"C9H13NO5",0,0.0909090909090909,4,-1,-2,60.3,213.833036298123,0.166963701876711,0,0.555555555555556,1.44444444444444,0.111111111111111,0,NA,"Lignin;Amino Sugar","Lignin","Other"
"214.108464021747",10,17,4,1,0,0,0,0,"CHON","Protein",215.115740488627,0.0815871184097305,1,"C10H17NO4",0,0,3,-1,-2,77.4,213.869388598064,0.130611401935823,-0.6,0.4,1.7,0.1,0,NA,"Protein","Protein","Other"
"214.144825949688",11,21,3,1,0,0,0,0,"CHON","Lipid",215.152102416568,0.191162585413683,1,"C11H21NO3",0,0,2,-1,-2,91.3909090909091,213.905709923952,0.0942900760484235,-1.09090909090909,0.272727272727273,1.90909090909091,0.0909090909090909,0,NA,"Lipid","Lipid","Other"
"214.202233281699",0,0,0,0,0,0,0,0,"","None",215.209509748579,0,0,NA,NA,NA,NA,NA,NA,NA,213.963053154423,0.0369468455772051,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214.883893928368",0,0,0,0,0,0,0,0,"","None",215.891170395248,0,0,NA,NA,NA,NA,NA,NA,NA,214.643952652724,0.356047347275961,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214.934886658641",0,0,0,0,0,0,0,0,"","None",215.942163125521,0,0,NA,NA,NA,NA,NA,NA,NA,214.694888444059,0.305111555941124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214.988117936213",5,4,4,4,0,1,0,0,"CHONS","Tannin",215.995394403093,-0.319800768862641,1,"C5H4N4O4S",0,0,6,2,-3,-42.3,214.748060283111,0.251939716889211,3.6,0.8,0.8,0.8,0,NA,"Tannin","Tannin","Other"
"215.001930373442",8,8,5,0,0,1,0,0,"CHOS","Lignin",216.009206840322,0.172293482037356,1,"C8H8O5S",0,0.333333333333333,5,0,-1,46.05,214.761857297249,0.238142702750991,0.5,0.625,1,0,0,NA,"Lignin","Lignin","Other"
"215.004832162958",0,0,0,0,0,0,0,0,"","None",216.012108629838,0,0,NA,NA,NA,NA,NA,NA,NA,214.764755846601,0.235244153399094,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215.019680811565",8,8,7,0,0,0,0,0,"CHO","Tannin",216.026957278445,0.209849065258907,1,"C8H8O7",0,0.333333333333333,5,-2,-2,38.925,214.779587915074,0.220412084925783,0.75,0.875,1,0,0,NA,"Tannin","Tannin","Other"
"215.031060261206",7,8,6,2,0,0,0,0,"CHON","Tannin",216.038336728086,-0.466251906665331,1,"C7H8N2O6",0,0,5,-1,-3,19.5857142857143,214.79095465832,0.209045341679911,1.42857142857143,0.857142857142857,1.14285714285714,0.285714285714286,0,NA,"Tannin","Tannin","Other"
"215.034941257725",12,8,4,0,0,0,0,0,"CHO","ConHC",216.042217724605,0.189873050390114,1,"C12H8O4",0.625,0.7,9,5,5,60.3,214.794831321284,0.205168678716319,0,0.333333333333333,0.666666666666667,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"215.03833579468",9,12,4,0,0,1,0,0,"CHOS","Lignin",216.04561226156,0.0800851237556129,1,"C9H12O4S",0,0.166666666666667,4,0,-1,66.6333333333333,214.798222067868,0.201777932131591,-0.222222222222222,0.444444444444444,1.33333333333333,0,0,NA,"Lignin","Lignin","Other"
"215.056074352051",9,12,6,0,0,0,0,0,"CHO","Tannin",216.063350818931,0.172629317506332,1,"C9H12O6",0,0.166666666666667,4,-2,-2,60.3,214.815940818208,0.184059181792207,0,0.666666666666667,1.33333333333333,0,0,NA,"Other","Tannin","Other"
"215.071309536317",13,12,3,0,0,0,0,0,"CHO","Lignin",216.078586003197,0.269569993874543,1,"C13H12O3",0.5,0.565217391304348,8,5,5,73.4538461538462,214.831158990731,0.168841009269102,-0.461538461538462,0.230769230769231,0.923076923076923,0,0,NA,"Other","Lignin","Other"
"215.092465908317",10,16,5,0,0,0,0,0,"CHO","Protein",216.099742375197,0.144604071189606,1,"C10H16O5",0,0.0666666666666667,3,-2,-2,77.4,214.852291739337,0.147708260663052,-0.6,0.5,1.6,0,0,NA,"Protein","Protein","Other"
"215.128838593374",11,20,4,0,0,0,0,0,"CHO","Protein",216.136115060254,0.203899962595079,1,"C11H20O4",0,0,2,-2,-2,91.3909090909091,214.888623810329,0.11137618967112,-1.09090909090909,0.363636363636364,1.81818181818182,0,0,NA,"Protein","Protein","Other"
"215.406190468773",0,0,0,0,0,0,0,0,"","None",216.413466935653,0,0,NA,NA,NA,NA,NA,NA,NA,215.165665992146,0.834334007853954,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215.492035867283",0,0,0,0,0,0,0,0,"","None",216.499312334163,0,0,NA,NA,NA,NA,NA,NA,NA,215.251415534917,0.748584465082843,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215.492167629535",0,0,0,0,0,0,0,0,"","None",216.499444096415,0,0,NA,NA,NA,NA,NA,NA,NA,215.251547150042,0.748452849957744,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215.494969721168",0,0,0,0,0,0,0,0,"","None",216.502246188048,0,0,NA,NA,NA,NA,NA,NA,NA,215.254346112835,0.745653887165304,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215.497918710336",0,0,0,0,0,0,0,0,"","None",216.505195177216,0,0,NA,NA,NA,NA,NA,NA,NA,215.257291809135,0.742708190864931,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215.959529588265",0,0,0,0,0,0,0,0,"","None",216.966806055145,0,0,NA,NA,NA,NA,NA,NA,NA,215.718387248234,0.281612751766062,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216.024693756076",0,0,0,0,0,0,0,0,"","None",217.031970222956,0,0,NA,NA,NA,NA,NA,NA,NA,215.783478653153,0.216521346847003,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216.027957233841",0,0,0,0,0,0,0,0,"","None",217.035233700721,0,0,NA,NA,NA,NA,NA,NA,NA,215.78673848689,0.213261513110439,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216.087723231981",9,15,5,1,0,0,0,0,"CHON","AminoSugar",217.094999698861,0.105476121592055,1,"C9H15NO5",0,0,3,-2,-3,66.6333333333333,215.846437749782,0.153562250217874,-0.222222222222222,0.555555555555556,1.66666666666667,0.111111111111111,0,NA,"Amino Sugar","Amino Sugar","Other"
"216.124088479187",10,19,4,1,0,0,0,0,"CHON","Protein",217.131364946067,0.198761855695644,1,"C10H19NO4",0,0,2,-2,-3,83.1,215.882762391228,0.117237608771774,-0.8,0.4,1.9,0.1,0,NA,"Protein","Protein","Other"
"216.490557544765",0,0,0,0,0,0,0,0,"","None",217.497834011645,0,0,NA,NA,NA,NA,NA,NA,NA,216.248822254174,0.751177745826283,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216.493472049978",0,0,0,0,0,0,0,0,"","None",217.500748516858,0,0,NA,NA,NA,NA,NA,NA,NA,216.251733505024,0.748266494975837,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216.496508463117",0,0,0,0,0,0,0,0,"","None",217.503784929997,0,0,NA,NA,NA,NA,NA,NA,NA,216.254766527677,0.745233472322866,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216.928443151751",0,0,0,0,0,0,0,0,"","None",217.935719618631,0,0,NA,NA,NA,NA,NA,NA,NA,216.686218914179,0.313781085820949,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216.932858245213",0,0,0,0,0,0,0,0,"","None",217.940134712093,0,0,NA,NA,NA,NA,NA,NA,NA,216.690629077708,0.309370922291748,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217.014215351888",11,6,5,0,0,0,0,0,"CHO","ConHC",218.021491818768,0.144409305407023,1,"C11H6O5",0.666666666666667,0.764705882352941,9,4,4,49.9363636363636,216.771895340311,0.228104659688853,0.363636363636364,0.454545454545455,0.545454545454545,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"217.017554552664",8,10,5,0,0,1,0,0,"CHOS","Lignin",218.024831019544,0.289425548610932,1,"C8H10O5S",0,0.111111111111111,4,-1,-2,53.175,216.775230812506,0.224769187494275,0.25,0.625,1.25,0,0,NA,"Lignin","Lignin","Other"
"217.03531264271",8,10,7,0,0,0,0,0,"CHO","Tannin",218.04258910959,0.291530707510708,1,"C8H10O7",0,0.111111111111111,4,-3,-3,46.05,216.79296907371,0.207030926290258,0.5,0.875,1.25,0,0,NA,"Tannin","Tannin","Other"
"217.050581808251",12,10,4,0,0,0,0,0,"CHO","Lignin",218.057858275131,0.231747068700325,1,"C12H10O4",0.5,0.6,8,4,4,65.05,216.808221189564,0.19177881043592,-0.166666666666667,0.333333333333333,0.833333333333333,0,0,NA,"Lignin","Lignin","Other"
"217.053978689304",9,14,4,0,0,1,0,0,"CHOS","Protein",218.061255156184,0.112223584473998,1,"C9H14O4S",0,0,3,-1,-2,72.9666666666667,216.811614277629,0.188385722370668,-0.444444444444445,0.444444444444444,1.55555555555556,0,0,NA,"Protein","Protein","Other"
"217.07173776803",9,14,6,0,0,0,0,0,"CHO","AminoSugar",218.07901423491,0.109809234707055,1,"C9H14O6",0,0,3,-3,-3,66.6333333333333,216.829353526409,0.170646473590608,-0.222222222222222,0.666666666666667,1.55555555555556,0,0,NA,"Amino Sugar","Amino Sugar","Other"
"217.086949627241",13,14,3,0,0,0,0,0,"CHO","Lignin",218.094226094121,0.312807816902455,1,"C13H14O3",0.4,0.478260869565217,7,4,4,77.8384615384615,216.844548399923,0.15545160007747,-0.615384615384615,0.230769230769231,1.07692307692308,0,0,NA,"Other","Lignin","Other"
"217.108110346657",10,18,5,0,0,0,0,0,"CHO","Protein",218.115386813537,0.169060805029667,1,"C10H18O5",0,0,2,-3,-3,83.1,216.86568549109,0.134314508909824,-0.8,0.5,1.8,0,0,NA,"Protein","Protein","Other"
"217.119335295202",9,18,4,2,0,0,0,0,"CHON","Protein",218.126611762082,0.207744107072866,1,"C9H18N2O4",0,0,2,-2,-4,72.9666666666667,216.876897905757,0.123102094242654,-0.444444444444445,0.444444444444444,2,0.222222222222222,0,NA,"Protein","Protein","Protein"
"217.839975388522",0,0,0,0,0,0,0,0,"","None",218.847251855402,0,0,NA,NA,NA,NA,NA,NA,NA,217.596733325911,0.403266674088769,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218.078222572476",7,13,5,3,0,0,0,0,"CHON","Carb",219.085499039356,0.0981536627423091,1,"C7H13N3O5",0,0,3,-2,-5,35.8714285714286,217.834714480931,0.16528551906876,0.857142857142857,0.714285714285714,1.85714285714286,0.428571428571429,0,NA,"Carbohydrate","Carbohydrate","Protein"
"218.103365780448",9,17,5,1,0,0,0,0,"CHON","AminoSugar",219.110642247328,0.138806912103559,1,"C9H17NO5",0,0,2,-3,-4,72.9666666666667,217.859829613773,0.140170386227396,-0.444444444444445,0.555555555555556,1.88888888888889,0.111111111111111,0,NA,"Other","Amino Sugar","Other"
"218.962078794937",0,0,0,0,0,0,0,0,"","None",219.969355261817,0,0,NA,NA,NA,NA,NA,NA,NA,218.717583781638,0.28241621836176,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218.986163655126",0,0,0,0,0,0,0,0,"","None",219.993440122006,0,0,NA,NA,NA,NA,NA,NA,NA,218.741641748457,0.258358251542802,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219.012019550719",0,0,0,0,0,0,0,0,"","None",220.019296017599,0,0,NA,NA,NA,NA,NA,NA,NA,218.767468773126,0.232531226873817,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219.029878872383",11,8,5,0,0,0,0,0,"CHO","ConHC",220.037155339263,0.0819317873978992,1,"C11H8O5",0.5,0.647058823529412,8,3,3,55.1181818181818,218.785308152912,0.214691847087948,0.181818181818182,0.454545454545455,0.727272727272727,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"219.033209070583",8,12,5,0,0,1,0,0,"CHOS","AminoSugar",220.040485537463,0.26653384497297,1,"C8H12O5S",0,0,3,-2,-3,60.3,218.788634632583,0.211365367416988,0,0.625,1.5,0,0,NA,"Amino Sugar","Amino Sugar","Other"
"219.040528788881",0,0,0,0,0,0,0,0,"","None",220.047805255761,0,0,NA,NA,NA,NA,NA,NA,NA,218.795946177618,0.204053822381837,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219.042946608449",0,0,0,0,0,0,0,0,"","None",220.050223075329,0,0,NA,NA,NA,NA,NA,NA,NA,218.798361297427,0.201638702572779,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219.050992241057",8,12,7,0,0,0,0,0,"CHO","Carb",220.058268707937,0.154649779925528,1,"C8H12O7",0,0,3,-4,-4,53.175,218.80639794621,0.193602053790016,0.25,0.875,1.5,0,0,NA,"Carbohydrate","Carbohydrate","Other"
"219.066238334018",12,12,4,0,0,0,0,0,"CHO","Lignin",220.073514800898,0.200263542754945,1,"C12H12O4",0.375,0.5,7,3,3,69.8,218.821627015247,0.178372984752627,-0.333333333333333,0.333333333333333,1,0,0,NA,"Lignin","Lignin","Other"
"219.06955446997",9,16,4,0,0,1,0,0,"CHOS","Protein",220.07683093685,0.448730336443476,1,"C9H16O4S",0,0,2,-2,-3,79.3,218.824939448372,0.175060551627666,-0.666666666666667,0.444444444444444,1.77777777777778,0,0,NA,"Protein","Protein","Other"
"219.079302718235",0,0,0,0,0,0,0,0,"","None",220.086579185115,0,0,NA,NA,NA,NA,NA,NA,NA,218.834676811656,0.165323188343763,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219.087384875729",9,16,6,0,0,0,0,0,"CHO","AminoSugar",220.094661342609,0.122236456272791,1,"C9H16O6",0,0,2,-4,-4,72.9666666666667,218.842749944541,0.157250055459031,-0.444444444444445,0.666666666666667,1.77777777777778,0,0,NA,"Amino Sugar","Amino Sugar","Other"
"219.098594785471",8,16,5,2,0,0,0,0,"CHON","AminoSugar",220.105871252351,0.228899615684712,1,"C8H16N2O5",0,0,2,-3,-5,60.3,218.853947337198,0.14605266280239,0,0.625,2,0.25,0,NA,"Other","Amino Sugar","Protein"
"219.102622244059",13,16,3,0,0,0,0,0,"CHO","Lignin",220.109898710939,0.207482541557466,1,"C13H16O3",0.3,0.391304347826087,6,3,3,82.2230769230769,218.857970298689,0.142029701310605,-0.769230769230769,0.230769230769231,1.23076923076923,0,0,NA,"Other","Lignin","Other"
"219.417927911227",0,0,0,0,0,0,0,0,"","None",220.425204378107,0,0,NA,NA,NA,NA,NA,NA,NA,219.172923892733,0.827076107267402,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219.418121755177",0,0,0,0,0,0,0,0,"","None",220.425398222057,0,0,NA,NA,NA,NA,NA,NA,NA,219.173117520235,0.826882479765288,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219.837029708751",0,0,0,0,0,0,0,0,"","None",220.844306175631,0,0,NA,NA,NA,NA,NA,NA,NA,219.591557717445,0.408442282554574,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220.025087117255",10,7,5,1,0,0,0,0,"CHON","ConHC",221.032363584135,0.265826523241372,1,"C10H7NO5",0.5,0.692307692307692,8,3,2,43.2,219.779405139367,0.220594860632957,0.6,0.5,0.7,0.1,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"220.061478061481",11,11,4,1,0,0,0,0,"CHON","Lignin",221.068754528362,0.241184416202968,1,"C11H11NO4",0.333333333333333,0.5,7,3,2,60.3,219.81575544914,0.18424455086037,0,0.363636363636364,1,0.0909090909090909,0,NA,"Lignin","Lignin","Other"
"220.074589832324",0,0,0,0,0,0,0,0,"","None",221.081866299204,0,0,NA,NA,NA,NA,NA,NA,NA,219.828852579262,0.171147420737839,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220.097901146238",12,15,3,1,0,0,0,0,"CHON","Lignin",221.105177613118,0.0711873041099928,1,"C12H15NO3",0.25,0.368421052631579,6,3,2,74.55,219.852137863555,0.147862136445184,-0.5,0.25,1.25,0.0833333333333333,0,NA,"Other","Lignin","Other"
"220.797702166078",0,0,0,0,0,0,0,0,"","None",221.804978632958,0,0,NA,NA,NA,NA,NA,NA,NA,220.551157479324,0.448842520675669,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220.959145394535",0,0,0,0,0,0,0,0,"","None",221.966421861415,0,1,NA,NA,NA,NA,NA,NA,NA,220.71242043883,0.287579561169849,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220.991334803424",10,6,4,0,0,1,0,0,"CHOS","ConHC",221.998611270304,0.306761810651103,1,"C10H6O4S",0.6,0.714285714285714,8,4,3,48.9,220.744573904738,0.255426095262379,0.4,0.4,0.6,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"221.009122900075",10,6,6,0,0,0,0,0,"CHO","ConHC",222.016399366955,0.173672959251252,1,"C10H6O6",0.5,0.714285714285714,8,2,2,43.2,220.762342139041,0.237657860959018,0.6,0.6,0.6,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"221.020337035901",9,6,5,2,0,0,0,0,"CHON","ConHC",222.027613502781,0.260376257202523,1,"C9H6N2O5",0.5,0.777777777777778,8,3,1,28.6333333333333,220.773543753063,0.226456246937261,1.11111111111111,0.555555555555556,0.666666666666667,0.222222222222222,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"221.02217029652",0,0,0,0,0,0,0,0,"","None",222.0294467634,0,0,NA,NA,NA,NA,NA,NA,NA,220.775374966647,0.224625033353448,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221.027781912913",11,10,3,0,0,1,0,0,"CHOS","Lignin",222.035058379793,0.0292634282584963,1,"C11H10O3S",0.428571428571429,0.529411764705882,7,4,3,65.4818181818182,220.780980317059,0.219019682941422,-0.181818181818182,0.272727272727273,0.909090909090909,0,0,NA,"Other","Lignin","Other"
"221.031613494328",8,6,4,4,0,0,0,0,"CHON","ConHC",222.038889961208,0.0663874351377608,1,"C8H6N4O4",0,1,8,4,0,10.425,220.784807620096,0.215192379904465,1.75,0.5,0.75,0.5,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"221.04551672916",11,10,5,0,0,0,0,0,"CHO","Lignin",222.05279319604,0.136163386424429,1,"C11H10O5",0.333333333333333,0.529411764705882,7,2,2,60.3,220.798695330451,0.201304669548705,0,0.454545454545455,0.909090909090909,0,0,NA,"Lignin","Lignin","Other"
"221.048880568953",8,14,5,0,0,1,0,0,"CHOS","AminoSugar",222.056157035833,0.16758853811299,1,"C8H14O5S",0,0,2,-3,-4,67.425,220.802055414151,0.197944585849257,-0.25,0.625,1.75,0,0,NA,"Amino Sugar","Amino Sugar","Other"
"221.058584950681",0,0,0,0,0,0,0,0,"","None",222.065861417561,0,0,NA,NA,NA,NA,NA,NA,NA,220.811748959879,0.188251040120605,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221.066619203556",8,14,7,0,0,0,0,0,"CHO","Carb",222.073895670436,0.257273208611963,1,"C8H14O7",0,0,2,-5,-5,60.3,220.819774241636,0.180225758364116,0,0.875,1.75,0,0,NA,"Carbohydrate","Carbohydrate","Carbohydrate"
"221.067963350391",9,10,3,4,0,0,0,0,"CHON","Lignin",222.075239817271,0.226908813558081,1,"C9H10N4O3",0,0.428571428571429,7,4,0,34.9666666666667,220.821116887585,0.178883112415491,0.888888888888889,0.333333333333333,1.11111111111111,0.444444444444444,0,NA,"Lignin","Lignin","Protein"
"221.081883686372",12,14,4,0,0,0,0,0,"CHO","Lignin",222.089160153252,0.219661992880113,1,"C12H14O4",0.25,0.4,6,2,2,74.55,220.835021679994,0.164978320005986,-0.5,0.333333333333333,1.16666666666667,0,0,NA,"Lignin","Lignin","Other"
"221.118283377687",13,18,3,0,0,0,0,0,"CHO","Lignin",222.125559844567,0.15576565212346,1,"C13H18O3",0.2,0.304347826086957,5,2,2,86.6076923076923,220.871380727088,0.128619272911521,-0.923076923076923,0.230769230769231,1.38461538461538,0,0,NA,"Other","Lignin","Other"
"221.154672054342",14,22,2,0,0,0,0,0,"CHO","Lipid",222.161948521222,0.141469670620609,1,"C14H22O2",0.166666666666667,0.230769230769231,4,2,2,96.9428571428571,220.907728771822,0.0922712281779354,-1.28571428571429,0.142857142857143,1.57142857142857,0,0,NA,"Lipid","Lipid","Other"
"222.040743952047",10,9,5,1,0,0,0,0,"CHON","Lignin",223.048020418927,0.233069420335631,1,"C10H9NO5",0.25,0.538461538461538,7,2,1,48.9,221.79281127373,0.20718872626972,0.4,0.5,0.9,0.1,0,NA,"Lignin","Lignin","Other"
"222.07162741786",0,0,0,0,0,0,0,0,"","None",223.07890388474,0,0,NA,NA,NA,NA,NA,NA,NA,221.823660254789,0.176339745210555,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222.077137642049",11,13,4,1,0,0,0,0,"CHON","Lignin",223.084414108929,0.196347070833843,1,"C11H13NO4",0.166666666666667,0.375,6,2,1,65.4818181818182,221.829164326213,0.17083567378711,-0.181818181818182,0.363636363636364,1.18181818181818,0.0909090909090909,0,NA,"Lignin","Lignin","Other"
"222.090202418936",0,0,0,0,0,0,0,0,"","None",223.097478885816,0,0,NA,NA,NA,NA,NA,NA,NA,221.842214514853,0.15778548514669,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222.113557903915",12,17,3,1,0,0,0,0,"CHON","Lignin",223.120834370795,0.0405448705780008,1,"C12H17NO3",0.125,0.263157894736842,5,2,1,79.3,221.865543920889,0.134456079110862,-0.666666666666667,0.25,1.41666666666667,0.0833333333333333,0,NA,"Other","Lignin","Other"
"222.84224351633",0,0,0,0,0,0,0,0,"","None",223.84951998321,0,0,NA,NA,NA,NA,NA,NA,NA,222.59341587644,0.406584123560464,NA,NA,NA,NA,NA,NA,NA,NA,NA
