taxon_a,taxon_b,r_within,r_marginal,r_between,cooccurrence,perm_p,q_BH,fdr_pass,effect_pass,both_pass
ATBO01,YR4-1,0.09602289758761484,-0.7450100289547359,-0.7999999999999999,10,0.912875867386276,0.9768870480402587,False,False,False
Acidaminobacteraceae,Albimonas,0.11065884941772362,0.6944267040189469,0.7999999999999999,7,0.45952197378565923,0.7873669345552351,False,False,False
Acidaminobacteraceae,Alkalispirochaeta,-0.07309889812880493,0.7809978440742515,0.7999999999999999,6,0.9236700077101002,0.9794685847898134,False,False,False
Acidaminobacteraceae,BM103,0.1742894598785296,0.7770349524516992,0.7999999999999999,7,0.8882035466461063,0.9686048542281228,False,False,False
Acidaminobacteraceae,BM507,0.25131144284813467,0.7608336288077061,0.7999999999999999,6,0.15343099460292983,0.6051424955891832,False,False,False
Acidaminobacteraceae,BM714,0.29789561201119164,0.7916548846547784,0.7999999999999999,6,0.14803392444101773,0.6028847765808474,False,False,False
Acidaminobacteraceae,Balneolaceae,0.01906180065208062,0.39767361461654455,0.39999999999999997,7,0.9113338473400154,0.9761307936678442,False,False,False
Acidaminobacteraceae,Bipolaricaulia,-0.050865295219897105,0.5385117529753932,0.6000000000000001,6,0.8573631457208943,0.9596648237543672,False,False,False
Acidaminobacteraceae,Chromatocurvus,0.3655937310263865,0.8418772383532502,0.7999999999999999,7,0.26137239784117194,0.6977892344454264,False,False,False
Acidaminobacteraceae,Crateriforma,0.14561150953949983,0.6075214289239506,0.7999999999999999,7,0.569005397070162,0.8465740538439296,False,False,False
Acidaminobacteraceae,Cryomorpha,0.6870347818690304,0.8940764805218698,1.0,7,0.07941403238242097,0.5458880545279021,False,False,False
Acidaminobacteraceae,DDH964,-0.47122890260898337,-0.8665686787299588,-0.7999999999999999,7,0.09714726291441789,0.5708797490229442,False,False,False
Acidaminobacteraceae,DSBN01,-0.5723247886267948,0.7277076581902931,0.6000000000000001,6,0.2629144178874325,0.6987134302531508,False,False,False
Acidaminobacteraceae,DT-110,0.21474533640876678,0.7666536723607791,0.7999999999999999,7,0.5296838858905166,0.826399806710743,False,False,False
Acidaminobacteraceae,DT-91,0.42331804227457126,-0.3722281989392668,-0.6000000000000001,7,0.02081727062451812,0.4344012084401995,False,False,False
Acidaminobacteraceae,Desulfobacter,-0.0017221448972499697,0.5933881099564889,0.7999999999999999,7,0.9876638396299152,0.995452218848288,False,False,False
Acidaminobacteraceae,Desulfohalobiaceae,-0.0010599502095427662,0.7775731114077307,0.7999999999999999,6,0.9938319198149576,0.9977350397749574,False,False,False
Acidaminobacteraceae,Desulfomicrobiaceae,-0.05511702592346222,0.7486091776485059,0.7999999999999999,6,0.8966846569005397,0.9699656828149186,False,False,False
Acidaminobacteraceae,Desulfotignum,-0.24835854062284374,0.23518290793313082,0.0,7,0.3600616808018504,0.7438457051259107,False,False,False
Acidaminobacteraceae,Fodinibius,0.02205222393880158,0.6427289518283912,0.7999999999999999,7,0.9699306090979183,0.991878032556691,False,False,False
Acidaminobacteraceae,GCA-2722315,-0.417284753505898,0.8110728911748551,1.0,7,0.6353122590593677,0.8734208872446434,False,False,False
Acidaminobacteraceae,GCA-2748055,-0.3573890304191071,-0.2125748586967547,-0.39999999999999997,7,0.47031611410948343,0.793397775503315,False,False,False
Acidaminobacteraceae,Gracilimonas,0.923638285570868,0.9732064241614179,1.0,7,0.009252120277563608,0.3921364967381882,False,True,False
Acidaminobacteraceae,Gramella,0.9525810900915419,-0.23055738558917951,-0.6000000000000001,6,0.014649190439475714,0.40299437630708373,False,True,False
Acidaminobacteraceae,Guyparkeria,0.05815675627942104,0.6879125794493091,0.7999999999999999,7,0.8380878951426368,0.9558782741587798,False,False,False
Acidaminobacteraceae,HIMB11,0.741195803910649,0.30604341765612597,0.19999999999999998,7,0.23207401696222052,0.6717499854037381,False,True,False
Acidaminobacteraceae,HLUCCA08,0.36540040843923455,0.8474920656373089,1.0,7,0.1318427139552814,0.5892342542875654,False,False,False
Acidaminobacteraceae,Halanaerobiales,-0.40280176514630694,0.7598181348969308,1.0,6,0.5859676175790285,0.8537967780186058,False,False,False
Acidaminobacteraceae,Halanaerobium,0.19006102935984867,0.8202671323043365,0.6000000000000001,6,0.7239784117193524,0.9113794102592033,False,False,False
Acidaminobacteraceae,Halioglobus,0.2846835037000327,-0.5188564531210261,-0.7999999999999999,7,0.49036237471087124,0.8058838271807207,False,False,False
Acidaminobacteraceae,Halofilum,-0.8547854265937056,-0.8798360650814911,-0.6000000000000001,7,0.07247494217424827,0.5354351107904884,False,True,False
Acidaminobacteraceae,Halomonas,0.6909012223292172,0.6583115916520015,0.39999999999999997,7,0.002313030069390902,0.37652907398243934,False,False,False
Acidaminobacteraceae,IMCC34051,0.637639230013397,0.8768969913437914,1.0,7,0.16808018504240554,0.6165452527564472,False,False,False
Acidaminobacteraceae,J153,-0.8077578496488664,-0.6944849380961885,-0.7999999999999999,7,0.18427139552814187,0.6309501948179994,False,True,False
Acidaminobacteraceae,JAAYHV01,0.25554826464502234,0.7659487543623928,0.7999999999999999,6,0.28296067848882034,0.7119711934907875,False,False,False
Acidaminobacteraceae,JAAYYF01,-0.7978759275199399,-0.9379033793915595,-0.7999999999999999,7,0.28373168851195063,0.7121273176306494,False,True,False
Acidaminobacteraceae,JABSQH01,0.6873038131845248,0.7071133482105776,0.6000000000000001,7,0.18889745566692367,0.6371881184970869,False,False,False
Acidaminobacteraceae,KS3-K002,-0.8360605073193785,-0.8492953593949517,-0.6000000000000001,7,0.16268311488049345,0.6101549196343129,False,True,False
Acidaminobacteraceae,Krumholzibacteria,-0.04680042017481208,0.5805878643762751,0.7999999999999999,7,0.7887432536622976,0.939007395569436,False,False,False
Acidaminobacteraceae,M0040,0.8063627747059817,-0.7463818994073783,-1.0,7,0.2212798766383963,0.6649777336157537,False,True,False
Acidaminobacteraceae,MWEM01,-0.3965864655944954,0.775363618249475,0.7999999999999999,6,0.5582112567463376,0.8424664354584949,False,False,False
Acidaminobacteraceae,Maliponia,0.3753419208214551,0.7884196559332577,0.7999999999999999,7,0.5134926754047803,0.8149728530871367,False,False,False
Acidaminobacteraceae,Maribacter,0.2704201138558846,0.04540630121173518,-0.39999999999999997,7,0.6183500385505012,0.8649718492454835,False,False,False
Acidaminobacteraceae,Marinobacter,0.7781830199458525,0.9377982529848449,1.0,7,0.005397070161912105,0.37652907398243934,False,True,False
Acidaminobacteraceae,Marivita,0.7151665827117977,0.9207009790989467,1.0,7,0.2305319969159599,0.6717499854037381,False,True,False
Acidaminobacteraceae,Mcinerneyibacterium,-0.40182161934801125,0.7300198549024312,0.7999999999999999,6,0.49575944487278334,0.8061967290687919,False,False,False
Acidaminobacteraceae,Microbacteriaceae,0.8624482202675917,0.5961144033181289,0.39999999999999997,7,0.052428681572860444,0.5015983804280684,False,True,False
Acidaminobacteraceae,Muricauda,0.5477147705785772,0.8890447099655534,1.0,7,0.448727833461835,0.7836451062591396,False,False,False
Acidaminobacteraceae,Nevskiales,-0.4396241094340303,-0.8344895477597587,-1.0,6,0.3161141094834233,0.7270361330589854,False,False,False
Acidaminobacteraceae,Opitutales,0.11098494226637212,0.6361668323625924,0.7999999999999999,6,0.13338473400154202,0.5894581978026006,False,False,False
Acidaminobacteraceae,PWYM01,-0.0781601647638233,0.7938039681270828,0.7999999999999999,7,0.71781033153431,0.909202687384356,False,False,False
Acidaminobacteraceae,Paceibacterales,-0.433986147143838,0.7367515771949915,1.0,6,0.38781804163454126,0.7600267322881044,False,False,False
Acidaminobacteraceae,Phaeodactylibacter,0.013848953174432412,0.7209239299229102,0.7999999999999999,6,0.9491133384734002,0.9875028120977376,False,False,False
Acidaminobacteraceae,Psychroflexus,0.2639345131266074,0.6930236997108106,1.0,7,0.14572089437162683,0.6023228478827223,False,False,False
Acidaminobacteraceae,RZYO01,0.25293669192624674,0.7907578607618725,1.0,6,0.20200462606013878,0.6477451357004842,False,False,False
Acidaminobacteraceae,Rhodobacteraceae,0.6502712353095567,0.8776906399889163,1.0,7,0.4348496530454896,0.7792048547452586,False,False,False
Acidaminobacteraceae,Rhodohalobacter,-0.14980427543347863,0.8227884963747646,1.0,6,0.9398612181958366,0.9845133518814116,False,False,False
Acidaminobacteraceae,Rhodothermales,0.6236091105161672,-0.26967571140588303,0.0,6,0.39167309175019277,0.760837304800897,False,False,False
Acidaminobacteraceae,Roseicyclus,0.39801286892019777,0.7718379682824528,0.7999999999999999,7,0.48804934464148036,0.8042392504366055,False,False,False
Acidaminobacteraceae,Roseimaritima,0.21111092061543496,0.808418515387005,0.6000000000000001,7,0.638396299151889,0.8751603363603908,False,False,False
Acidaminobacteraceae,Roseovarius,0.7204877379245492,0.9046997940188753,1.0,7,0.29838087895142634,0.7203080780390722,False,True,False
Acidaminobacteraceae,S36-B12,0.5658512690666768,0.6365693998860431,0.7999999999999999,7,0.20200462606013878,0.6477451357004842,False,False,False
Acidaminobacteraceae,SCGC-AAA027-K21,0.3596536026587185,0.6935029668965239,0.6000000000000001,6,0.4448727833461835,0.7817641496377841,False,False,False
Acidaminobacteraceae,SLDV01,-0.07698210344171286,0.578859473499671,0.7999999999999999,7,0.7085582112567463,0.9071716214366072,False,False,False
Acidaminobacteraceae,SLND01,-0.6315359007825716,-0.9104638722177624,-1.0,7,0.3045489591364688,0.7228704334950855,False,False,False
Acidaminobacteraceae,SLSQ01,-0.3854208172796283,0.7630921123202197,0.7999999999999999,7,0.2266769468003084,0.6689096049157729,False,False,False
Acidaminobacteraceae,SLST01,-0.10922483019388347,0.7464444018874588,0.6000000000000001,7,0.26060138781804165,0.6966403112260068,False,False,False
Acidaminobacteraceae,SURF-3,-0.3722436533426671,0.641581755995281,0.6000000000000001,7,0.284502698535081,0.7121273176306494,False,False,False
Acidaminobacteraceae,SW132,-0.3976451719249566,0.7973873954108579,1.0,7,0.5019275250578258,0.8086994593210587,False,False,False
Acidaminobacteraceae,SZUA-401,-0.2557628176467639,0.19787292334387405,0.39999999999999997,7,0.2058596761757903,0.6505923837979871,False,False,False
Acidaminobacteraceae,Salegentibacter,0.8714007225142921,0.9286903488294095,1.0,7,0.04394757131842714,0.4903458383028685,False,True,False
Acidaminobacteraceae,Salinarimonas,-0.27171418581384554,0.24963605980093387,0.39999999999999997,7,0.04548959136468774,0.4925974152900864,False,False,False
Acidaminobacteraceae,Salinivirga,-0.0037556728353073114,0.8000132770402345,0.6000000000000001,6,0.9907478797224364,0.9968410401143333,False,False,False
Acidaminobacteraceae,Saprospiraceae,-0.07531006149369984,0.8284476479689671,1.0,7,0.961449498843485,0.9912817451674539,False,False,False
Acidaminobacteraceae,Sediminispirochaetaceae,-0.44368699235979614,0.744256724224609,0.6000000000000001,7,0.42945258288357746,0.7773865672579787,False,False,False
Acidaminobacteraceae,Spiribacter,-0.008547634877275825,0.367795620447297,0.7999999999999999,7,0.9275250578257518,0.9807594329129589,False,False,False
Acidaminobacteraceae,Synergistales,-0.38849684318623207,0.7765999878605039,1.0,6,0.5057825751734772,0.8098065110430699,False,False,False
Acidaminobacteraceae,T1Sed10-7,0.4885423268401061,0.861507337034217,0.7999999999999999,7,0.323053199691596,0.7297195689990251,False,False,False
Acidaminobacteraceae,Tangfeifania,0.555694159198658,0.8867332976431467,1.0,7,0.2413261372397841,0.6814709788749622,False,False,False
Acidaminobacteraceae,Thiohalobacterales,-0.21186738320542886,-0.8148908998639033,-1.0,7,0.5620663068619892,0.8433056474928599,False,False,False
Acidaminobacteraceae,Thiohalomonadales,-0.16074060797739034,-0.818439096739332,-0.7999999999999999,7,0.8388589051657671,0.9559043432491553,False,False,False
Acidaminobacteraceae,Thiohalophilus,-0.14307114235777074,-0.7124060222795002,-0.7999999999999999,7,0.7347725520431766,0.9162092793821213,False,False,False
Acidaminobacteraceae,Thiohalorhabdus,-0.2635186726837275,-0.035521168327394034,0.39999999999999997,7,0.228218966846569,0.6695951035885704,False,False,False
Acidaminobacteraceae,Thiohalospira,0.0697894328189363,0.18362385095267814,0.19999999999999998,7,0.8203546646106399,0.9503123965059764,False,False,False
Acidaminobacteraceae,UBA10428,-0.6617652748576993,-0.8359125866913601,-1.0,6,0.6360832690824981,0.8737466231897288,False,False,False
Acidaminobacteraceae,UBA12077,0.25703007892100527,0.8176276229291939,0.7999999999999999,7,0.14880493446414803,0.6028847765808474,False,False,False
Acidaminobacteraceae,UBA12170,-0.07530289768867376,0.723485529470833,0.6000000000000001,6,0.5751734772552043,0.848803724327543,False,False,False
Acidaminobacteraceae,UBA12270,-0.7127732617974407,-0.8252010557674591,-1.0,7,0.010023130300693909,0.39417887432536625,False,True,False
Acidaminobacteraceae,UBA4802,-0.3974472406232633,0.6535160632822531,0.6000000000000001,6,0.047031611410948346,0.4925974152900864,False,False,False
Acidaminobacteraceae,UBA5335,-0.515760928285953,-0.8842599355094102,-1.0,7,0.42405551272166536,0.7751450489526754,False,False,False
Acidaminobacteraceae,UBA5704,-0.6722925282472799,-0.6275891623988603,-0.7999999999999999,7,0.2081727062451812,0.6516849357388375,False,False,False
Acidaminobacteraceae,UBA6264,0.025557524683917515,0.8044055469319342,1.0,6,0.9167309175019275,0.977986144286898,False,False,False
Acidaminobacteraceae,UBA6794,-0.3975590174262065,0.5101185641619269,0.7999999999999999,6,0.05551272166538165,0.505642239654641,False,False,False
Acidaminobacteraceae,UBA6960,0.44111430880107755,0.7771489527600621,1.0,7,0.09483423284502698,0.5691782290113003,False,False,False
Acidaminobacteraceae,UBA7960,0.09013618800465173,0.7266171965420705,0.6000000000000001,6,0.6646106399383191,0.8893366652536318,False,False,False
Acidaminobacteraceae,UBA8670,0.6485018363418001,0.8976081075746466,1.0,7,0.09946029298380879,0.5757668950819956,False,False,False
Acidaminobacteraceae,VadinHA17,0.0804484170774456,0.6807584334946803,0.7999999999999999,6,0.45412490362374713,0.7856898713287334,False,False,False
Acidaminobacteraceae,WC007,-0.5778891536611103,-0.869672851732847,-0.6000000000000001,7,0.49344641480339246,0.8059887526141675,False,False,False
Acidaminobacteraceae,WN38,0.3697479197687181,0.7724722060396108,0.7999999999999999,7,0.26754047802621433,0.7018861803253474,False,False,False
Acidaminobacteraceae,Wenzhouxiangella,-0.05699064580649392,0.5075276989539438,0.7999999999999999,7,0.49961449498843485,0.8071986112987156,False,False,False
Acidaminobacteraceae,Woeseiaceae,-0.12564818556261384,0.7986335111682128,0.7999999999999999,7,0.5451040863531226,0.8325152028320654,False,False,False
Acidaminobacteraceae,XN24,-0.15213852168579375,0.700182024413464,0.7999999999999999,7,0.28758673862760215,0.714598882738088,False,False,False
Acidaminobacteraceae,Xanthomonadales,-0.2697133962140109,-0.8240809288100989,-0.7999999999999999,6,0.39938319198149574,0.7646020491468912,False,False,False
Acidaminobacteraceae,YR4-1,-0.3520858745263238,0.5812813502081943,0.7999999999999999,6,0.3361603700848111,0.7334734135219405,False,False,False
Albimonas,Alkalispirochaeta,0.342571730731944,0.7032993493147162,1.0,6,0.6191210485736315,0.8649718492454835,False,False,False
Albimonas,BM103,0.303611528432572,0.5442837695438972,0.6000000000000001,12,0.3138010794140324,0.725110968815476,False,False,False
Albimonas,BM507,-0.6560989986918302,0.391276263556926,0.6000000000000001,6,0.05088666152659985,0.49970335088545825,False,False,False
Albimonas,BM714,-0.0032576208614189463,0.524111736684734,0.6000000000000001,6,0.9930609097918273,0.9974506682339327,False,False,False
Albimonas,Balneolaceae,-0.10336830876181957,-0.02028596885058168,0.0,12,0.5782575173477256,0.8502617812626043,False,False,False
Albimonas,Bipolaricaulia,-0.2205658018145274,0.4735391878089332,0.7999999999999999,6,0.764070932922128,0.927727509470537,False,False,False
Albimonas,Chromatocurvus,0.5289151133775358,0.664319682790949,0.6000000000000001,12,0.13878180416345412,0.5947403533862521,False,False,False
Albimonas,Crateriforma,0.11623381579354058,0.6154119443252809,1.0,12,0.8311488049344642,0.9543510983104881,False,False,False
Albimonas,Cryomorpha,0.581784701722571,0.7485931624643547,0.7999999999999999,7,0.09175019275250579,0.5638742124083377,False,False,False
Albimonas,DDH964,-0.017813928899300013,-0.7955976803298493,-1.0,12,0.8959136468774094,0.9699656828149186,False,False,False
Albimonas,DSBN01,-0.365036623315755,0.5885877156256669,0.7999999999999999,9,0.09637625289128758,0.5708600641931444,False,False,False
Albimonas,DT-110,0.4839837903787294,0.7582192866781957,1.0,8,0.3492675404780262,0.738817812544674,False,False,False
Albimonas,DT-91,0.5181341656247119,-0.36386523201264,-0.7999999999999999,12,0.25057825751734775,0.6882908483854616,False,False,False
Albimonas,Desulfobacter,0.5173282852456844,0.31205634773965185,0.6000000000000001,12,0.34232845026985353,0.7367366283881125,False,False,False
