,RC-ABX_-1.5,RC-ABX_5.5,RC-ABX_4.0,RC-ABX_6.0,RC-ABX_12.5,RC-ABX_21.0,RC-ABX_15.5
PFK_3_ASV00002,0.0010975799970067983,0.0,0.0,0.0,0.0,0.0,0.0
PFL_ASV00002,0.00019553363118799988,0.0,0.0,0.0,0.0,0.0,0.0
PGAMT_ASV00002,-0.0005122373233833606,-0.0015257899531476628,0.0,0.0,0.0,0.0,0.0
PGI_ASV00002,-0.0007962962027141334,-0.0008333440517988208,0.0,0.0,0.0,0.0,0.0
PGK_ASV00002,-0.0006698843536029647,-0.004943308392822974,0.0,0.0,0.0,0.0,0.0
PGM_ASV00002,-0.0006698843536029647,-0.004943308392822974,0.0,0.0,0.0,0.0,0.0
PGMT_ASV00002,-0.0007962962027141334,-0.0008333440517988208,0.0,0.0,0.0,0.0,0.0
PGPGT_ASV00002,4.6567029398487325e-06,1.0920181088003705e-05,0.0,0.0,0.0,0.0,0.0
PGPP180_ASV00002,6.642086343188371e-05,0.0,0.0,0.0,0.0,0.0,0.0
PGPPAI17_ASV00002,6.642086343188371e-05,0.0,0.0,0.0,0.0,0.0,0.0
PGPPI17_ASV00002,6.642086343188371e-05,0.0,0.0,0.0,0.0,0.0,0.0
PGSA180_ASV00002,6.642086343188371e-05,0.0,0.0,0.0,0.0,0.0,0.0
PGSAAI17_ASV00002,6.642086343188371e-05,0.0,0.0,0.0,0.0,0.0,0.0
PGSAI17_ASV00002,6.642086343188371e-05,0.0,0.0,0.0,0.0,0.0,0.0
PHETA1_ASV00002,-0.00045427412157242027,-0.0010917762443244457,0.0,0.0,0.0,0.0,0.0
PIabc_ASV00002,0.003202650605322526,0.008927561253926797,0.0,0.0,0.0,0.0,0.0
PLPS_ASV00002,2.0471083733745074e-05,4.7220410957173936e-05,0.0,0.0,0.0,0.0,0.0
PMEVKc_ASV00002,7.169481607208114e-05,0.006150831300795426,0.0,0.0,0.0,0.0,0.0
PNTK_ASV00002,4.094216746748994e-05,9.444082191435027e-05,0.0,0.0,0.0,0.0,0.0
PPCDC_ASV00002,4.094216746748994e-05,9.444082191435027e-05,0.0,0.0,0.0,0.0,0.0
PPCKr_ASV00002,-0.00045427412157242027,-0.002072626184055513,0.0,0.0,0.0,0.0,0.0
PPM_ASV00002,0.0035107699114909335,0.0015484647477656105,0.0,0.0,0.0,0.0,0.0
PPNCL3_ASV00002,4.094216746748994e-05,9.444082191435027e-05,0.0,0.0,0.0,0.0,0.0
PPNDH_ASV00002,0.00045427412157242027,0.0010917762443244457,0.0,0.0,0.0,0.0,0.0
PRPPS_ASV00002,0.00019755883673679364,0.001429816919704164,0.0,0.0,0.0,0.0,0.0
PSD180_ASV00002,2.21402878106279e-05,0.0,0.0,0.0,0.0,0.0,0.0
PSDAI17_ASV00002,2.21402878106279e-05,0.0,0.0,0.0,0.0,0.0,0.0
PSDI17_ASV00002,2.21402878106279e-05,0.0,0.0,0.0,0.0,0.0,0.0
PSSA180_ASV00002,2.21402878106279e-05,0.0,0.0,0.0,0.0,0.0,0.0
PSSAAI17_ASV00002,2.21402878106279e-05,0.0,0.0,0.0,0.0,0.0,0.0
PSSAI17_ASV00002,2.21402878106279e-05,0.0,0.0,0.0,0.0,0.0,0.0
PTAr_ASV00002,0.004356196831190434,-999.9353992090124,0.0,0.0,0.0,0.0,0.0
PTPAT_ASV00002,4.094216746748994e-05,9.444082191435027e-05,0.0,0.0,0.0,0.0,0.0
PUNP1_ASV00002,0.0035835429807989628,7.102954996720904e-05,0.0,0.0,0.0,0.0,0.0
PUNP2_ASV00002,-4.247781459166595e-05,-7.102954996720904e-05,0.0,0.0,0.0,0.0,0.0
PUNP5_ASV00002,0.0,0.0013353760978639835,0.0,0.0,0.0,0.0,0.0
PYNP2r_ASV00002,-7.277306930802911e-05,0.00014205909993441807,0.0,0.0,0.0,0.0,0.0
RBFK_ASV00002,2.0471083733745074e-05,4.7220410957173936e-05,0.0,0.0,0.0,0.0,0.0
RIBFLVt2r_ASV00002,4.094216746749015e-05,9.444082191434787e-05,0.0,0.0,0.0,0.0,0.0
RNDR2_ASV00002,2.68171016429692e-05,0.0,0.0,0.0,0.0,0.0,0.0
RNTR2_ASV00002,0.0,7.102954996720904e-05,0.0,0.0,0.0,0.0,0.0
RPE_ASV00002,0.0021951599940135966,4.761827806951525e-05,0.0,0.0,0.0,0.0,0.0
RPI_ASV00002,0.0022156310777473416,9.48386890266892e-05,0.0,0.0,0.0,0.0,0.0
RZ5PP_ASV00002,2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
SERt2r_ASV00002,0.0008110470266935188,0.0014334448869172053,0.0,0.0,0.0,0.0,0.0
SGAT_ASV00002,0.00010718796300190653,0.0,0.0,0.0,0.0,0.0,0.0
SO4t2_ASV00002,2.0471083733745074e-05,4.7220410957173936e-05,0.0,0.0,0.0,0.0,0.0
SPMDabc_ASV00002,2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
SUCCt2r_ASV00002,-8.18843349349803e-05,0.0,0.0,0.0,0.0,0.0,0.0
SUDPDGT_ASV00002,1.862681175939493e-05,0.0,0.0,0.0,0.0,0.0,0.0
SUDPMGT_ASV00002,1.862681175939493e-05,0.0,0.0,0.0,0.0,0.0,0.0
TALA_ASV00002,0.0,2.3809139034757518e-05,0.0,0.0,0.0,0.0,0.0
TECA1S180_ASV00002,1.862681175939493e-05,0.0,0.0,0.0,0.0,0.0,0.0
TECA1SAI17_ASV00002,1.862681175939493e-05,0.0,0.0,0.0,0.0,0.0,0.0
TECA1SI17_ASV00002,1.862681175939493e-05,0.0,0.0,0.0,0.0,0.0,0.0
TECA2S180_ASV00002,4.6567029398487325e-06,0.0,0.0,0.0,0.0,0.0,0.0
TECA2SAI17_ASV00002,4.6567029398487325e-06,0.0,0.0,0.0,0.0,0.0,0.0
TECA2SI17_ASV00002,4.6567029398487325e-06,0.0,0.0,0.0,0.0,0.0,0.0
TECA3S180_ASV00002,4.6567029398487325e-06,0.0,0.0,0.0,0.0,0.0,0.0
TECA3SAI17_ASV00002,4.6567029398487325e-06,0.0,0.0,0.0,0.0,0.0,0.0
TECA3SI17_ASV00002,4.6567029398487325e-06,0.0,0.0,0.0,0.0,0.0,0.0
TECA4S_ASV00002,4.6567029398487325e-06,1.139786342795514e-05,0.0,0.0,0.0,0.0,0.0
TECA5S180_ASV00002,4.6567029398487325e-06,0.0,0.0,0.0,0.0,0.0,0.0
TECA5SAI17_ASV00002,4.6567029398487325e-06,0.0,0.0,0.0,0.0,0.0,0.0
TECA5SI17_ASV00002,4.6567029398487325e-06,0.0,0.0,0.0,0.0,0.0,0.0
TECAAE_ASV00002,4.6567029398487325e-06,1.0920181088003705e-05,0.0,0.0,0.0,0.0,0.0
TECAGE_ASV00002,4.6567029398487325e-06,1.0920181088003705e-05,0.0,0.0,0.0,0.0,0.0
TECAUE_ASV00002,4.6567029398487325e-06,1.0920181088003705e-05,0.0,0.0,0.0,0.0,0.0
THRt2r_ASV00002,0.0004817332247834213,0.0014913968246711594,0.0,0.0,0.0,0.0,0.0
TKT1_ASV00002,0.0010975799970067983,2.3809139034757518e-05,0.0,0.0,0.0,0.0,0.0
TKT2_ASV00002,0.0010975799970067983,2.3809139034757518e-05,0.0,0.0,0.0,0.0,0.0
TMDPK_ASV00002,2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
TMDS_ASV00002,4.247781459166595e-05,7.102954996720904e-05,0.0,0.0,0.0,0.0,0.0
TPI_ASV00002,-0.0013930318258505861,0.005179808314647018,0.0,0.0,0.0,0.0,0.0
TRDRr_ASV00002,2.68171016429692e-05,7.102954996720904e-05,0.0,0.0,0.0,0.0,0.0
TRPt2r_ASV00002,0.00014050810221471487,0.0003335129724645738,0.0,0.0,0.0,0.0,0.0
TRSAR_ASV00002,0.00314242544376997,0.0,0.0,0.0,0.0,0.0,0.0
TRSARry_ASV00002,-0.00314242544376997,0.0,0.0,0.0,0.0,0.0,0.0
TYRt2r_ASV00002,0.0007405707244409233,0.0019035338916469802,0.0,0.0,0.0,0.0,0.0
UAAGDS_ASV00002,4.6567029398487325e-06,0.0005591664818904932,0.0,0.0,0.0,0.0,0.0
UACMAMAT_ASV00002,1.3970108819546198e-05,3.276054326401111e-05,0.0,0.0,0.0,0.0,0.0
UAG2E_ASV00002,1.3970108819546198e-05,3.276054326401111e-05,0.0,0.0,0.0,0.0,0.0
UAG4E_ASV00002,0.00013970108819546197,0.0003419359028386542,0.0,0.0,0.0,0.0,0.0
UAGCVT_r_ASV00002,4.6567029398487325e-06,0.0005591664818904932,0.0,0.0,0.0,0.0,0.0
UAGDP_ASV00002,0.0005122373233833606,0.0015257899531476628,0.0,0.0,0.0,0.0,0.0
UAGPT3_ASV00002,4.6567029398487325e-06,0.0005591664818904932,0.0,0.0,0.0,0.0,0.0
UAMAGS_ASV00002,4.6567029398487325e-06,0.0005591664818904932,0.0,0.0,0.0,0.0,0.0
UAMAS_ASV00002,4.6567029398487325e-06,0.0005591664818904932,0.0,0.0,0.0,0.0,0.0
UAPGR_ASV00002,4.6567029398487325e-06,0.0005591664818904932,0.0,0.0,0.0,0.0,0.0
UDCPDP_ASV00002,4.6567029398487325e-06,0.0005591664818904932,0.0,0.0,0.0,0.0,0.0
UDCPDPS_ASV00002,4.6567029398487325e-06,0.0005591664818904932,0.0,0.0,0.0,0.0,0.0
UGMDDS_ASV00002,4.6567029398487325e-06,0.0005591664818904932,0.0,0.0,0.0,0.0,0.0
URAt2_ASV00002,0.00014206798554266425,0.0,0.0,0.0,0.0,0.0,0.0
URIDK1_ASV00002,0.00023110096926288602,0.002567355132270125,0.0,0.0,0.0,0.0,0.0
URIK1_ASV00002,7.277306930802911e-05,0.0016334922042769665,0.0,0.0,0.0,0.0,0.0
VALTA_ASV00002,4.094216746748994e-05,9.444082191435027e-05,0.0,0.0,0.0,0.0,0.0
VALt2r_ASV00002,0.000834342659494649,0.002583226279180311,0.0,0.0,0.0,0.0,0.0
ZN2t4_ASV00002,-2.0471083733745074e-05,-4.7220410957173936e-05,0.0,0.0,0.0,0.0,0.0
dreplication_ASV00002,0.0025783195503287374,0.006046611898119438,0.0,0.0,0.0,0.0,0.0
pbiosynthesis_ASV00002,0.0025783195503287374,0.006046611898119438,0.0,0.0,0.0,0.0,0.0
r0345_ASV00002,4.247781459166595e-05,7.102954996720904e-05,0.0,0.0,0.0,0.0,0.0
r0570_ASV00002,-0.0001117727308263011,-0.0002130886499016271,0.0,0.0,0.0,0.0,0.0
r1667_ASV00002,-0.00043565788092318167,-0.0005013947331711007,0.0,0.0,0.0,0.0,0.0
r2137_ASV00002,2.0471083733745074e-05,4.7220410957173936e-05,0.0,0.0,0.0,0.0,0.0
rtranscription_ASV00002,0.0025783195503287374,0.006046611898119438,0.0,0.0,0.0,0.0,0.0
sink_PGPm1[c]_ASV00002,-5.156639100623608e-10,-3.27605432640112e-05,0.0,0.0,0.0,0.0,0.0
tDHNA_ASV00002,-2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
bio1_ASV00002,0.0025783195503287374,0.0,0.0,0.0,0.0,0.0,0.0
EX_mantr(e),0.0,-0.00016885284657736413,0.0,0.0,-0.00014344538298573554,0.0,0.0
r0010_ASV00002,3.070662560061761e-05,500.0,0.0,0.0,0.0,0.0,0.0
ASP1DC_ASV00002,4.094216746748994e-05,9.444082191435027e-05,0.0,0.0,0.0,0.0,0.0
MOHMT_ASV00002,4.094216746748994e-05,9.444082191435028e-05,0.0,0.0,0.0,0.0,0.0
PANTS_ASV00002,4.094216746748994e-05,9.444082191435027e-05,0.0,0.0,0.0,0.0,0.0
EX_fum(e),525.8783051814098,1000.0,0.0,0.0,0.0,104.45022677842668,0.0
FUMt2r_ASV00002,8.18843349349803e-05,0.0,0.0,0.0,0.0,0.0,0.0
4HBZt2_ASV00002,2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
HBZOPT_ASV00002,2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
OHPHM_ASV00002,2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
ACACT1r_ASV00002,7.169481607208114e-05,0.006150831300795426,0.0,0.0,0.0,0.0,0.0
ADNK1_ASV00002,0.0002729339461350344,0.001264630738660344,0.0,0.0,0.0,0.0,0.0
AHC_ASV00002,6.141325120123522e-05,0.0,0.0,0.0,0.0,0.0,0.0
FE2DH_ASV00002,1.0235541866872537e-05,2.3610205478586968e-05,0.0,0.0,0.0,0.0,0.0
HMGCOARxi_ASV00002,7.169481607208114e-05,0.006150831300795426,0.0,0.0,0.0,0.0,0.0
ORNDC_ASV00002,2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
PPIACPT_ASV00002,0.005882465189085932,0.016890748376025142,0.0,0.0,0.0,0.0,0.0
ASNt2r_ASV00002,0.0003562090266354416,0.0014190188802506696,0.0,0.0,0.0,0.0,0.0
CYTDt2r_ASV00002,6.735601993278651e-05,0.0,0.0,0.0,0.0,0.0,0.0
INSt2_ASV00002,0.0,0.0013353760978639835,0.0,0.0,0.0,0.0,0.0
THMt3_ASV00002,2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
URIt2r_ASV00002,0.0,0.0017755513042113846,0.0,0.0,0.0,0.0,0.0
EX_cit(e),0.0,0.0,0.0,-0.0019078563896965414,-0.0031396483826912945,-0.004740726151919026,1000.0
L_AROND_ASV00002,-0.00045427412157242027,-0.0010917762443244457,0.0,0.0,0.0,0.0,0.0
EX_urea(e),0.0,0.0,0.0,-49.52794930283733,0.0,0.0,0.0
EX_pydx(e),0.0,0.0,0.0,-0.003096476119386606,-0.05007403425041082,-0.03914717639891695,0.0
H2O2D_ASV00002,-6.141325120123522e-05,-1000.0,0.0,0.0,0.0,0.0,0.0
O2t_ASV00002,0.0,-500.0,0.0,0.0,0.0,0.0,0.0
biomass525_ASV00002,0.0,0.006046611898119438,0.0,0.0,0.0,0.0,0.0
AMMQT7rev_ASV00002,2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
MK7te_ASV00002,2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
OCDCAt2_ASV00002,0.00021437592600381306,0.0,0.0,0.0,0.0,0.0,0.0
CYSt2r_ASV00002,0.00014684561166942268,0.0006324683486090178,0.0,0.0,0.0,0.0,0.0
EX_4abz(e),-6.755457632135906e-05,0.0,-4.6227409222809335e-06,0.0,0.0,0.0,-1.15941662140903e-05
EX_ade(e),0.0,-2.713059854050556,-11.464903079852952,0.0,0.0,0.0,0.0
EX_csn(e),-3.353181924789038e-05,-0.00027336067264089074,0.0,0.0,-0.0004147493208976016,-0.0004976542718652555,0.0
EX_gua(e),0.0,0.0,-0.34721906508620076,0.0,0.0,0.0,0.0
EX_h2s(e),0.0,-9.900406532837625,-2.306903835454795,0.0,0.0,0.0,0.0
EX_nmn(e),-0.0001692276255322936,-0.00039686848509666584,-2.1274824984737642e-05,0.0,0.0,0.0,-5.33587889080811e-05
EX_no3(e),-213.20823029936662,0.0,0.0,-278.286549288512,0.0,-564.2443718041077,0.0
EX_ppi(e),12.188585204577128,43.09294593550085,0.0011617271952734094,2.7589527224313093,44.59767382006731,34.88003935347181,3.482660449860907
EX_pyr(e),0.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0
FCLTc_ASV00002,2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
G1SAT_ASV00002,0.0003275373397399212,0.0,0.0,0.0,0.0,0.0,0.0
GLUTRR_ASV00002,0.0003275373397399212,0.0,0.0,0.0,0.0,0.0,0.0
HMBS_ASV00002,4.094216746749015e-05,0.0,0.0,0.0,0.0,0.0,0.0
PAPA180_ASV00002,1.862681175939493e-05,0.0,0.0,0.0,0.0,0.0,0.0
PPBNGS_ASV00002,0.0001637686698699606,0.0,0.0,0.0,0.0,0.0,0.0
PPPGO3_ASV00002,2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
SHCHD2_ASV00002,2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
SHCHF_ASV00002,2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
UPP3MT_ASV00002,2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
UPP3S_ASV00002,4.094216746749015e-05,0.0,0.0,0.0,0.0,0.0,0.0
UPPDC1_ASV00002,2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
CITRH_ASV00002,-0.06495045691313683,-750.2270508849125,0.0,0.0,0.0,0.0,0.0
OPHHX_ASV00002,2.0471083733745074e-05,0.0,0.0,0.0,0.0,0.0,0.0
2DHPL_ASV00003,0.0,0.0,0.0,0.0,0.0,0.0,-1.9342418168460087e-05
2MBCOATA_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
2OBUTt2rpp_ASV00003,0.0,-0.02296401317526345,-7.655715281697445,0.0,0.0,0.0,-0.13726869147557033
2OBUTtex_ASV00003,0.0,-0.02296401317526345,-7.655715281697445,0.0,0.0,0.0,-0.13726869147557033
2S6HCC_ASV00003,1.51138621279426,0.0,0.0,0.0,0.0,0.0,0.0
3HACPR1_ASV00003,0.0,0.0,0.0,0.0,0.0,0.0,1.9342418168460087e-05
3HACPR2_ASV00003,0.0,0.0,0.0,0.0,0.0,0.0,1.9342418168460087e-05
3HAD100_ASV00003,0.0,0.02263620272216931,0.0024129699720625993,0.0,0.0,0.0,0.008068885299891197
3HAD10M12_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3HAD11M12_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3HAD120_ASV00003,0.0,0.02263620272216931,0.0024129699720625993,0.0,0.0,0.0,0.008068885299891197
3HAD12M14_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3HAD13M14_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3HAD140_ASV00003,0.0038640037507392585,0.0020567526185005657,0.00021924535529726765,0.0,0.0,0.0,0.002422708719316889
3HAD14M16_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3HAD15M16_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3HAD160_ASV00003,0.0029869893870227596,0.0,0.0,0.0,0.0,0.0,0.0018728256231797258
3HAD180_ASV00003,0.0029869893870227596,0.0,0.0,0.0,0.0,0.0,0.0018728256231797258
3HAD40_ASV00003,0.0,0.02263620272216931,0.0024129699720625993,0.0,0.0,0.0,0.008068885299891197
3HAD4M6_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3HAD5M6_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3HAD60_ASV00003,0.0,0.02263620272216931,0.0024129699720625993,0.0,0.0,0.0,0.008068885299891197
3HAD6M8_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3HAD7M8_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3HAD80_ASV00003,0.0,0.02263620272216931,0.0024129699720625993,0.0,0.0,0.0,0.008068885299891197
3HAD8M10_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3HAD9M10_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3MOBS_ASV00003,-0.0029869893870227596,0.0,0.0,0.0,0.0,0.0,-0.010126018836523046
3OAACPR1_ASV00003,0.0,0.0,0.0,0.0,0.0,0.0,1.9342418168460087e-05
3OAACPR2_ASV00003,0.0,0.0,0.0,0.0,0.0,0.0,1.9342418168460087e-05
3OAR100_ASV00003,0.0,0.02263620272216931,0.0024129699720625993,0.0,0.0,0.0,0.008068885299891197
3OAR10M12_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAR11M12_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAR120_ASV00003,0.0,0.02263620272216931,0.0024129699720625993,0.0,0.0,0.0,0.008068885299891197
3OAR12M14_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAR13M14_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAR140_ASV00003,0.010884186217393848,0.018520312701435563,0.001974225048709533,0.0,0.0,0.0,0.006824323823832689
3OAR14M16_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAR15M16_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAR160_ASV00003,0.0029869893870227596,0.0,0.0,0.0,0.0,0.0,0.0018728256231797258
3OAR180_ASV00003,0.0029869893870227596,0.0,0.0,0.0,0.0,0.0,0.0018728256231797258
3OAR40_ASV00003,0.0,0.02263620272216931,0.0024129699720625993,0.0,0.0,0.0,0.008068885299891197
3OAR4M6_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAR5M6_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAR60_ASV00003,0.0,0.02263620272216931,0.0024129699720625993,0.0,0.0,0.0,0.008068885299891197
3OAR6M8_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAR7M8_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAR80_ASV00003,0.0,0.02263620272216931,0.0024129699720625993,0.0,0.0,0.0,0.008068885299891197
3OAR8M10_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAR9M10_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAS100_ASV00003,0.0,0.02263620272216931,0.0024129699720625993,0.0,0.0,0.0,0.008068885299891197
3OAS10M12_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAS11M12_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAS120_ASV00003,0.0,0.02263620272216931,0.0024129699720625993,0.0,0.0,0.0,0.008068885299891197
3OAS12M14_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAS13M14_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAS140_ASV00003,0.010884186217393848,0.018520312701435563,0.001974225048709533,0.0,0.0,0.0,0.006824323823832689
3OAS160_ASV00003,0.0029869893870227596,0.0,0.0,0.0,0.0,0.0,0.0018728256231797258
3OAS180_ASV00003,0.0029869893870227596,0.0,0.0,0.0,0.0,0.0,0.0018728256231797258
3OAS3M4_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAS4M3O6_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAS4M6_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAS5M6_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAS60_ASV00003,0.0,0.02263620272216931,0.0024129699720625993,0.0,0.0,0.0,0.008068885299891197
3OAS6M8_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAS7M8_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAS80_ASV00003,0.0,0.02263620272216931,0.0024129699720625993,0.0,0.0,0.0,0.008068885299891197
3OAS8M10_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
3OAS9M10_ASV00003,0.0029869893870227596,0.007005014395839918,0.0007467192973348706,0.0,0.0,0.0,0.0018728256231797258
4ABUTtex_ASV00003,0.0,999.9859946200046,-2.1274824984737747e-05,0.0,0.0,0.0,-5.335878890807979e-05
4HTHDR_ASV00003,3.4694372472783064,0.0020567526185005657,0.00021924535529726765,0.0,0.0,0.0,0.0005498830961371634
4HTHDS_ASV00003,3.4694372472783064,0.0020567526185005657,0.00021924535529726765,0.0,0.0,0.0,0.0005498830961371634
5DOAN_ASV00003,0.0,0.0,0.0,0.0,0.0,0.0,0.00015549954960572578
7DHCDCHOLtex_ASV00003,0.0,0.033025588031309394,0.0,0.0,0.0,0.0,0.0
A5PISO_ASV00003,0.004387105597043793,0.010288532659968066,0.0013361970365019591,0.0,0.0,0.0,0.003351278126210579
ABTAr_ASV00003,0.0,999.9859946200046,-2.1274824984737747e-05,0.0,0.0,0.0,-5.335878890807979e-05
ACALD_ASV00003,-0.6976193954477601,634.8604815098265,917.6801913521766,0.0,0.0,0.0,60.989204166495256
ACALDtex_ASV00003,0.0,697.2550726766483,917.6835436748788,0.0,0.0,0.0,0.0
ACALDtpp_ASV00003,0.0,697.2550726766483,917.6835436748788,0.0,0.0,0.0,0.0
ACBIPGT_ASV00003,0.00010857922423126378,0.00025463733889836477,2.7143786441085493e-05,0.0,0.0,0.0,6.807856571863285e-05
ACCOACL_ASV00003,0.052702037635712455,0.0,265.2434770559554,0.0,0.0,0.0,670.8896017328605
ACGK_ASV00003,5.985264911884091,6.854018563735116,8.609245375911648,0.0,0.0,0.0,11.658104878580842
ACHBPL_ASV00003,0.011465741661887796,0.0,0.0028663277460526074,0.0,0.0,0.0,19.001124452748904
ACKr_ASV00003,0.0,-1000.0,-1000.0,0.0,0.0,0.0,-2.497533728194623
ACLS_a_ASV00003,0.011465741661887796,0.0,0.0028663277460526074,0.0,0.0,0.0,19.019130634272543
ACLS_b_ASV00003,0.0,0.0,0.0,0.0,0.0,0.0,-0.018006181523638923
ACOAAGPAT180_ASV00003,0.0,0.003502507197919959,0.0003733596486674353,0.0,0.0,0.0,0.0
ACOAAGPATAI17_ASV00003,0.0014934946935113798,0.003502507197919959,0.0003733596486674353,0.0,0.0,0.0,0.0009364128115898629
ACOAAGPATI17_ASV00003,0.0014934946935113798,0.003502507197919959,0.0003733596486674353,0.0,0.0,0.0,0.0009364128115898629
ACOATA_ASV00003,0.0,0.0,0.0,0.0,0.0,0.0,0.008068885299891197
ACONTa_ASV00003,0.0,0.0,101.36692537781465,0.0,0.0,0.0,0.0
ACONTb_ASV00003,0.0,0.0,101.36692537781465,0.0,0.0,0.0,0.0
ACOTA_ASV00003,-5.985264911884091,-6.854018563735116,-8.609245375911648,0.0,0.0,0.0,-11.658104878580842
ACPS1_ASV00003,0.00010857922423126378,0.00025463733889836477,2.7143786441085493e-05,0.0,0.0,0.0,6.807856571863285e-05
