"SF2_A_D1"	"SF2_A_D2"	"SF2_B_D1"	"SF2_B_D2"	"SF2_C_D1"	"SF2_C_D2"	"R1_A_D1"	"R1_A_D2"	"R1_B_D1"	"R1_B_D2"	"R1_C_D1"	"R1_C_D2"	"R2A_A_D1"	"R2A_A_D2"	"R2A_B_D1"	"R2A_B_D2"	"R2A_C_D1"	"R2A_C_D2"	"R2_A_D1"	"R2_A_D2"	"R2_B_D1"	"R2_B_D2"	"R2_C_D1"	"R2_C_D2"
"Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_concoct_out.69"	4.6466898676553e-05	7.40828451947728e-05	0.000115387041776866	0.00020859998089733	9.42550364606443e-05	0.000306206666600317	3.41011587946147e-05	2.15757472328018e-05	4.83024595552711e-05	3.17349726137157e-05	5.9204944568366e-05	3.64699128052718e-05	7.10014928668124e-05	8.08301914720685e-05	0.000120131762606877	0.000252731899529551	0.000684525736122985	0.00469893821959711	2.47190920184376e-05	1.0983750490592e-05	4.77936134976214e-05	3.40037665710663e-05	3.12717172472863e-05	2.10373075612291e-05
"Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_concoct_out.9"	2.2241594450614e-05	2.71370715930359e-05	2.14803808787683e-05	2.10474954289252e-05	2.30068324531075e-05	2.47685368968563e-05	8.17186515098452e-06	6.8326097199767e-06	1.08941695598397e-05	1.05038289636946e-05	1.07381517109291e-05	8.89777993140668e-06	4.61228023793115e-05	0.000201131119022125	0.000285431403630887	0.00192566162770434	0.0018284377518198	0.00597418823706833	7.4125866789724e-06	3.16480946339092e-06	1.23575234197098e-05	1.03729438748087e-05	1.23818844676196e-05	6.50754047227353e-06
"Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_maxbin.022"	8.55600074811907e-06	2.16790515545869e-05	9.5207407259133e-06	1.24262942445008e-05	1.03319497994757e-05	4.62721302936724e-05	1.94814506763977e-06	2.01674994279211e-06	4.55996442763459e-06	2.57868141498232e-06	3.99611051196739e-06	3.25153439468689e-06	5.99523739359135e-05	0.000384231963832284	0.000487762232589517	0.0030986074900251	0.00580563362046836	0.0104672569167579	3.25085898844764e-06	1.88026915177931e-06	5.83258320998189e-06	3.66707286550715e-06	5.37045591366634e-06	2.60862613759241e-06
"Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_metabat.10"	5.08951800941978e-06	6.68224883211974e-06	5.00426030565083e-06	4.24626326994036e-06	5.26199673802293e-06	5.38152756213514e-06	1.13785464127633e-06	9.38831869920463e-07	2.12245616995356e-06	1.78788578105441e-06	1.20553054550972e-06	1.53788788937893e-06	6.85118065287645e-06	0.000262112269533398	0.000331362096780755	0.00831928090700885	0.00417170957322613	0.00790474891299913	1.42912158429341e-06	6.14345366422943e-07	3.31492139272352e-06	2.89775687973642e-06	1.28667172931589e-06	1.43053691416358e-06
"Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_metabat.18"	0.000183743622623541	0.000424314299250758	0.000305332142331425	0.000384773951369661	0.000429640113222806	0.000731932782153828	3.96525102262962e-06	4.17258608853539e-06	7.04721775179891e-06	4.28061114887065e-06	6.56344408110845e-06	6.15155155751573e-06	3.67819353883871e-05	1.70684264121027e-05	4.22090818780369e-05	0.000273341688157393	0.000650440077769767	0.00312760972878175	8.87311752885467e-06	3.7046887247929e-06	1.46863606006738e-05	7.3982553964952e-06	1.50484650080859e-05	6.5355902156885e-06
"Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_metabat.27"	2.83930985013694e-05	3.00616181556939e-05	2.25462702579503e-05	1.93931071419354e-05	2.07407170695794e-05	2.56016604106596e-05	3.87904991344202e-06	3.4423835230417e-06	4.37756585052921e-06	6.73895409782046e-06	6.60809336057178e-06	5.20684899689725e-06	3.29656278629121e-05	0.000671894408558389	0.000144657412044225	0.00203613358793409	0.00115170238554965	0.00562256358499177	4.80561763509651e-06	2.99726072709375e-06	6.35709608857738e-06	5.29545836872187e-06	4.66185409172425e-06	4.09526253858593e-06
"Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_metabat.38"	1.28239823859396e-05	1.39426057056951e-05	1.0875684851992e-05	8.95207884182232e-06	1.22907953004915e-05	7.92593180699401e-06	3.31012259280386e-06	1.87766373984093e-06	3.067612433136e-06	2.44115173951659e-06	2.45571037048275e-06	2.87804733583772e-06	1.46836975265893e-05	1.32734996381004e-05	2.07115757736698e-05	0.000149311805535815	0.000731223311286661	0.00262336826806977	1.83744203694867e-06	1.24730725910113e-06	3.92335633189429e-06	2.43616728827398e-06	3.50571427697664e-06	2.01958152587799e-06
"Salt_Pond_MetaG_R2A_C_H2O_MG_DASTool_bins_concoct_out.67"	2.4846465872758e-06	1.95536543433529e-06	3.16153629418373e-06	2.35290778594098e-06	5.10836179676678e-06	1.44107851036255e-06	1.96538528947729e-06	6.01547827763852e-06	1.85714914870936e-06	1.51282643012296e-06	3.57194235706582e-07	6.15155155751573e-07	3.19842916420757e-06	2.95549596684976e-06	1.71055424916469e-06	2.03041349829373e-06	3.83937998477641e-06	1.08146303003715e-06	1.31918915473238e-06	6.32961892678184e-07	1.30079193891682e-06	6.92384387193658e-07	2.68522795683317e-06	1.29028819708872e-06
"Salt_Pond_MetaG_R2A_C_H2O_MG_DASTool_bins_metabat.16"	8.41573844077286e-07	6.97130285284756e-07	6.32307258836747e-07	9.55868788038523e-07	1.22907953004915e-06	8.55640365527763e-07	5.86167542475683e-07	5.21573261066924e-07	1.59184212746517e-06	5.50118701862894e-07	6.69739191949842e-07	5.05306020795935e-07	2.23526583634961e-06	2.34341100330099e-06	2.42713778597693e-06	2.7508828041399e-06	4.06259975133318e-06	2.01375874558642e-06	2.51274124710929e-07	6.51578418933424e-07	1.30079193891682e-06	3.59014126693008e-07	5.96717323740705e-07	3.36596920979665e-07
"Salt_Pond_MetaG_R2A_C_H2O_MG_DASTool_bins_metabat.4"	4.54850625251295e-06	2.4994671204112e-06	2.00531730659654e-06	1.65438828698975e-06	5.41563167927907e-06	1.17087628966957e-06	1.37921774700161e-06	1.3908620295118e-06	2.99465300229384e-05	2.32081327348409e-06	1.5627247812163e-06	8.56823252653977e-07	1.11218105028127e-05	4.0047844757905e-05	2.89869598439531e-05	4.84024379109377e-05	6.41310389317595e-05	2.00816497129312e-05	7.53822374132786e-07	6.94396429320478e-06	4.15414199847631e-06	7.56494052674553e-07	1.19343464748141e-06	7.01243585374303e-07
"Salt_Pond_MetaG_R2A_C_H2O_MG_DASTool_bins_metabat.5"	2.81927237765891e-05	2.15940356661376e-05	1.82646468195415e-05	1.51652259640727e-05	2.27571756735663e-05	8.26368458286024e-06	7.2960618816385e-05	6.70221640470997e-05	4.20179994895493e-05	4.00383267699588e-05	6.30894318816751e-05	5.26397054707418e-05	3.05668059897564e-05	3.0184532773862e-05	2.44563026434628e-05	2.06316210310492e-05	2.33711095584936e-05	1.62405913648682e-05	1.64427505357714e-05	6.9067312406943e-06	4.66816461949989e-05	2.32589866364685e-05	5.51404101969145e-05	2.23836952451477e-05
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.119"	2.20412197258337e-07	5.27098508386035e-07	1.13815306590614e-06	3.9705318887754e-06	6.72152867995629e-07	2.81460646555185e-06	0.00182877377163678	0.00134275558906606	0.00145640289312001	0.00256083693959064	0.00148773631635765	0.000824747305246931	7.45088612116537e-07	5.77108679917408e-07	5.03920035564734e-06	1.48460341810725e-06	1.42860650596332e-06	3.54272371908722e-07	0.00264569666834696	0.000365703041757948	0.00133062623145134	0.00114706295671726	0.000976248189056159	0.0153148794071406
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.29"	9.39757459219636e-06	1.09160400768979e-05	9.86399323785325e-06	8.1984130666381e-06	8.60355671034406e-06	6.01199941041875e-06	4.23592250547868e-05	4.92365158447176e-05	5.35920182913273e-05	0.000285064634821579	8.39183207513152e-05	0.000348683124176186	1.3666015519796e-05	9.95075269312138e-06	2.06884601757081e-05	7.42301709053623e-06	1.39735573864537e-05	9.02462252651691e-06	0.00382949618375853	0.000239092046696056	0.000135534127829076	0.00248365972846223	5.56252430224538e-05	0.0027541762561727
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.35"	1.07200477757464e-05	2.10669371577515e-05	1.70903619102732e-05	2.635992003937e-05	1.77448357150846e-05	3.47885359142209e-05	5.64617265178783e-05	7.74188577177004e-05	0.00030424082661178	0.000207807339628708	0.000119034979049219	0.000492893068545948	0.000108619381332208	0.000139502907263672	0.000188184083006078	0.000106804116490892	0.000239894283118559	0.00013965789818928	0.00416821370386886	0.000448341801804962	0.000319491284610087	0.00259451816201179	0.000419063388013277	0.000817229274395212
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.49"	2.64895386159565e-05	3.42443998674024e-05	4.74411103344371e-05	4.87493081899647e-05	3.79862392255816e-05	4.38853440108845e-05	0.00496828712913654	0.00741094753762308	0.00735562058230646	0.0103073678222919	0.00599829582630144	0.00620056624153294	0.00027871765961052	0.000133469498337262	0.000201267511452392	6.16765390610731e-05	0.000118373442205054	5.68886845628163e-05	0.00536941395241666	0.000965062104545422	0.00238743575976068	0.00718991180561539	0.00286769292598326	0.00291133896852679
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.52"	1.60299779824245e-07	1.70031776898721e-07	3.61318433620998e-07	5.14698578174589e-07	3.07269882512288e-07	2.02651665519733e-07	2.52224445482919e-05	9.33616137309794e-06	1.77424070457055e-05	4.52988368565227e-05	0.000118610810894317	9.58763249892809e-05	0	3.49762836313581e-08	1.59497625935627e-06	1.74659225659676e-07	2.23219766556768e-07	2.98334628975766e-07	0.00223780024077715	4.71370444782694e-05	4.94510741939832e-05	9.4984880376493e-05	8.24215803416848e-06	7.46123174838258e-06
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.66"	3.74700735339172e-06	3.92773404636046e-06	5.51010611272022e-06	5.69844854407581e-06	3.70644295780447e-06	3.24242664831573e-06	7.06849095338323e-06	4.92017442939798e-06	6.59951215344934e-06	1.12774333881893e-05	1.95117351254721e-05	0.000112705212464485	1.43565854529772e-06	2.64070941416754e-06	8.34473086416831e-06	2.86004482017719e-06	1.85272406242118e-06	1.67813228798868e-06	0.00204411500452341	0.00110664078671653	0.000188258162385495	0.000408070842718988	1.63537841537687e-05	4.26356099907576e-05
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.84"	2.59485268590496e-05	2.66779857954093e-05	3.7649380783308e-05	3.78671096799876e-05	3.47407010915455e-05	3.45633673969767e-05	0.00145093706984569	0.000102089272966166	0.00114322453623006	0.000216041928947219	0.00238188278689015	0.000537272119068026	4.36149431482851e-06	2.60573313053618e-06	3.50894777058379e-05	1.59376543414454e-05	1.34824739000288e-05	8.39066143994341e-06	0.00518400505764558	0.0011997792675715	0.00399561322604961	0.0019841172150351	0.0012522485987026	0.00244010327915525
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.93"	3.2059955964849e-07	3.06057198417698e-07	4.15516198664148e-07	3.67641841553278e-07	2.30452411884216e-07	3.60269627590637e-07	7.87878137974668e-06	1.03619221198629e-05	1.18227441341944e-05	1.17244048334529e-05	4.01620268772589e-05	7.49610496937274e-05	0	2.79810269050865e-07	2.84321854928726e-06	6.98636902638703e-07	1.45092848261899e-06	8.57712058305327e-07	0.000906675565121003	0.00011019121890477	0.000727352499005943	0.000694038416563065	2.39992248641965e-05	6.39253652427214e-05
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.98"	8.01498899121225e-08	3.91073086867058e-07	1.21041675263034e-06	3.80509306007643e-06	3.45678617826324e-07	2.61195480003212e-06	0.00798444669938884	0.00802675170118943	0.00431138833041761	0.0060956418496201	0.00352624381953511	0.00337129192161552	5.08841003396659e-07	8.04454523521236e-07	6.07940226392317e-06	1.00429054754314e-06	1.38396255265196e-06	6.71252915195473e-07	0.00275708962875787	0.000277311775098065	0.00107848240045291	0.00603293749461479	0.00113583277832406	0.00237154970624906
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_maxbin.001"	2.6850213120561e-06	6.25716938987293e-06	2.94474523401114e-06	3.21686611359118e-06	3.89848663437465e-06	3.89541534832376e-06	4.6376196742929e-06	5.38959036435821e-06	3.66621139981821e-05	2.80216713761412e-05	7.25550791278996e-06	9.08452346083127e-05	7.06925536861787e-05	8.93644046781199e-06	9.10754559690391e-06	8.68929647656888e-06	8.01358961938798e-06	7.40242798146119e-06	0.00187472483520265	0.000151296508876341	0.000116924410896507	0.000978275029439158	1.11698024037713e-05	0.00128195742329447
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_metabat.10"	1.20224834868184e-06	1.32624785981002e-06	2.96281115569219e-06	7.05872335782294e-06	2.47736342775532e-06	7.76831384492311e-06	0.0150971071011198	0.013641400927698	0.0052836888182111	0.00828850095129277	0.0109949743664022	0.00879632327036166	5.36100342864337e-06	2.57075684690482e-06	2.20522804554475e-05	4.34464823828444e-06	5.35727439736243e-06	2.74094940371485e-06	0.00394767354553663	0.000923472784891214	0.00658949725482548	0.00381917945782712	0.00507508083841469	0.00344411579495077
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_metabat.12"	3.42440404649543e-05	3.74409972730984e-05	3.77758422350754e-05	5.51462762329917e-05	4.00987196678536e-05	4.88840850937046e-05	0.0348074562028542	0.0334904624939624	0.0311965074718416	0.038265466105949	0.0436964415149358	0.0347266729430068	5.0284394871377e-05	4.58713959825261e-05	0.000222325821195487	4.35993092052966e-05	0.000108239264803377	4.57570737191581e-05	0.0117208071842036	0.00284063989170841	0.0224598302860953	0.0186180366645741	0.0334442904333607	0.014405422576397
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_metabat.24"	1.92359735789094e-06	3.2306037610757e-06	2.22210836676914e-06	7.13225172613359e-06	2.84224641323866e-06	5.85438144834785e-06	0.000292532084139041	0.000195972459958212	0.00058047518079347	0.00065670420034883	0.000188375310055759	0.000258672742993537	1.38113986636236e-06	1.11924107620346e-06	1.06100594644134e-05	3.51501691640098e-06	4.66529312103645e-06	2.06969648851938e-06	0.00853573490253187	0.000592675729861843	0.00115531304690958	0.00370742348896083	0.000124471504249038	0.00152029609309149
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_metabat.32"	1.99973975330746e-05	2.0080752851739e-05	2.37024892455375e-05	2.1819543296187e-05	2.17009354524303e-05	1.85538858209178e-05	0.000128663775573412	9.07363616502759e-05	0.000223023714733401	0.000149236889089743	0.000126558382638788	8.23429115627463e-05	5.88801732501848e-06	2.44833985419507e-06	9.70855114390773e-06	9.23510655675536e-06	6.36176334686789e-06	6.07856806538123e-06	0.00220433366829221	0.000335153322173098	0.00060199392102162	0.000823809201429492	0.000211275227436943	0.000841520352192578
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_metabat.50"	9.30740596604522e-05	9.50307601086952e-05	8.52711503345556e-05	8.214956949508e-05	8.2194693572037e-05	7.51837679078211e-05	0.0124025293888028	0.0112858022229661	0.0102824213139171	0.0168540898162301	0.00997134498542603	0.00645792079490701	7.2873300843593e-05	7.43945552838986e-05	0.000122697593980624	7.52999586625278e-05	0.000103752547495586	9.56162485867329e-05	0.00268332496852242	0.00108281163310982	0.00480269168260207	0.00332071398678007	0.00881895991722934	0.00298022913835396
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_metabat.61"	4.60861866994704e-07	6.63123929905012e-07	1.64399887297554e-06	4.00729607293073e-06	9.41014015193881e-07	9.23190920701007e-07	8.96491535551044e-06	1.12485966636767e-05	8.68880494574737e-06	2.63025504328196e-05	9.99474120786481e-05	0.00048241346107118	4.90668110418207e-07	9.07634560233742e-06	3.28241491055928e-06	8.07798918676001e-07	4.9108348642489e-07	5.59377429329561e-07	0.00248147332321557	0.00154269568119303	0.000241066119002489	0.000721669682385331	1.88152431141991e-05	0.000227876115503233
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_metabat.7"	1.72322263311063e-06	3.04356880648711e-06	4.17322790832253e-06	1.06983775892004e-05	3.72564732546149e-06	1.10557741966877e-05	0.00113702711062812	0.0013327239966782	0.00116589170485761	0.00169565494244521	0.00108812526516091	0.00131148882223536	2.32613030124187e-06	2.01113630880309e-06	1.38462431790494e-05	3.73334094847557e-06	4.70993707434781e-06	3.59866146202017e-06	0.0107055811972075	0.000834299624128612	0.00149991800814682	0.0047041236362592	0.00192571868820946	0.00660919274240939
"Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_metabat.9"	1.20224834868184e-06	3.24760693876557e-06	8.50904911177451e-06	2.61577170265157e-05	6.5102806357291e-06	9.47959457597863e-06	0.00191378530551759	0.00242522873508435	0.00161780905216944	0.00239752044997509	0.0021435226084752	0.00219964104817869	1.99901822762973e-06	1.55644462159543e-06	1.41929771484746e-05	5.08694994733806e-06	3.41526242831855e-06	4.69877040636831e-06	0.00565332230407442	0.000643685011801202	0.00267732353750284	0.00488854149998154	0.00330365087322494	0.00473269295769117
"Salt_Pond_MetaG_R2_A_D2_MG_DASTool_bins_concoct_out.19"	3.2059955964849e-07	3.14558787262634e-06	2.3883148462348e-05	6.54586298885611e-05	3.37996870763516e-06	6.52088025939053e-05	8.64424722933257e-05	4.33775095453992e-05	0.00020065501650475	4.75680765017072e-05	0.000251442417297702	0.000403761480442943	8.35953077008797e-07	1.66137347248951e-06	3.95276725144815e-06	3.49318451319352e-07	6.22783148693383e-06	9.50941629860253e-07	0.00019611945433688	0.0169333316503994	0.000471767863523931	0.000586988097143068	0.000306209224160816	0.000466607481708061
"Salt_Pond_MetaG_R2_A_D2_MG_DASTool_bins_concoct_out.67"	7.21349009209102e-07	9.04569053101196e-06	3.65292936390829e-05	0.00010071548249352	1.00246799169634e-05	0.000132106369067142	0.000127560401375811	5.87986922976112e-05	0.000172515890564037	5.96706879426908e-05	0.000186901883833469	0.000266384152267422	1.43565854529772e-06	1.90620745790902e-06	4.25327002495005e-06	5.67642483393947e-07	5.2903084673954e-06	5.40731515018575e-07	0.000106760093736556	0.0130413234384262	0.000220945804979566	0.000155991638048112	9.46542854783693e-05	9.87911963075318e-05
"Salt_Pond_MetaG_R2_A_D2_MG_DASTool_bins_concoct_out.9"	5.20974284428796e-07	9.58979221708787e-06	3.66918869342124e-05	9.86566881808221e-05	8.35389993080282e-06	0.000134358054239583	0.000212485734147435	0.000154507385703392	0.000247581195887317	0.000120458804498541	0.000321943629570289	0.000394644002241625	1.52652301018998e-06	2.32592286148531e-06	6.9577949864672e-06	9.82458144335677e-07	8.46002915250151e-06	1.02552528710419e-06	0.000196166568235263	0.0217413660367616	0.000447094777714799	0.000333601055296382	0.000220841352033161	0.000229671299081792
"Salt_Pond_MetaG_R2_A_D2_MG_DASTool_bins_metabat.14"	9.41761206467439e-07	1.93836225664542e-05	7.34379716334679e-05	0.000194225184892597	1.68998435381758e-05	0.000257727884837652	0.00116926632546429	0.000873878613142262	0.001127538258599	0.000773690380541861	0.00167146810134922	0.00171867759568892	2.9985273414446e-06	3.79492677400235e-06	1.31758908381605e-05	2.27056993357579e-06	8.19216543263339e-06	2.31209337456218e-06	0.00102764835153652	0.00833327841458088	0.00157937121899646	0.00211459320622182	0.000626236183849503	0.0017554370921392
"Salt_Pond_MetaG_R2_A_D2_MG_DASTool_bins_metabat.16"	6.01124174340918e-08	9.18171595253094e-07	3.17960221586478e-06	8.67634746065736e-06	7.10561603309665e-07	9.47959457597863e-06	3.11013601948862e-05	3.06511219753662e-05	2.3214364358867e-05	1.27386861900127e-05	6.92063831681504e-05	3.52176326667776e-05	1.45383143827617e-07	3.49762836313581e-07	9.47739516429088e-07	0	3.32597452169585e-06	2.7968871466478e-07	8.87468799213411e-05	0.0106360868627754	0.000144828496037788	4.45946833085101e-05	6.2114543918134e-05	0.000138144986318738
"Salt_Pond_MetaG_R2_A_H2O_MG_DASTool_bins_concoct_out.11"	1.56292285328639e-06	1.95536543433529e-05	0.000238181111442962	0.000565341241848553	3.91385012850026e-05	0.000580777156527831	0.000441470360593377	0.000233004161493964	0.00127737039884666	0.000205366187889192	0.00215318917747901	0.00235244119490198	4.03438224121637e-06	4.0922251848689e-06	1.35919716014708e-05	2.03041349829373e-06	7.52250613296309e-06	1.3984435733239e-06	0.00044541479531571	0.00863994845158346	0.00150128174163117	0.0010989294198742	0.000541446381629222	0.00049763049792502
"Salt_Pond_MetaG_R2_A_H2O_MG_DASTool_bins_concoct_out.29"	1.963672302847e-06	2.33793693235741e-05	0.000198978061395084	0.000488026162569899	3.11686887073402e-05	0.000339621674559349	0.000767845000199469	0.000392136163445482	0.000698851857334864	0.000587715876893337	0.00107548951907279	0.000810027521162875	4.36149431482851e-06	4.59938129752359e-06	1.5556797428214e-05	1.59376543414454e-06	9.50916205531832e-06	1.41708948763489e-06	0.000824241947583024	0.010302739343649	0.00116951685566194	0.000714874057844356	0.000678728660922318	0.000548316384275875
"Salt_Pond_MetaG_R2_A_H2O_MG_DASTool_bins_concoct_out.45"	5.41011756906827e-07	7.44739182816398e-06	5.86961795417312e-05	0.000143950163060186	1.25980651830038e-05	0.000151155625625997	0.000148472790464723	8.2582433002263e-05	0.000338067471820415	8.58013262811783e-05	0.000441626023171726	0.000568996549243214	2.41699476613413e-06	1.60890904704247e-06	4.99296915972397e-06	8.73296128298379e-07	3.01346684851637e-06	3.54272371908722e-07	0.000297995407274367	0.00469968620355675	0.000485552061973421	0.00048775915691174	0.000205662355110507	0.000311744848314
"Salt_Pond_MetaG_R2_A_H2O_MG_DASTool_bins_maxbin.035"	0	6.80127107594884e-08	3.79384355302048e-07	1.13968970881516e-06	1.15226205942108e-07	1.32849425174047e-06	5.29274810411867e-06	2.0689072688988e-06	5.67093757909466e-06	2.49272536781624e-06	5.55883529318369e-06	5.62427570972867e-06	1.81728929784521e-08	3.49762836313581e-08	3.23618371463591e-07	0	3.79473603146506e-07	3.72918286219707e-08	9.97244182446498e-06	0.000779809051779522	2.37289626276601e-05	6.98795353741748e-06	9.75259875988714e-06	8.39809317844265e-05
"Salt_Pond_MetaG_R2_A_H2O_MG_DASTool_bins_metabat.14"	1.38258560098411e-06	7.8044585596513e-06	0.000201561488195474	0.000558503103595662	1.23676127711196e-05	0.000183805060626398	0.000297773111577647	0.00012331730469159	0.00202780789012469	9.55315508203783e-05	0.00140334917817197	0.00350409952577689	2.05353690656509e-06	2.99047225048112e-06	1.50713698710187e-05	2.57622357848022e-06	6.69659299670304e-06	1.34250583039095e-06	0.00228280971836599	0.013904664843513	0.00291862044217191	0.00225040312157654	0.00145558002676725	0.0026078687945202
"Salt_Pond_MetaG_R2_B_D1_MG_DASTool_bins_concoct_out.110"	1.5028104358523e-05	9.74282081629672e-06	8.29225805160191e-06	1.00182401823268e-05	1.33662398892845e-05	9.2769429104589e-06	0.00102955156769302	0.00144032456043631	0.0043551639889229	0.000743347895892236	0.00337457021719821	0.00103273565737194	0.000199810958298081	1.95167662662978e-05	5.63789434285499e-05	1.11126932325969e-05	1.616111109871e-05	9.63993769877943e-06	0.000754796061366041	0.000247581182668446	0.00725363546170309	0.00062758233732557	0.0126907043300718	0.000476705389337451
"Salt_Pond_MetaG_R2_B_D1_MG_DASTool_bins_concoct_out.40"	3.02565834418262e-05	4.75238816431925e-05	6.14963974022939e-05	0.000112296200502449	6.92893585065209e-05	0.000127107627984322	0.00140383678378559	0.00083907229085373	0.00235057046315708	0.000415133325393287	0.00292097818713031	0.000727662639773138	0.000231013815542083	4.59938129752359e-06	7.13116197117984e-05	6.28118240278609e-05	3.04248541816875e-05	0.000151069197747603	0.00168397636528147	0.000431493845543969	0.00758181267958272	0.00164568229096146	0.00655005417820351	0.0105502097419564
"Salt_Pond_MetaG_R2_B_D1_MG_DASTool_bins_metabat.10"	4.00749449560612e-07	1.51328281439862e-06	4.02870053487413e-06	1.22057091395688e-05	3.49519491357727e-06	1.23617515967037e-05	0.0268548177127556	0.0309671779857974	0.0169399030515083	0.0234663790829466	0.0229496626702287	0.0135577340250138	7.86886265966976e-06	4.03976075942186e-06	4.75256694092245e-05	7.79416794506304e-06	1.28574585536698e-05	4.97845912103309e-06	0.0055837036668967	0.00108309088100365	0.0149853119609581	0.00615343802185268	0.0168081843957972	0.00510833512150448
"Salt_Pond_MetaG_R2_B_D1_MG_DASTool_bins_metabat.13"	2.879384795093e-05	4.06545978564842e-05	5.75941583191871e-05	9.08075348636597e-05	4.47653810085089e-05	6.40379263042357e-05	0.0151457245267016	0.0133796580795193	0.0274799540647423	0.0262533148090029	0.0189412512817692	0.02017111331571	0.000384592934102982	0.000207216992373981	0.000317492738003744	8.59978362341829e-05	0.000192058287145443	9.19243575531578e-05	0.0173921112928277	0.00566772695230301	0.0150494074347225	0.0255157750807269	0.0202603432929681	0.0190541065525603
"Salt_Pond_MetaG_R2_B_D1_MG_DASTool_bins_metabat.22"	6.19157899571146e-06	8.2295380018981e-06	8.65357648522291e-06	1.38417153344809e-05	8.91082659285634e-06	1.1235909010483e-05	0.0104768483302173	0.00863660992957961	0.00795138408019913	0.0103659210816214	0.00955103899319804	0.00858290837096984	1.14489225764248e-05	1.02305629621722e-05	4.59538087478299e-05	8.99495012147331e-06	1.9888881200208e-05	1.00687937279321e-05	0.00251870900757117	0.000954115587107341	0.00529457986014892	0.00476832305527176	0.0078204467130311	0.0039080585510344
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_concoct_out.124"	5.12358171263243e-05	4.61636274280028e-05	3.23921975741225e-05	2.74260813798745e-05	3.58929631509666e-05	1.61896163898542e-05	3.93939068987334e-05	7.16815518459643e-05	0.000234415334958074	0.000713727442038806	6.67953220771309e-05	0.000713118614305011	5.22288944200714e-05	3.58856670057734e-05	4.49598380354775e-05	1.49333637939023e-05	2.53577654808489e-05	2.24123890018044e-05	0.0013462168277716	0.00064122763033551	0.0003365904044523	0.00282228698153231	0.000104388236821889	0.00237718770467547
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_concoct_out.143"	2.6810138175605e-05	3.22380248999975e-05	5.38906443745719e-05	4.73338870999845e-05	3.65459116513052e-05	2.83036826175894e-05	0.000249845294869341	0.000260804016308831	0.00141393718803211	0.0023912112761131	0.000250661054907094	0.00160961937450496	0.000172042777827006	6.89382550374068e-05	0.00010658602220133	3.6918593823814e-05	5.33718461837233e-05	2.44261477473908e-05	0.00180606418062539	0.00085042153586565	0.00100312039005631	0.00559592754889772	0.000558396883106731	0.00475594619498218
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_concoct_out.32"	3.02165084968702e-05	3.29521583629721e-05	5.81000041262565e-05	4.56794988129948e-05	3.57777369450245e-05	2.58493457796282e-05	0.000223398794570585	0.000421848453550928	0.0022459400066539	0.00252664362402797	0.000342080454608248	0.00162528386114964	0.000186472054851897	7.27856462368562e-05	0.000107972958079031	3.22682919406251e-05	5.50236724562433e-05	2.39599998896162e-05	0.00135637772518959	0.000380596262762141	0.00113500390825036	0.00352417242115024	0.000958551790923974	0.00162472528782543
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_concoct_out.39"	0.000114734567409203	0.000111540845645561	0.000109497551308844	9.91530046669191e-05	9.30451612982521e-05	5.94444885524551e-05	0.00164099327538251	0.00196148056289438	0.00261023971019983	0.00619641671931761	0.00177681807624293	0.00392574444539061	9.051917992567e-05	9.80385230186967e-05	0.0001673569292426	7.65880704517679e-05	0.000138708762938376	6.53912214886257e-05	0.00505348385449105	0.00109524747264832	0.00178388928061842	0.00696087361471835	0.00153324651593537	0.00780801072622188
