sra_run,bioproject,biosample,spire_mag_count,spire_mag_ids,spire_match_key,mgnify_study_present,mgnify_study,mgnify_samples_count,mgnify_run_present,mgnify_run_analysis_types
SRR5825846,PRJNA364976,SAMN06266175,15,spire_mag_01974595;spire_mag_01974597;spire_mag_01974600;spire_mag_01974601;spire_mag_01974604;spire_mag_01974607;spire_mag_01974608;spire_mag_01974609;spire_mag_01974612;spire_mag_01974618;spire_mag_01974624;spire_mag_01974625;spire_mag_01974627;spire_mag_01974636;spire_mag_01974638,SAMN06266175,False,,0,False,
SRR5825845,PRJNA364977,SAMN06266176,17,spire_mag_01971191;spire_mag_01971192;spire_mag_01971194;spire_mag_01971196;spire_mag_01971198;spire_mag_01971199;spire_mag_01971200;spire_mag_01971201;spire_mag_01971203;spire_mag_01971205;spire_mag_01971207;spire_mag_01971211;spire_mag_01971215;spire_mag_01971217;spire_mag_01971219;spire_mag_01971221;spire_mag_01971223,SAMN06266176,False,,0,False,
SRR5829246,PRJNA364978,SAMN06265144,14,spire_mag_01972024;spire_mag_01972025;spire_mag_01972026;spire_mag_01972028;spire_mag_01972030;spire_mag_01972031;spire_mag_01972032;spire_mag_01972035;spire_mag_01972038;spire_mag_01972039;spire_mag_01972043;spire_mag_01972046;spire_mag_01972049;spire_mag_01972053,SAMN06265144,False,,0,False,
SRR5829222,PRJNA364979,SAMN06266177,9,spire_mag_01973653;spire_mag_01973657;spire_mag_01973659;spire_mag_01973660;spire_mag_01973662;spire_mag_01973664;spire_mag_01973666;spire_mag_01973667;spire_mag_01973670,SAMN06266177,False,,0,False,
SRR5828270,PRJNA364980,SAMN06265143,12,spire_mag_01973160;spire_mag_01973163;spire_mag_01973165;spire_mag_01973167;spire_mag_01973168;spire_mag_01973169;spire_mag_01973171;spire_mag_01973172;spire_mag_01973173;spire_mag_01973176;spire_mag_01973179;spire_mag_01973180,SAMN06265143,False,,0,False,
SRR5828267,PRJNA364981,SAMN06266178,21,spire_mag_01972282;spire_mag_01972283;spire_mag_01972284;spire_mag_01972285;spire_mag_01972287;spire_mag_01972288;spire_mag_01972289;spire_mag_01972293;spire_mag_01972294;spire_mag_01972295;spire_mag_01972296;spire_mag_01972299;spire_mag_01972300;spire_mag_01972301;spire_mag_01972310;spire_mag_01972313;spire_mag_01972314;spire_mag_01972315;spire_mag_01972317;spire_mag_01972319;spire_mag_01972321,SAMN06266178,False,,0,False,
SRR5828269,PRJNA364983,SAMN06265142,0,,,False,,0,False,
SRR5828265,PRJNA364985,SAMN06266180,6,spire_mag_01974679;spire_mag_01974680;spire_mag_01974681;spire_mag_01974682;spire_mag_01974684;spire_mag_01974686,SAMN06266180,False,,0,False,
SRR5828266,PRJNA364987,SAMN06266159,26,spire_mag_01973376;spire_mag_01973377;spire_mag_01973381;spire_mag_01973383;spire_mag_01973385;spire_mag_01973386;spire_mag_01973387;spire_mag_01973391;spire_mag_01973392;spire_mag_01973394;spire_mag_01973400;spire_mag_01973401;spire_mag_01973402;spire_mag_01973403;spire_mag_01973406;spire_mag_01973410;spire_mag_01973411;spire_mag_01973413;spire_mag_01973414;spire_mag_01973415;spire_mag_01973417;spire_mag_01973420;spire_mag_01973421;spire_mag_01973423;spire_mag_01973424;spire_mag_01973426,SAMN06266159,False,,0,False,
SRR5828611,PRJNA364988,SAMN06266160,17,spire_mag_01973127;spire_mag_01973131;spire_mag_01973132;spire_mag_01973133;spire_mag_01973134;spire_mag_01973135;spire_mag_01973139;spire_mag_01973140;spire_mag_01973142;spire_mag_01973145;spire_mag_01973146;spire_mag_01973148;spire_mag_01973149;spire_mag_01973150;spire_mag_01973154;spire_mag_01973155;spire_mag_01973156,SAMN06266160,False,,0,False,
SRR5440529,PRJNA382698,SAMN06712540,0,,,False,,0,False,
SRR5440530,PRJNA382698,SAMN06712539,0,,,False,,0,False,
SRR5440535,PRJNA382698,SAMN06712534,0,,,False,,0,False,
SRR5440534,PRJNA382698,SAMN06712535,0,,,False,,0,False,
SRR5440531,PRJNA382698,SAMN06712538,0,,,False,,0,False,
SRR5440533,PRJNA382698,SAMN06712536,0,,,False,,0,False,
SRR6181329,PRJNA406762,SAMN07631758,17,spire_mag_01974833;spire_mag_01974834;spire_mag_01974836;spire_mag_01974837;spire_mag_01974840;spire_mag_01974842;spire_mag_01974843;spire_mag_01974847;spire_mag_01974852;spire_mag_01974853;spire_mag_01974855;spire_mag_01974856;spire_mag_01974858;spire_mag_01974861;spire_mag_01974866;spire_mag_01974869;spire_mag_01974872,SAMN07631758,False,,0,False,
SRR6181340,PRJNA406763,SAMN07631759,22,spire_mag_01969578;spire_mag_01969579;spire_mag_01969580;spire_mag_01969583;spire_mag_01969584;spire_mag_01969592;spire_mag_01969593;spire_mag_01969595;spire_mag_01969597;spire_mag_01969599;spire_mag_01969612;spire_mag_01969617;spire_mag_01969620;spire_mag_01969621;spire_mag_01969623;spire_mag_01969624;spire_mag_01969632;spire_mag_01969633;spire_mag_01969634;spire_mag_01969635;spire_mag_01969636;spire_mag_01969638,SAMN07631759,False,,0,False,
SRR6181341,PRJNA406764,SAMN07631760,24,spire_mag_01970109;spire_mag_01970116;spire_mag_01970117;spire_mag_01970119;spire_mag_01970120;spire_mag_01970123;spire_mag_01970125;spire_mag_01970127;spire_mag_01970130;spire_mag_01970138;spire_mag_01970139;spire_mag_01970144;spire_mag_01970146;spire_mag_01970151;spire_mag_01970161;spire_mag_01970163;spire_mag_01970164;spire_mag_01970165;spire_mag_01970170;spire_mag_01970171;spire_mag_01970173;spire_mag_01970174;spire_mag_01970177;spire_mag_01970181,SAMN07631760,False,,0,False,
SRR6181346,PRJNA406765,SAMN07631761,26,spire_mag_01973064;spire_mag_01973066;spire_mag_01973067;spire_mag_01973070;spire_mag_01973072;spire_mag_01973075;spire_mag_01973077;spire_mag_01973081;spire_mag_01973085;spire_mag_01973087;spire_mag_01973088;spire_mag_01973089;spire_mag_01973092;spire_mag_01973094;spire_mag_01973095;spire_mag_01973097;spire_mag_01973101;spire_mag_01973102;spire_mag_01973106;spire_mag_01973108;spire_mag_01973109;spire_mag_01973110;spire_mag_01973111;spire_mag_01973112;spire_mag_01973113;spire_mag_01973124,SAMN07631761,False,,0,False,
SRR6181347,PRJNA406766,SAMN07631762,34,spire_mag_01971912;spire_mag_01971918;spire_mag_01971920;spire_mag_01971922;spire_mag_01971924;spire_mag_01971926;spire_mag_01971929;spire_mag_01971936;spire_mag_01971937;spire_mag_01971938;spire_mag_01971940;spire_mag_01971942;spire_mag_01971945;spire_mag_01971946;spire_mag_01971951;spire_mag_01971952;spire_mag_01971953;spire_mag_01971954;spire_mag_01971957;spire_mag_01971962;spire_mag_01971968;spire_mag_01971973;spire_mag_01971976;spire_mag_01971977;spire_mag_01971978;spire_mag_01971981;spire_mag_01971982;spire_mag_01971984;spire_mag_01971985;spire_mag_01971986;spire_mag_01971987;spire_mag_01971992;spire_mag_01971993;spire_mag_01971995,SAMN07631762,False,,0,False,
SRR6182195,PRJNA406767,SAMN07631763,12,spire_mag_01974523;spire_mag_01974524;spire_mag_01974535;spire_mag_01974536;spire_mag_01974537;spire_mag_01974538;spire_mag_01974541;spire_mag_01974546;spire_mag_01974548;spire_mag_01974551;spire_mag_01974552;spire_mag_01974553,SAMN07631763,False,,0,False,
SRR6182196,PRJNA406768,SAMN07631764,23,spire_mag_01970910;spire_mag_01970911;spire_mag_01970912;spire_mag_01970922;spire_mag_01970923;spire_mag_01970925;spire_mag_01970928;spire_mag_01970932;spire_mag_01970935;spire_mag_01970938;spire_mag_01970941;spire_mag_01970942;spire_mag_01970944;spire_mag_01970951;spire_mag_01970952;spire_mag_01970953;spire_mag_01970955;spire_mag_01970959;spire_mag_01970961;spire_mag_01970964;spire_mag_01970966;spire_mag_01970970;spire_mag_01970971,SAMN07631764,False,,0,False,
SRR6182164,PRJNA406769,SAMN07631765,30,spire_mag_01973487;spire_mag_01973490;spire_mag_01973491;spire_mag_01973492;spire_mag_01973494;spire_mag_01973498;spire_mag_01973501;spire_mag_01973502;spire_mag_01973505;spire_mag_01973506;spire_mag_01973507;spire_mag_01973509;spire_mag_01973512;spire_mag_01973515;spire_mag_01973516;spire_mag_01973519;spire_mag_01973521;spire_mag_01973523;spire_mag_01973525;spire_mag_01973530;spire_mag_01973532;spire_mag_01973535;spire_mag_01973540;spire_mag_01973541;spire_mag_01973544;spire_mag_01973547;spire_mag_01973548;spire_mag_01973554;spire_mag_01973555;spire_mag_01973557,SAMN07631765,False,,0,False,
SRR6182818,PRJNA406770,SAMN07631766,14,spire_mag_01972149;spire_mag_01972152;spire_mag_01972154;spire_mag_01972155;spire_mag_01972156;spire_mag_01972157;spire_mag_01972163;spire_mag_01972168;spire_mag_01972173;spire_mag_01972178;spire_mag_01972180;spire_mag_01972181;spire_mag_01972184;spire_mag_01972185,SAMN07631766,False,,0,False,
SRR6182817,PRJNA406771,SAMN07631767,22,spire_mag_01974984;spire_mag_01974994;spire_mag_01974997;spire_mag_01974999;spire_mag_01975000;spire_mag_01975001;spire_mag_01975003;spire_mag_01975005;spire_mag_01975008;spire_mag_01975012;spire_mag_01975013;spire_mag_01975014;spire_mag_01975016;spire_mag_01975017;spire_mag_01975021;spire_mag_01975023;spire_mag_01975027;spire_mag_01975029;spire_mag_01975031;spire_mag_01975034;spire_mag_01975036;spire_mag_01975037,SAMN07631767,False,,0,False,
SRR6182855,PRJNA406772,SAMN07631768,32,spire_mag_01970040;spire_mag_01970042;spire_mag_01970043;spire_mag_01970044;spire_mag_01970049;spire_mag_01970050;spire_mag_01970054;spire_mag_01970055;spire_mag_01970057;spire_mag_01970060;spire_mag_01970062;spire_mag_01970066;spire_mag_01970067;spire_mag_01970069;spire_mag_01970070;spire_mag_01970071;spire_mag_01970072;spire_mag_01970073;spire_mag_01970078;spire_mag_01970080;spire_mag_01970082;spire_mag_01970083;spire_mag_01970084;spire_mag_01970086;spire_mag_01970088;spire_mag_01970089;spire_mag_01970090;spire_mag_01970093;spire_mag_01970095;spire_mag_01970096;spire_mag_01970097;spire_mag_01970102,SAMN07631768,False,,0,False,
SRR6182856,PRJNA406773,SAMN07631769,15,spire_mag_01972831;spire_mag_01972832;spire_mag_01972835;spire_mag_01972836;spire_mag_01972838;spire_mag_01972842;spire_mag_01972843;spire_mag_01972847;spire_mag_01972855;spire_mag_01972859;spire_mag_01972860;spire_mag_01972867;spire_mag_01972872;spire_mag_01972875;spire_mag_01972876,SAMN07631769,False,,0,False,
SRR6182865,PRJNA406774,SAMN07631770,20,spire_mag_01972948;spire_mag_01972952;spire_mag_01972953;spire_mag_01972958;spire_mag_01972959;spire_mag_01972960;spire_mag_01972975;spire_mag_01972978;spire_mag_01972980;spire_mag_01972988;spire_mag_01972990;spire_mag_01972992;spire_mag_01972996;spire_mag_01973002;spire_mag_01973003;spire_mag_01973004;spire_mag_01973012;spire_mag_01973018;spire_mag_01973019;spire_mag_01973022,SAMN07631770,False,,0,False,
SRR6183195,PRJNA406775,SAMN07631771,34,spire_mag_01971838;spire_mag_01971839;spire_mag_01971840;spire_mag_01971841;spire_mag_01971844;spire_mag_01971848;spire_mag_01971849;spire_mag_01971851;spire_mag_01971853;spire_mag_01971854;spire_mag_01971857;spire_mag_01971858;spire_mag_01971860;spire_mag_01971861;spire_mag_01971862;spire_mag_01971863;spire_mag_01971868;spire_mag_01971869;spire_mag_01971870;spire_mag_01971873;spire_mag_01971875;spire_mag_01971877;spire_mag_01971878;spire_mag_01971884;spire_mag_01971885;spire_mag_01971886;spire_mag_01971887;spire_mag_01971888;spire_mag_01971897;spire_mag_01971899;spire_mag_01971900;spire_mag_01971901;spire_mag_01971903;spire_mag_01971904,SAMN07631771,False,,0,False,
SRR6183461,PRJNA406776,SAMN07631772,12,spire_mag_01974380;spire_mag_01974383;spire_mag_01974384;spire_mag_01974390;spire_mag_01974391;spire_mag_01974395;spire_mag_01974399;spire_mag_01974402;spire_mag_01974403;spire_mag_01974406;spire_mag_01974408;spire_mag_01974412,SAMN07631772,False,,0,False,
SRR6183406,PRJNA406777,SAMN07631773,22,spire_mag_01970821;spire_mag_01970827;spire_mag_01970828;spire_mag_01970829;spire_mag_01970831;spire_mag_01970838;spire_mag_01970840;spire_mag_01970846;spire_mag_01970848;spire_mag_01970855;spire_mag_01970859;spire_mag_01970862;spire_mag_01970864;spire_mag_01970871;spire_mag_01970873;spire_mag_01970874;spire_mag_01970875;spire_mag_01970876;spire_mag_01970877;spire_mag_01970880;spire_mag_01970881;spire_mag_01970882,SAMN07631773,False,,0,False,
SRR6183484,PRJNA406778,SAMN07631774,34,spire_mag_01973301;spire_mag_01973304;spire_mag_01973305;spire_mag_01973307;spire_mag_01973308;spire_mag_01973310;spire_mag_01973311;spire_mag_01973315;spire_mag_01973316;spire_mag_01973317;spire_mag_01973318;spire_mag_01973320;spire_mag_01973325;spire_mag_01973327;spire_mag_01973329;spire_mag_01973330;spire_mag_01973331;spire_mag_01973332;spire_mag_01973335;spire_mag_01973336;spire_mag_01973337;spire_mag_01973339;spire_mag_01973341;spire_mag_01973343;spire_mag_01973345;spire_mag_01973347;spire_mag_01973350;spire_mag_01973353;spire_mag_01973356;spire_mag_01973360;spire_mag_01973361;spire_mag_01973369;spire_mag_01973370;spire_mag_01973372,SAMN07631774,False,,0,False,
SRR6183613,PRJNA406779,SAMN07631775,14,spire_mag_01972101;spire_mag_01972102;spire_mag_01972105;spire_mag_01972108;spire_mag_01972111;spire_mag_01972113;spire_mag_01972114;spire_mag_01972116;spire_mag_01972118;spire_mag_01972121;spire_mag_01972125;spire_mag_01972129;spire_mag_01972130;spire_mag_01972136,SAMN07631775,False,,0,False,
SRR6183662,PRJNA406780,SAMN07631776,40,spire_mag_01974902;spire_mag_01974903;spire_mag_01974904;spire_mag_01974906;spire_mag_01974907;spire_mag_01974910;spire_mag_01974911;spire_mag_01974912;spire_mag_01974913;spire_mag_01974914;spire_mag_01974917;spire_mag_01974918;spire_mag_01974922;spire_mag_01974926;spire_mag_01974927;spire_mag_01974930;spire_mag_01974932;spire_mag_01974933;spire_mag_01974935;spire_mag_01974936;spire_mag_01974942;spire_mag_01974945;spire_mag_01974949;spire_mag_01974951;spire_mag_01974957;spire_mag_01974958;spire_mag_01974961;spire_mag_01974963;spire_mag_01974964;spire_mag_01974965;spire_mag_01974966;spire_mag_01974971;spire_mag_01974972;spire_mag_01974974;spire_mag_01974975;spire_mag_01974976;spire_mag_01974978;spire_mag_01974979;spire_mag_01974981;spire_mag_01974982,SAMN07631776,False,,0,False,
SRR6183537,PRJNA406781,SAMN07631777,31,spire_mag_01969790;spire_mag_01969792;spire_mag_01969793;spire_mag_01969794;spire_mag_01969803;spire_mag_01969804;spire_mag_01969810;spire_mag_01969812;spire_mag_01969818;spire_mag_01969819;spire_mag_01969820;spire_mag_01969823;spire_mag_01969824;spire_mag_01969825;spire_mag_01969826;spire_mag_01969828;spire_mag_01969831;spire_mag_01969835;spire_mag_01969837;spire_mag_01969838;spire_mag_01969839;spire_mag_01969840;spire_mag_01969844;spire_mag_01969845;spire_mag_01969846;spire_mag_01969854;spire_mag_01969862;spire_mag_01969865;spire_mag_01969869;spire_mag_01969870;spire_mag_01969874,SAMN07631777,False,,0,False,
SRR6183736,PRJNA406783,SAMN07631779,33,spire_mag_01971460;spire_mag_01971461;spire_mag_01971466;spire_mag_01971467;spire_mag_01971471;spire_mag_01971472;spire_mag_01971475;spire_mag_01971477;spire_mag_01971482;spire_mag_01971483;spire_mag_01971484;spire_mag_01971485;spire_mag_01971487;spire_mag_01971490;spire_mag_01971491;spire_mag_01971492;spire_mag_01971493;spire_mag_01971495;spire_mag_01971497;spire_mag_01971500;spire_mag_01971501;spire_mag_01971506;spire_mag_01971507;spire_mag_01971509;spire_mag_01971510;spire_mag_01971513;spire_mag_01971515;spire_mag_01971520;spire_mag_01971521;spire_mag_01971522;spire_mag_01971525;spire_mag_01971527;spire_mag_01971528,SAMN07631779,False,,0,False,
SRR7027735,PRJNA443580,SAMN08777000,13,spire_mag_01974689;spire_mag_01974693;spire_mag_01974695;spire_mag_01974698;spire_mag_01974700;spire_mag_01974703;spire_mag_01974704;spire_mag_01974708;spire_mag_01974709;spire_mag_01974713;spire_mag_01974714;spire_mag_01974717;spire_mag_01974718,SAMN08777000,False,,0,False,
SRR7027741,PRJNA443581,SAMN08779011,23,spire_mag_01974467;spire_mag_01974468;spire_mag_01974473;spire_mag_01974474;spire_mag_01974477;spire_mag_01974479;spire_mag_01974480;spire_mag_01974481;spire_mag_01974482;spire_mag_01974484;spire_mag_01974485;spire_mag_01974487;spire_mag_01974488;spire_mag_01974496;spire_mag_01974499;spire_mag_01974506;spire_mag_01974507;spire_mag_01974508;spire_mag_01974510;spire_mag_01974511;spire_mag_01974514;spire_mag_01974515;spire_mag_01974520,SAMN08779011,False,,0,False,
SRR7027739,PRJNA443582,SAMN08776999,46,spire_mag_01972386;spire_mag_01972391;spire_mag_01972395;spire_mag_01972396;spire_mag_01972397;spire_mag_01972398;spire_mag_01972399;spire_mag_01972401;spire_mag_01972402;spire_mag_01972403;spire_mag_01972405;spire_mag_01972413;spire_mag_01972414;spire_mag_01972418;spire_mag_01972419;spire_mag_01972424;spire_mag_01972431;spire_mag_01972433;spire_mag_01972437;spire_mag_01972441;spire_mag_01972442;spire_mag_01972443;spire_mag_01972444;spire_mag_01972445;spire_mag_01972447;spire_mag_01972449;spire_mag_01972455;spire_mag_01972456;spire_mag_01972458;spire_mag_01972460;spire_mag_01972461;spire_mag_01972462;spire_mag_01972464;spire_mag_01972465;spire_mag_01972466;spire_mag_01972467;spire_mag_01972468;spire_mag_01972469;spire_mag_01972470;spire_mag_01972471;spire_mag_01972474;spire_mag_01972476;spire_mag_01972477;spire_mag_01972479;spire_mag_01972480;spire_mag_01972481,SAMN08776999,False,,0,False,
SRR7027740,PRJNA443583,SAMN08779012,46,spire_mag_01970973;spire_mag_01970974;spire_mag_01970975;spire_mag_01970976;spire_mag_01970978;spire_mag_01970979;spire_mag_01970983;spire_mag_01970985;spire_mag_01970991;spire_mag_01970992;spire_mag_01970994;spire_mag_01970995;spire_mag_01970996;spire_mag_01971000;spire_mag_01971003;spire_mag_01971007;spire_mag_01971009;spire_mag_01971015;spire_mag_01971017;spire_mag_01971020;spire_mag_01971021;spire_mag_01971024;spire_mag_01971025;spire_mag_01971026;spire_mag_01971027;spire_mag_01971029;spire_mag_01971032;spire_mag_01971035;spire_mag_01971036;spire_mag_01971037;spire_mag_01971039;spire_mag_01971040;spire_mag_01971041;spire_mag_01971049;spire_mag_01971050;spire_mag_01971052;spire_mag_01971059;spire_mag_01971061;spire_mag_01971062;spire_mag_01971067;spire_mag_01971072;spire_mag_01971075;spire_mag_01971078;spire_mag_01971079;spire_mag_01971080;spire_mag_01971081,SAMN08779012,False,,0,False,
SRR7027738,PRJNA443584,SAMN08776998,23,spire_mag_01969440;spire_mag_01969442;spire_mag_01969445;spire_mag_01969450;spire_mag_01969452;spire_mag_01969456;spire_mag_01969457;spire_mag_01969459;spire_mag_01969465;spire_mag_01969468;spire_mag_01969469;spire_mag_01969470;spire_mag_01969471;spire_mag_01969472;spire_mag_01969474;spire_mag_01969477;spire_mag_01969478;spire_mag_01969479;spire_mag_01969485;spire_mag_01969486;spire_mag_01969493;spire_mag_01969497;spire_mag_01969502,SAMN08776998,False,,0,False,
SRR7027742,PRJNA443585,SAMN08779013,22,spire_mag_01973429;spire_mag_01973431;spire_mag_01973437;spire_mag_01973440;spire_mag_01973442;spire_mag_01973447;spire_mag_01973450;spire_mag_01973452;spire_mag_01973454;spire_mag_01973458;spire_mag_01973461;spire_mag_01973462;spire_mag_01973463;spire_mag_01973464;spire_mag_01973470;spire_mag_01973471;spire_mag_01973472;spire_mag_01973473;spire_mag_01973477;spire_mag_01973478;spire_mag_01973481;spire_mag_01973482,SAMN08779013,False,,0,False,
SRR7027744,PRJNA443586,SAMN08776828,27,spire_mag_01970215;spire_mag_01970216;spire_mag_01970220;spire_mag_01970223;spire_mag_01970230;spire_mag_01970231;spire_mag_01970233;spire_mag_01970238;spire_mag_01970239;spire_mag_01970241;spire_mag_01970244;spire_mag_01970245;spire_mag_01970246;spire_mag_01970249;spire_mag_01970250;spire_mag_01970252;spire_mag_01970254;spire_mag_01970256;spire_mag_01970261;spire_mag_01970262;spire_mag_01970266;spire_mag_01970268;spire_mag_01970272;spire_mag_01970274;spire_mag_01970278;spire_mag_01970279;spire_mag_01970281,SAMN08776828,False,,0,False,
SRR7027743,PRJNA443587,SAMN08779014,41,spire_mag_01972193;spire_mag_01972194;spire_mag_01972195;spire_mag_01972198;spire_mag_01972201;spire_mag_01972203;spire_mag_01972212;spire_mag_01972214;spire_mag_01972215;spire_mag_01972216;spire_mag_01972219;spire_mag_01972220;spire_mag_01972223;spire_mag_01972225;spire_mag_01972227;spire_mag_01972230;spire_mag_01972233;spire_mag_01972235;spire_mag_01972238;spire_mag_01972240;spire_mag_01972241;spire_mag_01972243;spire_mag_01972244;spire_mag_01972246;spire_mag_01972249;spire_mag_01972251;spire_mag_01972253;spire_mag_01972255;spire_mag_01972257;spire_mag_01972258;spire_mag_01972259;spire_mag_01972261;spire_mag_01972263;spire_mag_01972264;spire_mag_01972267;spire_mag_01972270;spire_mag_01972272;spire_mag_01972276;spire_mag_01972277;spire_mag_01972279;spire_mag_01972280,SAMN08779014,False,,0,False,
