,38.71,19483860,19483860.1,U,0,unclassified
483,0.0,262,262,S,2029983,Chitinophaga caeni
484,0.0,100,100,S,2033437,Chitinophaga sp. MD30
485,0.0,424,0,G,649460,Filimonas
486,0.0,424,424,S,477680,Filimonas lacunae
487,0.0,346,0,G,1769012,Arachidicoccus
488,0.0,346,346,S,1850526,Arachidicoccus sp. BS20
489,0.0,257,0,G,398041,Flavisolibacter
490,0.0,257,257,S,1492898,Flavisolibacter tropicus
491,0.0,222,0,G,379899,Niabella
492,0.0,135,0,S,446683,Niabella soli
493,0.0,135,135,S1,929713,Niabella soli DSM 19437
494,0.0,87,87,S,1176587,Niabella ginsenosidivorans
495,0.0,515,0,C,1937959,Saprospiria
496,0.0,515,0,O,1936988,Saprospirales
497,0.0,282,0,F,1937961,Haliscomenobacteraceae
498,0.0,282,0,G,2349,Haliscomenobacter
499,0.0,282,0,S,2350,Haliscomenobacter hydrossis
500,0.0,282,282,S1,760192,Haliscomenobacter hydrossis DSM 1100
501,0.0,233,0,F,89374,Saprospiraceae
502,0.0,233,0,G,1007,Saprospira
503,0.0,233,0,S,1008,Saprospira grandis
504,0.0,233,233,S1,984262,Saprospira grandis str. Lewin
505,0.0,493,0,O,1100069,Bacteroidetes Order II. Incertae sedis
506,0.0,493,83,F,563843,Rhodothermaceae
507,0.0,223,0,G,29548,Rhodothermus
508,0.0,223,49,S,29549,Rhodothermus marinus
509,0.0,91,91,S1,762570,Rhodothermus marinus SG0.5JP17-172
510,0.0,83,83,S1,518766,Rhodothermus marinus DSM 4252
511,0.0,157,18,F1,1196022,unclassified Rhodothermaceae
512,0.0,99,99,S,1779382,Rhodothermaceae bacterium RA
513,0.0,40,40,S,2026787,Rhodothermaceae bacterium
514,0.0,30,0,G,146918,Salinibacter
515,0.0,30,25,S,146919,Salinibacter ruber
516,0.0,4,4,S1,761659,Salinibacter ruber M8
517,0.0,1,1,S1,309807,Salinibacter ruber DSM 13855
518,0.0,101,0,P1,171558,unclassified Bacteroidetes
519,0.0,101,0,P2,37452,unclassified Bacteroidetes (miscellaneous)
520,0.0,101,101,S,1457365,Bacteroidetes bacterium Omega
521,0.0,1693,0,P,1090,Chlorobi
522,0.0,1693,0,C,191410,Chlorobia
523,0.0,1693,0,O,191411,Chlorobiales
524,0.0,1693,9,F,191412,Chlorobiaceae
525,0.0,611,0,G,1101,Prosthecochloris
526,0.0,317,0,S,1102,Prosthecochloris aestuarii
527,0.0,317,317,S1,290512,Prosthecochloris aestuarii DSM 271
528,0.0,212,212,S,1974213,Prosthecochloris sp. HL-130-GSB
529,0.0,46,46,S,281093,Prosthecochloris sp. GSB1
530,0.0,36,36,S,1868325,Prosthecochloris sp. CIB 2401
531,0.0,598,7,G,256319,Chlorobaculum
532,0.0,343,0,S,1097,Chlorobaculum tepidum
533,0.0,343,343,S1,194439,Chlorobaculum tepidum TLS
534,0.0,210,210,S,274537,Chlorobaculum limnaeum
535,0.0,38,0,S,274539,Chlorobaculum parvum
536,0.0,38,38,S1,517417,Chlorobaculum parvum NCIB 8327
537,0.0,392,0,F1,274493,Chlorobium/Pelodictyon group
538,0.0,216,0,G,1091,Chlorobium
539,0.0,114,0,S,1092,Chlorobium limicola
540,0.0,114,114,S1,290315,Chlorobium limicola DSM 245
541,0.0,69,0,S,337090,Chlorobium chlorochromatii
542,0.0,69,69,S1,340177,Chlorobium chlorochromatii CaD3
543,0.0,31,0,S,1096,Chlorobium phaeobacteroides
544,0.0,25,25,S1,290317,Chlorobium phaeobacteroides DSM 266
545,0.0,6,6,S1,331678,Chlorobium phaeobacteroides BS1
546,0.0,2,0,S,1094,Chlorobium phaeovibrioides
547,0.0,2,2,S1,290318,Chlorobium phaeovibrioides DSM 265
548,0.0,176,0,G,1099,Pelodictyon
549,0.0,96,0,S,1100,Pelodictyon luteolum
550,0.0,96,96,S1,319225,Pelodictyon luteolum DSM 273
551,0.0,80,0,S,34090,Pelodictyon phaeoclathratiforme
552,0.0,80,80,S1,324925,Pelodictyon phaeoclathratiforme BU-1
553,0.0,83,0,G,100715,Chloroherpeton
554,0.0,83,0,S,100716,Chloroherpeton thalassium
555,0.0,83,83,S1,517418,Chloroherpeton thalassium ATCC 35110
556,0.0,159,0,P,1134404,Ignavibacteriae
557,0.0,159,0,C,795747,Ignavibacteria
558,0.0,159,0,O,795748,Ignavibacteriales
559,0.0,136,0,F,795749,Ignavibacteriaceae
560,0.0,136,0,G,795750,Ignavibacterium
561,0.0,136,0,S,591197,Ignavibacterium album
562,0.0,136,136,S1,945713,Ignavibacterium album JCM 16511
563,0.0,23,0,F,1334117,Melioribacteraceae
564,0.0,23,0,G,1134403,Melioribacter
565,0.0,23,0,S,1134405,Melioribacter roseus
566,0.0,23,23,S1,1191523,Melioribacter roseus P3M-2
567,0.0,296,0,P,65842,Fibrobacteres
568,0.0,296,0,C,204430,Fibrobacteria
569,0.0,296,0,O,218872,Fibrobacterales
570,0.0,296,0,F,204431,Fibrobacteraceae
571,0.0,296,0,G,832,Fibrobacter
572,0.0,296,0,S,833,Fibrobacter succinogenes
573,0.0,296,0,S1,834,Fibrobacter succinogenes subsp. succinogenes
574,0.0,296,296,S2,59374,Fibrobacter succinogenes subsp. succinogenes S85
575,0.0,208,0,P,456828,Candidatus Cloacimonetes
576,0.0,208,0,G,456826,Candidatus Cloacimonas
577,0.0,208,0,S,456827,Candidatus Cloacimonas acidaminovorans
578,0.0,208,208,S1,459349,Candidatus Cloacimonas acidaminovorans str. Evry
579,0.0,56,0,P,142182,Gemmatimonadetes
580,0.0,56,0,C,219685,Gemmatimonadetes
581,0.0,56,0,O,219686,Gemmatimonadales
582,0.0,56,0,F,219687,Gemmatimonadaceae
583,0.0,42,0,G,1706036,Gemmatirosa
584,0.0,42,42,S,861299,Gemmatirosa kalamazoonesis
585,0.0,14,2,G,173479,Gemmatimonas
586,0.0,11,11,S,1379270,Gemmatimonas phototrophica
587,0.0,1,0,S,173480,Gemmatimonas aurantiaca
588,0.0,1,1,S1,379066,Gemmatimonas aurantiaca T-27
589,14.13,7112019,20743,P,1224,Proteobacteria
590,13.64,6865036,51,P1,68525,delta/epsilon subdivisions
591,13.63,6859677,3073,C,28221,Deltaproteobacteria
592,13.59,6840096,2002,O,213115,Desulfovibrionales
593,13.58,6835745,2041,F,194924,Desulfovibrionaceae
594,13.57,6829771,29814,G,872,Desulfovibrio
595,13.36,6721981,6721981,S,901,Desulfovibrio piger
596,0.07,35587,35587,S,44742,Desulfovibrio fairfieldensis
597,0.04,22273,10449,S,881,Desulfovibrio vulgaris
598,0.02,10670,10670,S1,883,Desulfovibrio vulgaris str. 'Miyazaki F'
599,0.0,1154,1154,S1,391774,Desulfovibrio vulgaris DP4
600,0.01,4687,0,S,876,Desulfovibrio desulfuricans
601,0.01,3812,3812,S1,641491,Desulfovibrio desulfuricans ND132
602,0.0,875,875,S1,525146,Desulfovibrio desulfuricans ATCC 27774
603,0.01,2689,0,S,184917,Desulfovibrio magneticus
604,0.01,2689,2689,S1,573370,Desulfovibrio magneticus RS-1
605,0.01,2609,2609,S,644968,Desulfovibrio sp. FW1012B
606,0.01,2519,0,S,58180,Desulfovibrio alaskensis
607,0.01,2519,2519,S1,207559,Desulfovibrio alaskensis G20
608,0.0,2178,0,S,879,Desulfovibrio gigas
609,0.0,2178,2178,S1,1121448,Desulfovibrio gigas DSM 1382 = ATCC 19364
610,0.0,1756,1756,S,631220,Desulfovibrio sp. G11
611,0.0,1699,1699,S,1725232,Candidatus Desulfovibrio trichonymphae
612,0.0,1255,0,S,873,Desulfovibrio africanus
613,0.0,1255,1255,S1,690850,Desulfovibrio africanus str. Walvis Bay
614,0.0,676,0,S,880,Desulfovibrio salexigens
615,0.0,676,676,S1,526222,Desulfovibrio salexigens DSM 2638
616,0.0,48,0,S,191026,Desulfovibrio hydrothermalis
617,0.0,48,48,S1,1121451,Desulfovibrio hydrothermalis AM13 = DSM 14728
618,0.01,3918,17,G,2035811,Pseudodesulfovibrio
619,0.0,1805,0,S,182210,Pseudodesulfovibrio aespoeensis
620,0.0,1805,1805,S1,643562,Pseudodesulfovibrio aespoeensis Aspo-2
621,0.0,1316,1316,S,57320,Pseudodesulfovibrio profundus
622,0.0,581,581,S,1716143,Pseudodesulfovibrio indicus
623,0.0,199,0,S,879567,Pseudodesulfovibrio piezophilus
624,0.0,199,199,S1,1322246,Pseudodesulfovibrio piezophilus C1TLV30
625,0.0,15,0,G,41707,Lawsonia
626,0.0,15,15,S,29546,Lawsonia intracellularis
627,0.0,2188,0,F,213116,Desulfomicrobiaceae
628,0.0,2188,2,G,898,Desulfomicrobium
629,0.0,1386,0,S,899,Desulfomicrobium baculatum
630,0.0,1386,1386,S1,525897,Desulfomicrobium baculatum DSM 4028
631,0.0,800,0,S,132132,Desulfomicrobium orale
632,0.0,800,800,S1,888061,Desulfomicrobium orale DSM 12838
633,0.0,161,0,F,213117,Desulfohalobiaceae
634,0.0,161,0,G,45662,Desulfohalobium
635,0.0,161,0,S,45663,Desulfohalobium retbaense
636,0.0,161,161,S1,485915,Desulfohalobium retbaense DSM 5692
637,0.01,6877,42,O,69541,Desulfuromonadales
638,0.01,5252,0,F,213422,Geobacteraceae
639,0.01,4683,507,G,28231,Geobacter
640,0.0,1863,0,S,351604,Geobacter uraniireducens
641,0.0,1863,1863,S1,351605,Geobacter uraniireducens Rf4
642,0.0,530,0,S,313985,Geobacter lovleyi
643,0.0,530,530,S1,398767,Geobacter lovleyi SZ
644,0.0,333,333,S,443144,Geobacter sp. M21
645,0.0,324,324,S,443143,Geobacter sp. M18
646,0.0,228,67,S,35554,Geobacter sulfurreducens
647,0.0,161,161,S1,663917,Geobacter sulfurreducens KN400
648,0.0,213,0,S,1203471,Geobacter daltonii
649,0.0,213,213,S1,316067,Geobacter daltonii FRC-32
650,0.0,194,194,S,345632,Geobacter pickeringii
651,0.0,138,138,S,1277350,Geobacter sp. DSM 9736
652,0.0,133,133,S,1340425,Geobacter anodireducens
653,0.0,125,0,S,225194,Geobacter bemidjiensis
654,0.0,125,125,S1,404380,Geobacter bemidjiensis Bem
655,0.0,95,0,S,28232,Geobacter metallireducens
656,0.0,95,95,S1,269799,Geobacter metallireducens GS-15
657,0.0,569,0,G,392332,Geoalkalibacter
658,0.0,569,569,S,483547,Geoalkalibacter subterraneus
659,0.0,1583,19,F,213421,Desulfuromonadaceae
660,0.0,921,0,G,890,Desulfuromonas
661,0.0,488,488,S,1823759,Desulfuromonas sp. DDH964
662,0.0,433,433,S,1603606,Desulfuromonas soudanensis
663,0.0,643,0,G,18,Pelobacter
664,0.0,235,0,S,29543,Pelobacter propionicus
665,0.0,235,235,S1,338966,Pelobacter propionicus DSM 2379
666,0.0,215,215,S,29542,Pelobacter acetylenicus
667,0.0,109,0,S,19,Pelobacter carbinolicus
668,0.0,109,109,S1,338963,Pelobacter carbinolicus DSM 2380
669,0.0,84,84,S,1842532,Pelobacter sp. SFB93
670,0.01,5415,2,O,29,Myxococcales
671,0.01,3330,138,O1,80811,Cystobacterineae
672,0.0,2092,141,F,31,Myxococcaceae
673,0.0,1827,756,G,32,Myxococcus
674,0.0,380,0,S,83455,Myxococcus stipitatus
675,0.0,380,380,S1,1278073,Myxococcus stipitatus DSM 14675
676,0.0,357,0,S,33,Myxococcus fulvus
677,0.0,350,350,S1,1334629,Myxococcus fulvus 124B02
678,0.0,7,7,S1,483219,Myxococcus fulvus HW-1
679,0.0,254,0,S,35,Myxococcus macrosporus
680,0.0,254,254,S1,1189310,Myxococcus macrosporus DSM 14697
681,0.0,53,53,S,1297742,Myxococcus hansupus
682,0.0,27,0,S,34,Myxococcus xanthus
683,0.0,27,27,S1,246197,Myxococcus xanthus DK 1622
684,0.0,124,0,G,83461,Corallococcus
685,0.0,124,0,S,184914,Corallococcus coralloides
686,0.0,124,124,S1,1144275,Corallococcus coralloides DSM 2259
687,0.0,806,2,F,39,Archangiaceae
688,0.0,546,0,G,44,Melittangium
689,0.0,546,0,S,83453,Melittangium boletus
690,0.0,546,546,S1,1294270,Melittangium boletus DSM 14713
691,0.0,146,0,G,47,Archangium
692,0.0,146,146,S,48,Archangium gephyra
693,0.0,89,0,G,40,Stigmatella
694,0.0,89,0,S,41,Stigmatella aurantiaca
695,0.0,89,89,S1,378806,Stigmatella aurantiaca DW4/3-1
696,0.0,23,0,G,42,Cystobacter
697,0.0,23,23,S,43,Cystobacter fuscus
698,0.0,256,0,F,1524215,Anaeromyxobacteraceae
699,0.0,256,59,G,161492,Anaeromyxobacter
700,0.0,143,143,S,404589,Anaeromyxobacter sp. Fw109-5
701,0.0,49,2,S,161493,Anaeromyxobacter dehalogenans
702,0.0,45,45,S1,290397,Anaeromyxobacter dehalogenans 2CP-C
703,0.0,2,2,S1,455488,Anaeromyxobacter dehalogenans 2CP-1
704,0.0,5,5,S,447217,Anaeromyxobacter sp. K
705,0.0,38,0,F,1524213,Vulgatibacteraceae
706,0.0,38,0,G,1524214,Vulgatibacter
707,0.0,38,38,S,1391653,Vulgatibacter incomptus
708,0.0,1649,0,O1,80812,Sorangiineae
709,0.0,1613,0,F,49,Polyangiaceae
710,0.0,1180,0,G,39643,Sorangium
711,0.0,1180,775,S,56,Sorangium cellulosum
712,0.0,298,298,S1,448385,Sorangium cellulosum So ce56
713,0.0,107,107,S1,1254432,Sorangium cellulosum So0157-2
714,0.0,426,0,G,50,Chondromyces
715,0.0,426,426,S,52,Chondromyces crocatus
716,0.0,7,0,G,1882917,Pajaroellobacter
717,0.0,7,7,S,1882918,Pajaroellobacter abortibovis
718,0.0,36,0,F,1055686,Sandaracinaceae
719,0.0,36,0,G,1055688,Sandaracinus
720,0.0,36,36,S,927083,Sandaracinus amylolyticus
721,0.0,434,0,O1,224462,Nannocystineae
722,0.0,434,0,F,224464,Kofleriaceae
723,0.0,434,0,G,162027,Haliangium
724,0.0,434,0,S,80816,Haliangium ochraceum
725,0.0,434,434,S1,502025,Haliangium ochraceum DSM 14365
726,0.01,2871,0,O,213118,Desulfobacterales
727,0.0,1774,0,F,213121,Desulfobulbaceae
728,0.0,971,0,G,893,Desulfobulbus
729,0.0,971,971,S,1986146,Desulfobulbus sp. ORNL
730,0.0,364,0,G,427922,Desulfurivibrio
731,0.0,364,0,S,427923,Desulfurivibrio alkaliphilus
732,0.0,364,364,S1,589865,Desulfurivibrio alkaliphilus AHT 2
733,0.0,330,0,G,109168,Desulfotalea
734,0.0,330,0,S,84980,Desulfotalea psychrophila
735,0.0,330,330,S1,177439,Desulfotalea psychrophila LSv54
736,0.0,109,0,G,53318,Desulfocapsa
737,0.0,109,0,S,65555,Desulfocapsa sulfexigens
738,0.0,109,109,S1,1167006,Desulfocapsa sulfexigens DSM 10523
739,0.0,1097,3,F,213119,Desulfobacteraceae
740,0.0,354,0,G,2295,Desulfobacterium
741,0.0,354,0,S,2296,Desulfobacterium autotrophicum
742,0.0,354,354,S1,177437,Desulfobacterium autotrophicum HRM2
743,0.0,322,0,G,896,Desulfococcus
744,0.0,194,0,S,181663,Desulfococcus oleovorans
745,0.0,194,194,S1,96561,Desulfococcus oleovorans Hxd3
746,0.0,128,128,S,897,Desulfococcus multivorans
747,0.0,182,0,G,2289,Desulfobacter
748,0.0,182,0,S,2293,Desulfobacter postgatei
749,0.0,182,182,S1,879212,Desulfobacter postgatei 2ac9
750,0.0,179,0,G,218207,Desulfatibacillum
751,0.0,179,0,S,259354,Desulfatibacillum alkenivorans
752,0.0,179,179,S1,439235,Desulfatibacillum alkenivorans AK-01
753,0.0,57,0,G,28222,Desulfobacula
754,0.0,57,0,S,28223,Desulfobacula toluolica
755,0.0,57,57,S1,651182,Desulfobacula toluolica Tol2
756,0.0,701,0,O,453227,Desulfarculales
757,0.0,701,0,F,453228,Desulfarculaceae
758,0.0,701,0,G,453229,Desulfarculus
759,0.0,701,0,S,453230,Desulfarculus baarsii
760,0.0,701,701,S1,644282,Desulfarculus baarsii DSM 2075
761,0.0,421,0,O,213462,Syntrophobacterales
762,0.0,245,0,F,213468,Syntrophaceae
763,0.0,92,0,G,60892,Desulfobacca
764,0.0,92,0,S,60893,Desulfobacca acetoxidans
765,0.0,92,92,S1,880072,Desulfobacca acetoxidans DSM 11109
766,0.0,90,0,G,43773,Syntrophus
767,0.0,90,0,S,316277,Syntrophus aciditrophicus
768,0.0,90,90,S1,56780,Syntrophus aciditrophicus SB
769,0.0,63,0,G,2357,Desulfomonile
770,0.0,63,0,S,2358,Desulfomonile tiedjei
771,0.0,63,63,S1,706587,Desulfomonile tiedjei DSM 6799
772,0.0,176,0,F,213465,Syntrophobacteraceae
773,0.0,176,0,G,29526,Syntrophobacter
774,0.0,176,0,S,119484,Syntrophobacter fumaroxidans
775,0.0,176,176,S1,335543,Syntrophobacter fumaroxidans MPOB
776,0.0,154,0,O,1779134,Bradymonadales
777,0.0,154,0,F,1779135,Bradymonadaceae
778,0.0,154,0,G,1779136,Bradymonas
779,0.0,154,154,S,1548548,Bradymonas sediminis
780,0.0,54,0,F,1902584,Candidatus Desulfofervidaceae
781,0.0,54,0,G,1902583,Candidatus Desulfofervidus
782,0.0,54,54,S,1621989,Candidatus Desulfofervidus auxilii
783,0.0,13,0,O,213113,Desulfurellales
784,0.0,13,0,F,117942,Desulfurellaceae
785,0.0,9,0,G,84404,Hippea
786,0.0,9,0,S,84405,Hippea maritima
787,0.0,9,9,S1,760142,Hippea maritima DSM 10411
788,0.0,4,0,G,33001,Desulfurella
789,0.0,4,0,S,33002,Desulfurella acetivorans
790,0.0,4,4,S1,694431,Desulfurella acetivorans A63
791,0.0,2,0,C1,45456,unclassified Deltaproteobacteria
792,0.0,2,0,G,1551504,Candidatus Babela
793,0.0,2,2,S,673862,Candidatus Babela massiliensis
794,0.01,5308,0,C,29547,Epsilonproteobacteria
795,0.01,4891,1,O,213849,Campylobacterales
796,0.01,3515,0,F,72294,Campylobacteraceae
797,0.01,2995,356,G,194,Campylobacter
798,0.0,945,527,S,197,Campylobacter jejuni
799,0.0,418,0,S1,32022,Campylobacter jejuni subsp. jejuni
800,0.0,392,392,S2,478547,Campylobacter jejuni subsp. jejuni CG8421
801,0.0,26,26,S2,683082,Campylobacter jejuni subsp. jejuni 1336
802,0.0,353,306,S,199,Campylobacter concisus
803,0.0,47,47,S1,360104,Campylobacter concisus 13826
804,0.0,249,0,S,201,Campylobacter lari
805,0.0,244,0,S1,488545,Campylobacter lari subsp. concheus
806,0.0,244,244,S2,1031536,Campylobacter lari subsp. concheus LMG 11760
807,0.0,3,3,S1,1388749,Campylobacter lari NCTC 11845
808,0.0,2,2,S1,1453988,Campylobacter lari RM16712
809,0.0,222,193,S,195,Campylobacter coli
810,0.0,29,29,S1,1183380,Campylobacter coli RM5611
811,0.0,193,192,S,198,Campylobacter hyointestinalis
812,0.0,1,1,S1,91353,Campylobacter hyointestinalis subsp. lawsonii
813,0.0,186,0,S,1031542,Campylobacter volucris
814,0.0,186,186,S1,580033,Campylobacter volucris LMG 24379
815,0.0,174,174,S,1660073,Campylobacter sp. RM6137
816,0.0,157,0,S,1965231,Campylobacter pinnipediorum
817,0.0,92,92,S1,1874362,Campylobacter pinnipediorum subsp. caledonicus
818,0.0,65,65,S1,1660067,Campylobacter pinnipediorum subsp. pinnipediorum
819,0.0,24,24,S,824,Campylobacter gracilis
820,0.0,22,0,S,827,Campylobacter ureolyticus
821,0.0,22,22,S1,1032069,Campylobacter ureolyticus RIGS 9880
822,0.0,19,19,S,1660064,Campylobacter sp. NCTC 13003
823,0.0,18,16,S,196,Campylobacter fetus
824,0.0,2,2,S1,1507806,Campylobacter fetus subsp. testudinum
825,0.0,17,17,S,1500960,Campylobacter sp. RM16704
826,0.0,17,5,S,206,Campylobacter sputorum
827,0.0,11,0,S1,1031919,Campylobacter sputorum biovar faecalis
828,0.0,11,11,S2,1031920,Campylobacter sputorum bv. faecalis CCUG 20703
829,0.0,1,0,S1,593874,Campylobacter sputorum biovar paraureolyticus
830,0.0,1,1,S2,1032066,Campylobacter sputorum bv. paraureolyticus LMG 11764
831,0.0,13,0,S,200,Campylobacter curvus
832,0.0,13,13,S1,360105,Campylobacter curvus 525.92
833,0.0,12,0,S,522485,Campylobacter avium
834,0.0,12,12,S1,522484,Campylobacter avium LMG 24591
835,0.0,9,0,S,76517,Campylobacter hominis
836,0.0,9,9,S1,360107,Campylobacter hominis ATCC BAA-381
837,0.0,5,1,S,497724,Campylobacter subantarcticus
838,0.0,4,4,S1,1388751,Campylobacter subantarcticus LMG 24374
839,0.0,2,2,S,1244531,Campylobacter iguaniorum
840,0.0,1,0,S,260714,Campylobacter insulaenigrae
841,0.0,1,1,S1,1031564,Campylobacter insulaenigrae NCTC 12927
842,0.0,1,0,S,374106,Campylobacter cuniculorum
843,0.0,1,1,S1,1121267,Campylobacter cuniculorum DSM 23162 = LMG 24588
844,0.0,283,2,G,28196,Arcobacter
845,0.0,195,1,S,28197,Arcobacter butzleri
846,0.0,194,194,S1,1036172,Arcobacter butzleri 7h1h
847,0.0,50,50,S,197482,Arcobacter halophilus
848,0.0,18,0,S,708186,Arcobacter trophiarum
849,0.0,18,18,S1,1032241,Arcobacter trophiarum LMG 25534
850,0.0,8,0,S,28199,Arcobacter nitrofigilis
851,0.0,8,8,S1,572480,Arcobacter nitrofigilis DSM 7299
852,0.0,6,6,S,1850254,Arcobacter sp. LPB0137
853,0.0,3,0,S,603050,Arcobacter mytili
854,0.0,3,3,S1,1032238,Arcobacter mytili LMG 24559
855,0.0,1,1,S,663364,Arcobacter bivalviorum
856,0.0,237,92,G,57665,Sulfurospirillum
857,0.0,66,0,S,66821,Sulfurospirillum multivorans
858,0.0,66,66,S1,1150621,Sulfurospirillum multivorans DSM 12446
859,0.0,21,0,S,65553,Sulfurospirillum deleyianum
860,0.0,21,21,S1,525898,Sulfurospirillum deleyianum DSM 6946
861,0.0,20,0,S,194424,Sulfurospirillum halorespirans
862,0.0,20,20,S1,1193502,Sulfurospirillum halorespirans DSM 13726
863,0.0,16,16,S,220622,Sulfurospirillum sp. JPD-1
864,0.0,14,0,S,44674,Sulfurospirillum barnesii
865,0.0,14,14,S1,760154,Sulfurospirillum barnesii SES-3
866,0.0,7,7,S,366522,Sulfurospirillum cavolei
867,0.0,1,1,S,1581011,Sulfurospirillum sp. UCH001
868,0.0,1205,1,F,72293,Helicobacteraceae
869,0.0,931,75,G,209,Helicobacter
870,0.0,293,0,S,123841,Helicobacter canadensis
871,0.0,293,293,S1,537970,Helicobacter canadensis MIT 98-5491
872,0.0,267,267,S,213,Helicobacter cinaedi
873,0.0,108,26,S,210,Helicobacter pylori
874,0.0,73,73,S1,1055527,Helicobacter pylori ELS37
875,0.0,5,5,S1,563041,Helicobacter pylori G27
876,0.0,1,1,S1,1055530,Helicobacter pylori SNT49
877,0.0,1,1,S1,1163742,Helicobacter pylori PeCan18
878,0.0,1,1,S1,907240,Helicobacter pylori Gambia94/24
879,0.0,1,1,S1,1426844,Helicobacter pylori NY40
880,0.0,75,1,S,138563,Helicobacter cetorum
881,0.0,71,71,S1,182217,Helicobacter cetorum MIT 00-7128
882,0.0,3,3,S1,1163745,Helicobacter cetorum MIT 99-5656
883,0.0,53,0,S,56877,Helicobacter bizzozeronii
884,0.0,53,53,S1,1002804,Helicobacter bizzozeronii CIII-1
885,0.0,24,24,S,76936,Helicobacter typhlonius
886,0.0,20,0,S,32025,Helicobacter hepaticus
887,0.0,20,20,S1,235279,Helicobacter hepaticus ATCC 51449
888,0.0,9,0,S,214,Helicobacter felis
889,0.0,9,9,S1,936155,Helicobacter felis ATCC 49179
890,0.0,3,3,S,217,Helicobacter mustelae
891,0.0,3,3,S,37372,Helicobacter bilis
892,0.0,1,1,S,135569,Helicobacter apodemus
893,0.0,222,0,G,286130,Sulfuricurvum
894,0.0,222,0,S,148813,Sulfuricurvum kujiense
895,0.0,222,222,S1,709032,Sulfuricurvum kujiense DSM 16994
896,0.0,47,3,G,202746,Sulfurimonas
897,0.0,24,0,S,202747,Sulfurimonas autotrophica
898,0.0,24,24,S1,563040,Sulfurimonas autotrophica DSM 16294
899,0.0,18,0,S,39766,Sulfurimonas denitrificans
900,0.0,18,18,S1,326298,Sulfurimonas denitrificans DSM 1251
901,0.0,2,0,S,1176482,Sulfurimonas gotlandica
902,0.0,2,2,S1,929558,Sulfurimonas gotlandica GD1
903,0.0,4,0,G,843,Wolinella
904,0.0,4,0,S,844,Wolinella succinogenes
905,0.0,4,4,S1,273121,Wolinella succinogenes DSM 1740
906,0.0,170,0,O1,438853,unclassified Campylobacterales
907,0.0,170,0,G,269260,Nitratifractor
908,0.0,170,0,S,269261,Nitratifractor salsuginis
909,0.0,170,170,S1,749222,Nitratifractor salsuginis DSM 16511
910,0.0,396,0,C1,34035,unclassified Epsilonproteobacteria
911,0.0,392,3,G,265570,Sulfurovum
912,0.0,359,359,S,206403,Sulfurovum lithotrophicum
913,0.0,30,30,S,387093,Sulfurovum sp. NBC37-1
914,0.0,4,0,G,269258,Nitratiruptor
915,0.0,4,4,S,387092,Nitratiruptor sp. SB155-2
916,0.0,21,0,O,235899,Nautiliales
917,0.0,21,0,F,224467,Nautiliaceae
918,0.0,21,0,G,191291,Nautilia
919,0.0,21,0,S,244787,Nautilia profundicola
920,0.0,21,21,S1,598659,Nautilia profundicola AmH
921,0.27,133665,5016,C,1236,Gammaproteobacteria
922,0.09,46895,47,O,135614,Xanthomonadales
923,0.09,45497,250,F,32033,Xanthomonadaceae
924,0.08,41869,2491,G,338,Xanthomonas
925,0.07,36178,19620,S,339,Xanthomonas campestris
926,0.03,14088,13734,S1,340,Xanthomonas campestris pv. campestris
927,0.0,256,256,S2,190485,Xanthomonas campestris pv. campestris str. ATCC 33913
928,0.0,65,65,S2,314565,Xanthomonas campestris pv. campestris str. 8004
929,0.0,10,10,S2,1358017,Xanthomonas campestris pv. campestris str. CN12
930,0.0,8,8,S2,1358015,Xanthomonas campestris pv. campestris str. CN17
931,0.0,7,7,S2,1358009,Xanthomonas campestris pv. campestris str. CFBP 5817
932,0.0,4,4,S2,1281282,Xanthomonas campestris pv. campestris str. CN14
933,0.0,4,4,S2,1357999,Xanthomonas campestris pv. campestris str. CFBP 1869
934,0.0,1786,1010,S1,359385,Xanthomonas campestris pv. raphani
935,0.0,776,776,S2,990315,Xanthomonas campestris pv. raphani 756C
