,46.71,19699638,19699638.1,U,0,unclassified
485,0.0,508,0,G,649460,Filimonas
486,0.0,508,508,S,477680,Filimonas lacunae
487,0.0,230,0,G,398041,Flavisolibacter
488,0.0,230,230,S,1492898,Flavisolibacter tropicus
489,0.0,191,0,G,1769012,Arachidicoccus
490,0.0,191,191,S,1850526,Arachidicoccus sp. BS20
491,0.0,529,0,C,1937959,Saprospiria
492,0.0,529,0,O,1936988,Saprospirales
493,0.0,287,0,F,89374,Saprospiraceae
494,0.0,287,0,G,1007,Saprospira
495,0.0,287,0,S,1008,Saprospira grandis
496,0.0,287,287,S1,984262,Saprospira grandis str. Lewin
497,0.0,242,0,F,1937961,Haliscomenobacteraceae
498,0.0,242,0,G,2349,Haliscomenobacter
499,0.0,242,0,S,2350,Haliscomenobacter hydrossis
500,0.0,242,242,S1,760192,Haliscomenobacter hydrossis DSM 1100
501,0.0,457,0,O,1100069,Bacteroidetes Order II. Incertae sedis
502,0.0,457,102,F,563843,Rhodothermaceae
503,0.0,188,19,F1,1196022,unclassified Rhodothermaceae
504,0.0,89,89,S,2026787,Rhodothermaceae bacterium
505,0.0,80,80,S,1779382,Rhodothermaceae bacterium RA
506,0.0,161,0,G,29548,Rhodothermus
507,0.0,161,4,S,29549,Rhodothermus marinus
508,0.0,93,93,S1,518766,Rhodothermus marinus DSM 4252
509,0.0,64,64,S1,762570,Rhodothermus marinus SG0.5JP17-172
510,0.0,6,0,G,146918,Salinibacter
511,0.0,6,4,S,146919,Salinibacter ruber
512,0.0,1,1,S1,309807,Salinibacter ruber DSM 13855
513,0.0,1,1,S1,761659,Salinibacter ruber M8
514,0.0,126,0,P1,171558,unclassified Bacteroidetes
515,0.0,126,0,P2,37452,unclassified Bacteroidetes (miscellaneous)
516,0.0,126,126,S,1457365,Bacteroidetes bacterium Omega
517,0.0,1916,0,P,1090,Chlorobi
518,0.0,1916,0,C,191410,Chlorobia
519,0.0,1916,0,O,191411,Chlorobiales
520,0.0,1916,18,F,191412,Chlorobiaceae
521,0.0,779,1,G,1101,Prosthecochloris
522,0.0,408,0,S,1102,Prosthecochloris aestuarii
523,0.0,408,408,S1,290512,Prosthecochloris aestuarii DSM 271
524,0.0,298,298,S,1974213,Prosthecochloris sp. HL-130-GSB
525,0.0,61,61,S,1868325,Prosthecochloris sp. CIB 2401
526,0.0,11,11,S,281093,Prosthecochloris sp. GSB1
527,0.0,613,0,F1,274493,Chlorobium/Pelodictyon group
528,0.0,358,0,G,1099,Pelodictyon
529,0.0,207,0,S,34090,Pelodictyon phaeoclathratiforme
530,0.0,207,207,S1,324925,Pelodictyon phaeoclathratiforme BU-1
531,0.0,151,0,S,1100,Pelodictyon luteolum
532,0.0,151,151,S1,319225,Pelodictyon luteolum DSM 273
533,0.0,255,0,G,1091,Chlorobium
534,0.0,145,0,S,1092,Chlorobium limicola
535,0.0,145,145,S1,290315,Chlorobium limicola DSM 245
536,0.0,68,0,S,337090,Chlorobium chlorochromatii
537,0.0,68,68,S1,340177,Chlorobium chlorochromatii CaD3
538,0.0,38,0,S,1096,Chlorobium phaeobacteroides
539,0.0,21,21,S1,290317,Chlorobium phaeobacteroides DSM 266
540,0.0,17,17,S1,331678,Chlorobium phaeobacteroides BS1
541,0.0,4,0,S,1094,Chlorobium phaeovibrioides
542,0.0,4,4,S1,290318,Chlorobium phaeovibrioides DSM 265
543,0.0,402,4,G,256319,Chlorobaculum
544,0.0,139,0,S,1097,Chlorobaculum tepidum
545,0.0,139,139,S1,194439,Chlorobaculum tepidum TLS
546,0.0,133,133,S,274537,Chlorobaculum limnaeum
547,0.0,126,0,S,274539,Chlorobaculum parvum
548,0.0,126,126,S1,517417,Chlorobaculum parvum NCIB 8327
549,0.0,104,0,G,100715,Chloroherpeton
550,0.0,104,0,S,100716,Chloroherpeton thalassium
551,0.0,104,104,S1,517418,Chloroherpeton thalassium ATCC 35110
552,0.0,165,0,P,1134404,Ignavibacteriae
553,0.0,165,0,C,795747,Ignavibacteria
554,0.0,165,0,O,795748,Ignavibacteriales
555,0.0,143,0,F,795749,Ignavibacteriaceae
556,0.0,143,0,G,795750,Ignavibacterium
557,0.0,143,0,S,591197,Ignavibacterium album
558,0.0,143,143,S1,945713,Ignavibacterium album JCM 16511
559,0.0,22,0,F,1334117,Melioribacteraceae
560,0.0,22,0,G,1134403,Melioribacter
561,0.0,22,0,S,1134405,Melioribacter roseus
562,0.0,22,22,S1,1191523,Melioribacter roseus P3M-2
563,0.0,543,0,P,65842,Fibrobacteres
564,0.0,543,0,C,204430,Fibrobacteria
565,0.0,543,0,O,218872,Fibrobacterales
566,0.0,543,0,F,204431,Fibrobacteraceae
567,0.0,543,0,G,832,Fibrobacter
568,0.0,543,0,S,833,Fibrobacter succinogenes
569,0.0,543,0,S1,834,Fibrobacter succinogenes subsp. succinogenes
570,0.0,543,543,S2,59374,Fibrobacter succinogenes subsp. succinogenes S85
571,0.0,146,0,P,456828,Candidatus Cloacimonetes
572,0.0,146,0,G,456826,Candidatus Cloacimonas
573,0.0,146,0,S,456827,Candidatus Cloacimonas acidaminovorans
574,0.0,146,146,S1,459349,Candidatus Cloacimonas acidaminovorans str. Evry
575,0.0,69,0,P,142182,Gemmatimonadetes
576,0.0,69,0,C,219685,Gemmatimonadetes
577,0.0,69,0,O,219686,Gemmatimonadales
578,0.0,69,0,F,219687,Gemmatimonadaceae
579,0.0,46,0,G,173479,Gemmatimonas
580,0.0,42,42,S,1379270,Gemmatimonas phototrophica
581,0.0,4,0,S,173480,Gemmatimonas aurantiaca
582,0.0,4,4,S1,379066,Gemmatimonas aurantiaca T-27
583,0.0,23,0,G,1706036,Gemmatirosa
584,0.0,23,23,S,861299,Gemmatirosa kalamazoonesis
585,20.31,8567079,14411,D1,1783272,Terrabacteria group
586,20.1,8477977,58917,P,1239,Firmicutes
587,18.96,7996328,849,C,186801,Clostridia
588,18.95,7990503,108903,O,186802,Clostridiales
589,17.76,7491314,23758,F,186803,Lachnospiraceae
590,17.21,7260690,62554,G,1506553,Lachnoclostridium
591,15.04,6342626,0,S,84030,[Clostridium] saccharolyticum
592,15.04,6342626,6342626,S1,610130,[Clostridium] saccharolyticum WM1
593,1.61,677227,677227,S,208479,[Clostridium] bolteae
594,0.19,81227,81227,S,1834196,Lachnoclostridium sp. YL32
595,0.13,53036,0,S,29370,[Clostridium] sphenoides
596,0.13,53036,53036,S1,1297793,[Clostridium] sphenoides JCM 1415
597,0.09,37419,37419,S,1871021,Lachnoclostridium phocaeense
598,0.02,6601,0,S,66219,Lachnoclostridium phytofermentans
599,0.02,6601,6601,S1,357809,Lachnoclostridium phytofermentans ISDg
600,0.18,76659,32995,G,572511,Blautia
601,0.05,22237,22237,S,1912897,Blautia sp. N6H1-15
602,0.05,21420,0,S,1322,Blautia hansenii
603,0.05,21420,21420,S1,537007,Blautia hansenii DSM 20583
604,0.0,6,6,S,1532,Blautia coccoides
605,0.0,1,1,S,1796616,Blautia sp. YL58
606,0.17,72616,0,G,841,Roseburia
607,0.17,72616,0,S,301301,Roseburia hominis
608,0.17,72616,72616,S1,585394,Roseburia hominis A2-183
609,0.06,25199,0,F1,186928,unclassified Lachnospiraceae
610,0.06,23481,0,S,39491,[Eubacterium] rectale
611,0.06,23481,23481,S1,515619,[Eubacterium] rectale ATCC 33656
612,0.0,1718,1718,S,712991,Lachnospiraceae bacterium oral taxon 500
613,0.04,14824,2308,G,830,Butyrivibrio
614,0.01,4756,4756,S,185008,Butyrivibrio hungatei
615,0.01,3998,3998,S,831,Butyrivibrio fibrisolvens
616,0.01,3762,0,S,43305,Butyrivibrio proteoclasticus
617,0.01,3762,3762,S1,515622,Butyrivibrio proteoclasticus B316
618,0.03,11095,0,G,207244,Anaerostipes
619,0.03,11095,11095,S,649756,Anaerostipes hadrus
620,0.01,3028,0,G,2039240,Anaerotignum
621,0.01,3028,0,S,28446,Anaerotignum propionicum
622,0.01,3028,3028,S1,991789,Anaerotignum propionicum DSM 1682
623,0.01,2545,0,G,1663717,Herbinix
624,0.01,2545,2545,S,1679721,Herbinix luporum
625,0.0,900,0,G,698776,Cellulosilyticum
626,0.0,900,0,S,29360,Cellulosilyticum lentocellum
627,0.0,900,900,S1,642492,Cellulosilyticum lentocellum DSM 5427
628,0.42,177068,5,F,186806,Eubacteriaceae
629,0.42,175238,184,G,1730,Eubacterium
630,0.3,125703,0,S,39485,[Eubacterium] eligens
631,0.3,125703,125703,S1,515620,[Eubacterium] eligens ATCC 27750
632,0.06,26880,5129,S,1736,Eubacterium limosum
633,0.05,21751,21751,S1,903814,Eubacterium limosum KIST612
634,0.04,16446,16446,S,39488,[Eubacterium] hallii
635,0.01,6025,0,S,29322,[Eubacterium] cellulosolvens
636,0.01,6025,6025,S1,633697,[Eubacterium] cellulosolvens 6
637,0.0,1825,40,G,33951,Acetobacterium
638,0.0,1018,1018,S,2184575,Acetobacterium sp. KB-1
639,0.0,767,0,S,33952,Acetobacterium woodii
640,0.0,767,767,S1,931626,Acetobacterium woodii DSM 1030
641,0.16,66368,206,F,541000,Ruminococcaceae
642,0.09,39392,0,G,216851,Faecalibacterium
643,0.09,39392,39392,S,853,Faecalibacterium prausnitzii
644,0.04,17920,0,G,946234,Flavonifractor
645,0.04,17920,17920,S,292800,Flavonifractor plautii
646,0.01,4707,58,G,1263,Ruminococcus
647,0.01,2316,0,S,1161942,Ruminococcus champanellensis
648,0.01,2316,2316,S1,213810,Ruminococcus champanellensis 18P13 = JCM 17042
649,0.0,1514,1514,S,1160721,Ruminococcus bicirculans
650,0.0,819,0,S,1264,Ruminococcus albus
651,0.0,819,819,S1,697329,Ruminococcus albus 7 = DSM 20455
652,0.01,2370,0,F1,552397,unclassified Ruminococcaceae
653,0.0,1384,0,F2,2305133,unclassified Ruminococcaceae (miscellaneous)
654,0.0,1384,1384,S,1572656,Ruminococcaceae bacterium CPB6
655,0.0,986,986,S,29343,[Clostridium] cellulosi
656,0.0,1773,0,G,253238,Ethanoligenens
657,0.0,1773,0,S,253239,Ethanoligenens harbinense
658,0.0,1773,1773,S1,663278,Ethanoligenens harbinense YUAN-3
659,0.13,52899,381,F,31979,Clostridiaceae
660,0.07,29961,3094,G,1485,Clostridium
661,0.02,10192,10192,S,1042156,Clostridium sp. SY8519
662,0.01,2596,2554,S,1502,Clostridium perfringens
663,0.0,40,40,S1,195102,Clostridium perfringens str. 13
664,0.0,2,2,S1,883064,Clostridium perfringens F262
665,0.0,1851,1239,S,1491,Clostridium botulinum
666,0.0,199,0,S1,36826,Clostridium botulinum A
667,0.0,199,199,S2,498214,Clostridium botulinum A3 str. Loch Maree
668,0.0,185,185,S1,929506,Clostridium botulinum BKT015925
669,0.0,100,100,S1,1408284,Clostridium botulinum Prevot_594
670,0.0,67,67,S1,36831,Clostridium botulinum F
671,0.0,31,0,S1,36827,Clostridium botulinum B
672,0.0,26,26,S2,935198,Clostridium botulinum B str. Eklund 17B (NRP)
673,0.0,5,0,S2,591968,Clostridium botulinum B1
674,0.0,5,5,S3,498213,Clostridium botulinum B1 str. Okra
675,0.0,29,29,S1,1415774,Clostridium botulinum 202F
676,0.0,1,1,S1,941968,Clostridium botulinum H04402 065
677,0.0,1340,1340,S,1494,Clostridium cochlearium
678,0.0,1127,948,S,36745,Clostridium saccharoperbutylacetonicum
679,0.0,179,0,S1,1335640,Clostridium saccharoperbutylacetonicum N1-4
680,0.0,179,179,S2,931276,Clostridium saccharoperbutylacetonicum N1-4(HMT)
681,0.0,936,936,S,1534,Clostridium kluyveri
682,0.0,854,33,S,1513,Clostridium tetani
683,0.0,755,755,S1,1231072,Clostridium tetani 12124569
684,0.0,66,66,S1,212717,Clostridium tetani E88
685,0.0,834,211,S,1501,Clostridium pasteurianum
686,0.0,623,623,S1,86416,Clostridium pasteurianum BC1
687,0.0,679,679,S,1492,Clostridium butyricum
688,0.0,652,617,S,1520,Clostridium beijerinckii
689,0.0,35,35,S1,1428454,Clostridium beijerinckii NRRL B-598
690,0.0,550,0,S,238834,Clostridium estertheticum
691,0.0,550,550,S1,1552,Clostridium estertheticum subsp. estertheticum
692,0.0,536,536,S,755731,Clostridium sp. BNL1100
693,0.0,516,0,S,1493,Clostridium cellulovorans
694,0.0,516,516,S1,573061,Clostridium cellulovorans 743B
695,0.0,454,454,S,641107,Clostridium sp. DL-VIII
696,0.0,442,442,S,1216932,Clostridium bornimense
697,0.0,346,346,S,394958,Clostridium taeniosporum
698,0.0,343,0,S,1542,Clostridium novyi
699,0.0,343,343,S1,386415,Clostridium novyi NT
700,0.0,337,337,S,1497,Clostridium formicaceticum
701,0.0,316,316,S,84022,Clostridium aceticum
702,0.0,309,309,S,1488,Clostridium acetobutylicum
703,0.0,304,304,S,29341,Clostridium argentinense
704,0.0,288,168,S,1561,Clostridium baratii
705,0.0,120,120,S1,1415775,Clostridium baratii str. Sullivan
706,0.0,274,274,S,169679,Clostridium saccharobutylicum
707,0.0,205,0,S,217159,Clostridium carboxidivorans
708,0.0,205,205,S1,536227,Clostridium carboxidivorans P7
709,0.0,166,166,S,46867,Clostridium chauvoei
710,0.0,160,160,S,1548,Clostridium scatologenes
711,0.0,134,0,S,84023,Clostridium autoethanogenum
712,0.0,134,134,S1,1341692,Clostridium autoethanogenum DSM 10061
713,0.0,104,104,S,1519,Clostridium tyrobutyricum
714,0.0,11,11,S,332101,Clostridium drakei
715,0.0,7,0,S,1538,Clostridium ljungdahlii
716,0.0,7,7,S1,748727,Clostridium ljungdahlii DSM 13528
717,0.0,3,3,S,1702238,Clostridium sp. MF28
718,0.0,1,1,S,1509,Clostridium sporogenes
719,0.05,20724,0,G,1981033,Mordavella
720,0.05,20724,20724,S,2086584,Mordavella sp. Marseille-P3756
721,0.0,1115,0,G,390805,Geosporobacter
722,0.0,1115,1115,S,1424294,Geosporobacter ferrireducens
723,0.0,686,0,G,114627,Alkaliphilus
724,0.0,387,0,S,461876,Alkaliphilus oremlandii
725,0.0,387,387,S1,350688,Alkaliphilus oremlandii OhILAs
726,0.0,299,0,S,208226,Alkaliphilus metalliredigens
727,0.0,299,299,S1,293826,Alkaliphilus metalliredigens QYMF
728,0.0,27,19,G,49082,Candidatus Arthromitus
729,0.0,7,7,S,1041504,Candidatus Arthromitus sp. SFB-rat-Yit
730,0.0,1,1,S,49118,Candidatus Arthromitus sp. SFB-mouse
731,0.0,5,0,F1,189971,unclassified Clostridiaceae
732,0.0,5,5,S,2082193,Clostridiaceae bacterium 14S0207
733,0.11,45192,12,F,186804,Peptostreptococcaceae
734,0.1,43807,0,G,1870884,Clostridioides
735,0.1,43807,36640,S,1496,Clostridioides difficile
736,0.02,6712,6712,S1,479831,Clostridioides difficile QCD-63q42
737,0.0,449,449,S1,499175,Clostridioides difficile ATCC 43255
738,0.0,3,3,S1,272563,Clostridioides difficile 630
739,0.0,2,2,S1,699037,Clostridioides difficile M68
740,0.0,1,1,S1,479834,Clostridioides difficile QCD-37x79
741,0.0,415,0,G,186831,Acetoanaerobium
742,0.0,415,415,S,1511,Acetoanaerobium sticklandii
743,0.0,397,0,G,44259,Filifactor
744,0.0,397,0,S,143361,Filifactor alocis
745,0.0,397,397,S1,546269,Filifactor alocis ATCC 35896
746,0.0,260,0,F1,200630,unclassified Peptostreptococcaceae
747,0.0,260,260,S,2081703,Peptostreptococcaceae bacterium oral taxon 929
748,0.0,252,0,G,1481960,Peptoclostridium
749,0.0,252,0,S,1731,Peptoclostridium acidaminophilum
750,0.0,252,252,S1,1286171,Peptoclostridium acidaminophilum DSM 3953
751,0.0,49,0,G,1849828,Paeniclostridium
752,0.0,49,49,S,1505,Paeniclostridium sordellii
753,0.06,26590,602,O1,186813,unclassified Clostridiales
754,0.04,18806,0,G,1392389,Intestinimonas
755,0.04,18806,18806,S,1297617,Intestinimonas butyriciproducens
756,0.02,7182,0,G,2039302,Monoglobus
757,0.02,7182,7182,S,1981510,Monoglobus pectinilyticus
758,0.02,8528,22,F,186807,Peptococcaceae
759,0.01,2384,143,G,36853,Desulfitobacterium
760,0.0,1386,751,S,49338,Desulfitobacterium hafniense
761,0.0,504,504,S1,138119,Desulfitobacterium hafniense Y51
762,0.0,131,131,S1,272564,Desulfitobacterium hafniense DCB-2
763,0.0,364,0,S,36854,Desulfitobacterium dehalogenans
764,0.0,364,364,S1,756499,Desulfitobacterium dehalogenans ATCC 51507
765,0.0,247,0,S,142877,Desulfitobacterium metallireducens
766,0.0,247,247,S1,871968,Desulfitobacterium metallireducens DSM 15288
767,0.0,244,0,S,233055,Desulfitobacterium dichloroeliminans
768,0.0,244,244,S1,871963,Desulfitobacterium dichloroeliminans LMG P-21439
769,0.0,1796,2,G,79206,Desulfosporosinus
770,0.0,816,0,S,339862,Desulfosporosinus youngiae
771,0.0,816,816,S1,768710,Desulfosporosinus youngiae DSM 17734
772,0.0,374,0,S,1563,Desulfosporosinus orientis
773,0.0,374,374,S1,768706,Desulfosporosinus orientis DSM 765
774,0.0,367,0,S,79209,Desulfosporosinus meridiei
775,0.0,367,367,S1,768704,Desulfosporosinus meridiei DSM 13257
776,0.0,237,0,S,885581,Desulfosporosinus acidiphilus
777,0.0,237,237,S1,646529,Desulfosporosinus acidiphilus SJ4
778,0.0,1376,23,G,1562,Desulfotomaculum
779,0.0,659,0,S,1564,Desulfotomaculum ruminis
780,0.0,659,659,S1,696281,Desulfotomaculum ruminis DSM 2154
781,0.0,287,0,S,59610,Desulfotomaculum reducens
782,0.0,287,287,S1,349161,Desulfotomaculum reducens MI-1
783,0.0,227,0,S,1565,Desulfotomaculum nigrificans
784,0.0,227,227,S1,868595,Desulfotomaculum nigrificans CO-1-SRB
785,0.0,180,180,S,1833852,Desulfotomaculum ferrireducens
786,0.0,857,699,G,56112,Dehalobacter
787,0.0,142,0,S,55583,Dehalobacter restrictus
788,0.0,142,142,S1,871738,Dehalobacter restrictus DSM 9455
789,0.0,15,15,S,1131462,Dehalobacter sp. CF
790,0.0,1,1,S,1147129,Dehalobacter sp. DCA
791,0.0,588,0,G,51514,Dehalobacterium
792,0.0,588,588,S,51515,Dehalobacterium formicoaceticum
793,0.0,409,0,G,51196,Syntrophobotulus
794,0.0,409,0,S,51197,Syntrophobotulus glycolicus
795,0.0,409,409,S1,645991,Syntrophobotulus glycolicus DSM 8271
796,0.0,359,0,G,2282742,Desulfofarcimen
797,0.0,359,0,S,58138,Desulfofarcimen acetoxidans
798,0.0,359,359,S1,485916,Desulfofarcimen acetoxidans DSM 771
799,0.0,339,0,G,278993,Thermincola
800,0.0,339,0,S,863643,Thermincola potens
801,0.0,339,339,S1,635013,Thermincola potens JR
802,0.0,255,0,G,2282740,Desulfallas
803,0.0,255,0,S,102134,Desulfallas gibsoniae
804,0.0,255,255,S1,767817,Desulfallas gibsoniae DSM 7213
805,0.0,143,0,G,471826,Candidatus Desulforudis
806,0.0,143,0,S,471827,Candidatus Desulforudis audaxviator
807,0.0,143,143,S1,477974,Candidatus Desulforudis audaxviator MP104C
808,0.01,5887,8,F,2304686,Hungateiclostridiaceae
809,0.01,2199,62,G,2304692,Hungateiclostridium
810,0.0,998,961,S,1515,Hungateiclostridium thermocellum
811,0.0,37,37,S1,203119,Hungateiclostridium thermocellum ATCC 27405
812,0.0,746,0,S,288965,Hungateiclostridium clariflavum
813,0.0,746,746,S1,720554,Hungateiclostridium clariflavum DSM 19732
814,0.0,393,393,S,1677857,Hungateiclostridium saccincola
815,0.0,1270,0,G,2304693,Pseudoclostridium
816,0.0,1270,1270,S,84032,Pseudoclostridium thermosuccinogenes
817,0.0,1165,0,G,2304691,Thermoclostridium
818,0.0,1165,1164,S,1510,Thermoclostridium stercorarium
819,0.0,1,0,S1,160385,Thermoclostridium stercorarium subsp. leptospartum
820,0.0,1,1,S2,1346611,Thermoclostridium stercorarium subsp. leptospartum DSM 9219
821,0.0,719,0,G,1508657,Ruminiclostridium
822,0.0,719,0,S,1521,Ruminiclostridium cellulolyticum
823,0.0,719,719,S1,394503,Ruminiclostridium cellulolyticum H10
824,0.0,345,0,G,1637257,Mageeibacillus
825,0.0,345,0,S,884684,Mageeibacillus indolicus
826,0.0,345,345,S1,699246,Mageeibacillus indolicus UPII9-5
827,0.0,181,0,G,236752,Fastidiosipila
828,0.0,181,181,S,236753,Fastidiosipila sanguinis
829,0.01,3282,0,F,990719,Christensenellaceae
830,0.01,3282,0,G,990721,Christensenella
831,0.01,3282,3282,S,1805714,Christensenella massiliensis
832,0.01,2286,0,F,216572,Oscillospiraceae
833,0.01,2286,0,G,459786,Oscillibacter
834,0.01,2286,0,S,351091,Oscillibacter valericigenes
835,0.01,2286,2286,S1,693746,Oscillibacter valericigenes Sjm18-20
836,0.0,1194,0,O1,538999,Clostridiales incertae sedis
837,0.0,857,1,F,543314,Clostridiales Family XIII. Incertae Sedis
838,0.0,528,8,G,86331,Mogibacterium
839,0.0,310,310,S,86332,Mogibacterium pumilum
840,0.0,210,210,S,114527,Mogibacterium diversum
841,0.0,328,0,S,143393,[Eubacterium] sulci
842,0.0,328,328,S1,888727,Eubacterium sulci ATCC 35585
843,0.0,304,0,F,543347,Clostridiales Family XVI. Incertae Sedis
844,0.0,304,0,G,178898,Carboxydocella
845,0.0,304,304,S,178899,Carboxydocella thermautotrophica
846,0.0,33,0,F,539000,Clostridiales Family XVII. Incertae Sedis
847,0.0,33,0,G,73918,Thermaerobacter
848,0.0,33,0,S,73919,Thermaerobacter marianensis
849,0.0,33,33,S1,644966,Thermaerobacter marianensis DSM 12885
850,0.0,481,0,F,31984,Heliobacteriaceae
851,0.0,481,0,G,2697,Heliobacterium
852,0.0,481,0,S,35701,Heliobacterium modesticaldum
853,0.0,481,481,S1,498761,Heliobacterium modesticaldum Ice1
854,0.0,314,0,F,68298,Syntrophomonadaceae
855,0.0,219,0,G,862,Syntrophomonas
856,0.0,219,0,S,863,Syntrophomonas wolfei
857,0.0,219,0,S1,370885,Syntrophomonas wolfei subsp. wolfei
858,0.0,219,219,S2,335541,Syntrophomonas wolfei subsp. wolfei str. Goettingen G311
859,0.0,95,0,G,129001,Syntrophothermus
860,0.0,95,0,S,86170,Syntrophothermus lipocalidus
861,0.0,95,95,S1,643648,Syntrophothermus lipocalidus DSM 12680
862,0.0,197,0,F,543349,Symbiobacteriaceae
863,0.0,197,0,G,2733,Symbiobacterium
864,0.0,197,0,S,2734,Symbiobacterium thermophilum
865,0.0,197,197,S1,292459,Symbiobacterium thermophilum IAM 14863
866,0.01,3657,14,O,68295,Thermoanaerobacterales
867,0.0,2018,0,F,186814,Thermoanaerobacteraceae
868,0.0,583,386,G,1754,Thermoanaerobacter
869,0.0,74,0,S,106578,Thermoanaerobacter siderophilus
870,0.0,74,74,S1,880478,Thermoanaerobacter siderophilus SR4
871,0.0,62,0,S,46354,Thermoanaerobacter wiegelii
872,0.0,62,62,S1,697303,Thermoanaerobacter wiegelii Rt8.B1
873,0.0,26,0,S,583357,Thermoanaerobacter mathranii
874,0.0,26,0,S1,57481,Thermoanaerobacter mathranii subsp. mathranii
875,0.0,26,26,S2,583358,Thermoanaerobacter mathranii subsp. mathranii str. A3
876,0.0,19,0,S,108150,Thermoanaerobacter italicus
877,0.0,19,19,S1,580331,Thermoanaerobacter italicus Ab9
878,0.0,16,16,S,2325,Thermoanaerobacter kivui
879,0.0,420,0,G,499228,Tepidanaerobacter
880,0.0,420,0,S,499229,Tepidanaerobacter acetatoxydans
881,0.0,420,420,S1,1209989,Tepidanaerobacter acetatoxydans Re1
882,0.0,335,0,F1,42857,Moorella group
883,0.0,310,0,G,44260,Moorella
884,0.0,310,310,S,1525,Moorella thermoacetica
885,0.0,25,0,G,42837,Ammonifex
886,0.0,25,0,S,42838,Ammonifex degensii
887,0.0,25,25,S1,429009,Ammonifex degensii KC4
888,0.0,232,0,G,129957,Carboxydothermus
889,0.0,232,0,S,129958,Carboxydothermus hydrogenoformans
890,0.0,232,232,S1,246194,Carboxydothermus hydrogenoformans Z-2901
891,0.0,215,0,G,249529,Caldanaerobacter
892,0.0,215,0,S,911092,Caldanaerobacter subterraneus
893,0.0,215,0,S1,119072,Caldanaerobacter subterraneus subsp. tengcongensis
894,0.0,215,215,S2,273068,Caldanaerobacter subterraneus subsp. tengcongensis MB4
895,0.0,123,0,G,202949,Thermanaeromonas
896,0.0,123,0,S,161154,Thermanaeromonas toyohensis
897,0.0,123,123,S1,698762,Thermanaeromonas toyohensis ToBE
898,0.0,110,0,G,140458,Thermacetogenium
899,0.0,110,0,S,85874,Thermacetogenium phaeum
900,0.0,110,110,S1,1089553,Thermacetogenium phaeum DSM 12270
901,0.0,1309,1,F,543371,Thermoanaerobacterales Family III. Incertae Sedis
902,0.0,734,372,G,44000,Caldicellulosiruptor
903,0.0,107,0,S,44001,Caldicellulosiruptor saccharolyticus
904,0.0,107,107,S1,351627,Caldicellulosiruptor saccharolyticus DSM 8903
905,0.0,72,0,S,717609,Caldicellulosiruptor obsidiansis
906,0.0,72,72,S1,608506,Caldicellulosiruptor obsidiansis OB47
907,0.0,60,0,S,52765,Caldicellulosiruptor kristjanssonii
908,0.0,60,60,S1,632335,Caldicellulosiruptor kristjanssonii I77R1B
909,0.0,56,0,S,413888,Caldicellulosiruptor hydrothermalis
910,0.0,56,56,S1,632292,Caldicellulosiruptor hydrothermalis 108
911,0.0,37,0,S,55205,Caldicellulosiruptor owensensis
912,0.0,37,37,S1,632518,Caldicellulosiruptor owensensis OL
913,0.0,29,0,S,52766,Caldicellulosiruptor lactoaceticus
914,0.0,29,29,S1,632516,Caldicellulosiruptor lactoaceticus 6A
915,0.0,1,0,S,31899,Caldicellulosiruptor bescii
