Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
12a1c98360c09505a9c48edcbade548b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Odoribacter,uncultured bacterium
12a4e07aa3867227313e9716562013c2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium,uncultured bacterium
12b3e2374b7252b455cb1975715fff83,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
12bcf132fc0d8bdbe485cb943c25e3da,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,
12d6b3801cae10816cc1059e9c24c812,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,
12d9115198bd475678266d4bf3a143a9,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Enterorhabdus,Ambiguous_taxa
12db96fb26ee37a64f6a8e983b6ab47c,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 1,
12e4e869521d0869a730741e6b3f90ad,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XI,Finegoldia,uncultured bacterium
131e2600dccbd5cf863f4d2fec7cff75,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 1,
13202f0983ec3104a61301189c54cc16,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,
1325f6a4fea239dbf1bf1169650510da,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
134adf8a2dc8f86188b1f0983ef47e43,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
135d10f7d89bbd6546e6d9586f1ade9b,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
137cc1cbf50333057f26998731dac9d1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus] gnavus group,
13a5d62186cf44d10b678f5f737b8945,Unassigned,,,,,,
13bf72ea4b197d91f1d701325f457ad2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
13c5ec4c1cab720a6e8ead8f8f815140,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,
13c652d304f15cfe43208c8c2c759456,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
13d6c4275746fe47bcf055d87291018b,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
13dafb7d60e2f1ced056e37da0993037,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
13e91927467d33bff610d157fe15b25a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
142afca8356cf1d01c198eee4593785c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Aegilops tauschii,Aegilops tauschii
1441dd9a630a3e8273a13a438189dae5,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,uncultured bacterium
14462a80e09be3e74a978d0917bee1ab,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,
145013bb330f1976cd392e1afc459b39,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
1478dc6423e5361fa48e992855841c0d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
14aa87fd9bbe02091dd63f76028b2416,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Marinicella,
14ac4eaad5b4e2ff3c071832e0fd4229,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
14aceb8dec1532d7fcba886b1dd366f6,Bacteria,,,,,,
14c7f796fb7e6cb371547ddf9ec13569,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XI,Finegoldia,uncultured bacterium
14cf961fc749779858becca29683119c,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 1,uncultured bacterium
14d855560c7f65c553489aafaf25c8cb,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured bacterium
14d94dea4a4e3e9cf70c03a7c463a605,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 1,
14e9de5bb9ace67a1f0313b1e4ddd12f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium aquaticum
14eaff28d8fc4bbebe74fc03a47d7db8,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
14f1a1b59dcff4b44c9ff34dadf14029,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
150d0e53096dcc136327adab00d6b04e,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Intestinibacter,
152e05e222ffc432258196238e2a19e4,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caloribacterium,Ambiguous_taxa
152fe0aa0d64db908194a8a5a0bd7a36,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,,
15630bfdc2f6ae54477bd8963fde11c1,Bacteria,,,,,,
15649755cdc41ad878b3cf46a54a0926,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,
156fb58e590429780620ebfabdcceb35,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
158860c2d9fe25e906dc9fc4f45e1f1a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
15d373124e9563362834094ee532cf2d,Bacteria,Firmicutes,,,,,
15d503600c2a08c849c555cac839e657,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,
15e0da74ed9860f86ee303e49d343608,Bacteria,Cyanobacteria,Chloroplast,Triticum aestivum (bread wheat),Triticum aestivum (bread wheat),Triticum aestivum (bread wheat),Triticum aestivum (bread wheat)
15f1fc7d3a6ed75ae5c84cc3746bff62,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured rumen bacterium
16151bfc1b0dfb88c4c73d3a4510177c,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
162ec11aaab01eea678ad04d6ea61b5f,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-013,uncultured bacterium
164b112e525f7fd51cefda517af142a6,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
165b314173af2da812f5ba4909cc85d6,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae UCG-003,
1665b7ba012e310d99ba18e8bac40d36,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,uncultured bacterium
16780f5785a1fba1b756de60304ad03d,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
16884003dfecf6ff9c1a8e1a938fc7ee,Bacteria,,,,,,
168a7a489e53ab1379a286ee757b2139,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,
1693491450702212dc7971a2b4217f93,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
16a14c84ac603f9af6131e7bfd1357e9,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured bacterium
16b631dee02f18b1eaa7b64adb6a0ecb,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Eubacterium] xylanophilum group,uncultured bacterium
16c3151081c02dfbf843b1ec000f3f23,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,Ambiguous_taxa,Ambiguous_taxa
16d05d08b05f1c1a5ca97c939ba96045,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
16dfefa73fcaaa751df752f90ae8d723,Bacteria,Tenericutes,Mollicutes,Mollicutes RF9,,,
17530f0591cb38b30947008f04b285df,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-001,uncultured bacterium
179047b8121fff18eb6202a141a65d9b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,,
179506f783b31ae0c33938ac5d810636,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
17c2152948e8e5368ad5e42ce2d6a852,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,
17d6d79d463904a16294ebe3e330a862,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,
17ed42021cfe1483010b106ef388b10c,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,
17f29021ba95c9576d94c8f57d43465b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
17f6fdff2b5dffd9a26b4e479a84c90e,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Enterorhabdus,Ambiguous_taxa
18177a70be5bdc37cebe51dc87536c95,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Psychrosphaera,uncultured bacterium
1817c15df64ea385dbcfdf6e4782dc79,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Ambiguous_taxa
1820db847b8571a5e46925ac98e9768c,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,,
183fad65f049b61198bec52aeb23dd96,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Tyzzerella 3,uncultured bacterium
184573d1db45624562bb86e8d65cedaa,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus 1,uncultured bacterium
184e1f43c7ea2b907b802945736249f7,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Intestinibacter,
1856dd6c8c87eeb42e759f0ba13c97f6,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,,
18673193aa6bf30c6a1e71ac504e04df,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Jeotgalicoccus,
18bd7aae55b4af1e1c8882f1d265d919,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XIII,[Eubacterium] brachy group,Ambiguous_taxa
18e318898bb719988e720810d089cb3c,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus 1,uncultured bacterium
18eb5754d63b95ede6a10c806f5f18f7,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,uncultured bacterium
18ebccc764b1b2e9a77b3f910d5cb636,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured rumen bacterium
18fa8ce5ba41e23fb5431eb9f3550796,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
194431dd583c8dd044013cd329493778,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium 9,
1957fef6c036b62930137a6a3e285635,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
198ac3259f020b9a3263508c3b2efbe6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
198fc9e415bd00cf74d817c6e3cbcbbc,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,
19ad7d364a8c6a4fa25334cd7cead825,Bacteria,Firmicutes,,,,,
19ad8b1d827bb6d7f8d7d36f16d4a91a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
19ddb258b46a6576a175c245a73fda39,Bacteria,Tenericutes,Mollicutes,Mollicutes RF9,,,
19e0664f6ad8d7dabb8e9df3ca891433,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,
1a3afda856c29b98b050d87c21ccde76,Bacteria,,,,,,
1a654dcccea96c2b7be91eae49088f3d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
1a87f4600ee56cd8f6639399cad309da,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,,
1a8f57be5e5d6710d3c527223ce4db60,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Enterorhabdus,Ambiguous_taxa
1a91c851a4b95c29a8cc88d4d124c9ce,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,
1ab6657095f0d9462f488b63469efa09,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,
1ac63a83173281cb769e2cf8694dfc41,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
1aca8e861a5d31d54ba1af0ad3b2067e,Bacteria,Firmicutes,,,,,
1adc459e8c2ce21397fa3c4c8c29a384,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Parasutterella,Ambiguous_taxa
1ade83f783cddeb8a9220c94e149fc71,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Triticum aestivum (bread wheat),Triticum aestivum (bread wheat)
1aed4b7560b4494a0fae04d3efa4496d,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Parasutterella,
1aefb6eccc9be2df5624487dc821bdcf,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
1af007e1ccfbfe61d6c88161204e0f93,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
1af1d6c1712c614ffce98b05c203bcb2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,
1b156a0416392c6f0d6adcecdbae3320,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
1b21a8272111d8a499c50bb6184175d9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
1b302c1aa628c2f0fad13dd895891735,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
1b4becda48d068b5962370c9f064e63c,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
1b54bfe902e0831dfb3a50d37bccaf45,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus stearothermophilus
1b5bba1782c832d5d54aea25822e062d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
1b7aaf143616de273c674d361a9f72b1,Bacteria,Firmicutes,,,,,
1b88e408b7eb7699ea653cce49d7ca61,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,uncultured bacterium
1bb1d4454b8ac401dfb02e88f44bf628,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,,
1bc86bfb86159a4be113d93d2f3a66bb,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Marvinbryantia,uncultured bacterium
1bcf64ab90ea4b257d3427b40008d399,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor,uncultured bacterium
1bd4ecc892564061743464d7781d52af,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
1bdbc45c0c53b9c668eb418c4bcae7c7,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,,
1be0034f93a89459e05c4317a738100a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
1bf188117aae657002d4e099b4cbfe19,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
1c03c224584a1da3f01f986769f6ecf1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas alcaligenes
1c112614e743d863028e8d94cb0640d1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured bacterium
1c32b1a4dc3e6fe600f67a8444184e89,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
1c668fdb1357fe8173c0fd7302696108,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptoclostridium,uncultured bacterium
1c6dde155b3ec8a2e36d144bf3e20b9d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,,
1c7af503d992308c02fd511cef5ad464,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
1c8678b92303204534a6de3c63118b3b,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
1c886e3fb87f046a266247b1da0393f1,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
1cb1c074b1deb707324f2395ff681c62,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
1d14cc5014cd474bb9d35f3c65ab7ec4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
1d771ea2dd7de867e74035990d377d97,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dendrosporobacter,Dendrosporobacter quercicolus
1dae86ad032af8ab9b99b71d49d37b5e,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,
1db5f7201ea6c42dc74d328e10f6e52b,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
1dc8eabfcaeb9af9bf2c585d34ed599d,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Atopostipes,uncultured bacterium
1dcfe2787614ca28e406bf63846281a5,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Enterorhabdus,Ambiguous_taxa
1dd2881607bdaf53c5de1e85f64247f1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
1de4357b10c21b8fbb28e5f54eab26b7,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Ambiguous_taxa
1decf3d72bf55a85963f025b267ac010,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,
1e1cdf895ac604951f6470278e5b5b48,Bacteria,Tenericutes,Mollicutes,Mollicutes RF9,,,
1e2deb3a2876ff833947ae3b825ac6e6,Bacteria,Firmicutes,,,,,
1e36ccef015c71520cbbae7e07836c2a,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
1e450a2dce056ac85f17df0b82a6e6ff,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured Bacteroidales bacterium,uncultured Bacteroidales bacterium
1e7cb12c107bc2c788871d144d3c78d8,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
1eabf12465ce68664b0135c0bfe23a97,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured bacterium
1ef7036b384beb5d31fada3e5fe7ba8c,Bacteria,Firmicutes,,,,,
1f0b5c82ebec67a9e42ca9fe38c73b26,Unassigned,,,,,,
1f244c7d452b3260593c8b175ab8fa93,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XIII,[Eubacterium] brachy group,uncultured bacterium
1f2eefdd9a30e645c56120ab92b00e17,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus 1,
1f3e0a07f2048a6b95fc262e97b8ba84,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,
1f5bb27d81b28ff942283c2c493b9ebc,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,uncultured bacterium
1f741bb21e22837658499856c4bd0f69,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
1f75edb1a9dc54a05cc5e236f5243418,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
1fb06920413adaa174f78ce6ee483e8f,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
1fb35371d7796809e0812bb42da85248,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,uncultured bacterium
1fd9f804ca785f762f603d6a5ac8cfc8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,Clostridium sp. Clone-33
1fdf8187d6118111436ab8c21a3cb05d,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,uncultured bacterium
1ff2b83330f6dc761ded86a95e5486c0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured organism,uncultured organism
1ffa4b35a374d3f9cc6d859eae552541,Bacteria,Firmicutes,,,,,
2025b659b81736caad8961d0055700b5,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,Ambiguous_taxa,Ambiguous_taxa
20415e3760f7d7995af437f3d7bea67e,Unassigned,,,,,,
204bc5f30c854ad7e8d8be76d389b5a2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
20618d0897a4a552778d0cac7dbfbcd6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
209ef2c374ba56475c52eb0e51b1597e,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
20b79a8589851426ed0b7d701927f568,Bacteria,,,,,,
20b9d5d212d5748a3dce2a40aebf6101,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus cookii
20fc7e3663b08c62569145662ac5b590,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
210322cc28a4e31bee80ab525decce8a,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Parasutterella,
2132ddd4e324eec52ae7aaa4023965ad,Bacteria,Firmicutes,,,,,
2136a6ec1ef346395c901d16253ab23e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium aquaticum
213749211e929d3323d93e993a7c4a7c,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Saprospiraceae,uncultured,uncultured marine bacterium
2137e4f7c5c6dec5df842a988ae69878,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
2153eb1dc5e0dd364ede79b52ed01888,Bacteria,Cyanobacteria,Chloroplast,,,,
216db4635e8dbf208b507dc1d38e35b2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
217da96956d24e81b4e9dddb2cd158e9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
21aa17ede92a01984e53b1fcbdc4ade4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-004,uncultured bacterium
21c18014cf534ab841219d7280f906cf,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured bacterium
21c977a070968afc34ea3d6c6bc3704f,Bacteria,Firmicutes,,,,,
21cff3fd705363ad59c914b235bab299,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,uncultured bacterium
21d1a3a09d1e490df3b34ed97888df9a,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,uncultured bacterium
21de28b6b863a1f84fc73f094c6e2469,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured bacterium
21ee8dcef95dd3c0d3dd3d0a084fcae2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
22062b830762e4ad6cad2d84b83ad3bb,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,uncultured bacterium,uncultured bacterium
2221e9fbac65a5d11958b991507d580b,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
223709091ba1aef2bdc712fc4fb07789,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Triticum aestivum (bread wheat),Triticum aestivum (bread wheat)
223f2dfb75242b5e6874f76a658871eb,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
