,SF2_A_D1,SF2_A_D2,SF2_B_D1,SF2_B_D2,SF2_C_D1,SF2_C_D2,R1_A_D1,R1_A_D2,R1_B_D1,R1_B_D2,R1_C_D1,R1_C_D2,R2A_A_D1,R2A_A_D2,R2A_B_D1,R2A_B_D2,R2A_C_D1,R2A_C_D2,R2_A_D1,R2_A_D2,R2_B_D1,R2_B_D2,R2_C_D1,R2_C_D2
Salt_Pond_MetaGSF2_C_H2O_MG_DASTool_bins_metabat.29,5.447687831512215e-06,5.895793633902568e-06,8.234789733990056e-06,1.3937737578623456e-05,1.3469730092769567e-05,1.1713380354010563e-05,5.149181301385223e-07,6.914797021720581e-07,6.241106708860514e-07,8.917773826067361e-07,9.093902767908008e-07,1.4875403691909326e-06,3.1113015979870872e-06,1.866039754386717e-05,3.091437345425083e-06,2.010879242792321e-05,4.741468818631848e-06,1.1122236657643977e-05,5.818472096250352e-07,7.24239860694949e-07,1.6391027456109187e-05,1.48086014388863e-06,8.110749281045458e-07,5.048250215260974e-05
Salt_Pond_MetaGSF2_C_H2O_MG_DASTool_bins_metabat.49,2.9031565246303287e-06,2.4456625444336557e-06,2.2339057257100824e-06,3.718745601237928e-06,4.13427359283026e-06,3.921436031560054e-06,1.4303281392736737e-08,1.0975868288445372e-08,5.743349732080222e-08,1.4945989652626855e-08,2.6746772846788173e-08,1.0402380204132386e-08,4.5042972196059676e-07,1.7045555448724832e-06,2.8757556701628707e-07,1.99491988372254e-06,4.5365905363452843e-07,3.84187794737271e-07,7.862800130068048e-08,1.4247341521867855e-07,9.178975375421125e-07,1.5996945998796927e-07,3.28814160042383e-08,3.6938416209226593e-06
Salt_Pond_MetaG_R1_A_D1_MG_DASTool_bins.concoct_out.44,1.3764377405012068e-05,2.2287555687666267e-05,0.00021413373446571492,0.0011009603338949013,5.0611510596099486e-05,0.00019602087383733312,0.0003331198478164837,7.392979016820286e-05,0.00015161294622743126,0.0001895500227711505,0.00042160938038388767,0.00019465974075989583,2.9945235219232197e-06,2.4043204527675022e-05,8.565643674699387e-06,6.671012091168164e-05,1.596587185533131e-05,2.47609033708171e-05,4.331223451646259e-05,6.543091593915817e-05,0.0029431728900187496,5.714109110769261e-05,5.95427641476643e-05,0.0008504630589118664
Salt_Pond_MetaG_R1_A_D1_MG_DASTool_bins.concoct_out.5,1.8614356540276864e-06,2.722255332196986e-05,0.00013736330109462912,0.0007793644236480263,4.677730524791007e-05,0.0009003515272979881,0.0009621281019841696,0.0002997802319395413,0.000361850177620147,0.0004100083521439424,0.00201371103408896,0.000824929554948106,6.297674816300932e-07,1.0631043793020475e-05,5.135277982433682e-06,8.61805389768136e-06,4.682932166549972e-06,1.4983323994753596e-06,0.0002788581380129207,0.0009454892017448979,0.0060216701027149995,0.00019199534587753032,0.0001293719312686646,0.003729196962151344
Salt_Pond_MetaG_R1_A_D1_MG_DASTool_bins.concoct_out.54,5.601384353404405e-06,1.6828487508126887e-05,0.00011960886081705518,0.0007667569690486842,2.0337958803439237e-05,0.00016052423859061422,0.00046969830601538285,3.304468079372896e-05,3.313912795408412e-05,0.0002391009604661707,0.00041105777849581826,0.0001554531697705492,2.37309733144056e-06,2.9470868236347836e-05,8.616996454523756e-06,5.1309339409343566e-05,1.6551238376150075e-05,2.2282892094761714e-05,0.00010782650958368437,0.0002902777107234056,0.0009631367733206249,2.65229364660053e-05,1.5766638974032273e-05,0.0003160873044189536
Salt_Pond_MetaG_R1_A_D1_MG_DASTool_bins.concoct_out.9,1.0246434792812965e-07,2.3292024232701544e-07,7.300345508856464e-07,3.537343376787303e-06,1.0002274821363542e-06,4.838135363613062e-06,0.00045296704260622007,0.0005659633310481482,0.00030689780738361313,0.00044517626579658264,0.00031586601393413855,0.0006409738634182291,3.315663231098827e-06,1.1662748464916982e-06,1.119490600170545e-06,2.7130910418626572e-06,5.414640317573404e-07,2.305126768423624e-07,0.0002663130404053811,6.527656973934949e-05,0.0045106796277012496,0.0004697571750886475,0.00014028856138205442,0.007723471034909132
Salt_Pond_MetaG_R1_A_D1_MG_DASTool_bins.metabat.15,1.8102034800636232e-06,7.686367996791499e-06,4.5481152520175824e-05,0.00023364606509226977,6.2014103892454e-05,0.000401667090661088,0.0006898329582902953,0.0003567193779972222,0.00026024266306001054,0.0003762852174910756,0.0007436004052999402,0.0006853400149888257,5.08818759992526e-07,3.992248512990802e-06,3.6665884794576604e-06,7.58069555814565e-06,1.756099562456241e-06,2.3051267684236243e-06,6.627161089626404e-05,6.457607544783163e-05,0.0044122023347449996,0.00011048405017967966,0.0001786556936230157,0.001683336395819949
Salt_Pond_MetaG_R1_A_D1_MG_DASTool_bins.metabat.18,3.2276269597360787e-06,9.957340359479881e-06,9.859846644259118e-05,0.0005214709278873355,0.00012316134396705625,0.0006812603869371684,0.0015140988825705821,0.0015573403410881735,0.0008162372061235809,0.0017470815684644916,0.004290596939603913,0.0027142098476226322,1.3596304570292077e-06,4.611271316128726e-05,1.9431891885529092e-05,0.00010828425128845944,8.473180388851373e-06,8.932366227641553e-06,0.0002918985920286299,0.00017810364180790816,0.016717536723034374,0.0005182050686850054,0.0008576404934025234,0.007319259223248204
Salt_Pond_MetaG_R1_A_D1_MG_DASTool_bins.metabat.26,0.0002174122689121626,0.00012037609273758564,6.6579151040771e-05,0.00015990606085323093,0.0008223870358125,0.000258152717454126,0.0009651925800225729,0.0005370528939763889,0.0002741032804134311,0.0003087941102163549,0.0010784165077960496,0.000964311047303267,4.126436730627788e-05,0.00023015985528265025,3.74464470479065e-05,0.00013517577132103947,4.050736324065724e-05,4.4873134425313277e-05,0.00012514432687013983,0.00016320329713297193,0.007418447898414999,0.0002112008221881061,0.000362725860414731,0.0026398654784193865
Salt_Pond_MetaG_R1_A_D1_MG_DASTool_bins.metabat.45,2.529161654692657e-05,3.0629011866002485e-05,3.11140725587463e-05,0.00013133521050225658,4.5643714101488896e-05,9.930909430574169e-05,0.0011029796654991413,6.621009613865741e-05,3.333823074480925e-05,7.502388605960935e-05,7.678998484312899e-05,7.696721113035037e-05,7.548868488413692e-06,8.110095855603809e-05,1.8897822975355997e-05,0.00013381922580010819,3.509272292308386e-05,6.024064621480414e-05,2.279032617700224e-05,9.527909642748723e-05,0.001069875144115,2.5060358546115307e-05,3.1330509216023656e-05,0.000254347380183532
Salt_Pond_MetaG_R1_A_D1_MG_DASTool_bins.metabat.47,4.78166956997937e-07,1.368406423671216e-06,1.5330725568598578e-06,7.921230467677532e-06,2.967341530337847e-06,1.3597706758786155e-05,0.0021205294070598332,0.0005717695653727484,0.0022150453489710245,0.0013999559767856882,0.0024760156293592685,0.0009482497722680871,1.835084052432059e-07,2.3325496929833963e-06,2.56763899121685e-06,7.022117990703326e-06,1.6682945843334299e-06,9.604694868431781e-07,0.0009196173776124985,0.00024944720447869897,0.012679967711826251,0.0006613548825942318,0.00016840217206568356,0.04866829822507609
Salt_Pond_MetaG_R1_A_D1_MG_DASTool_bins.metabat.51,2.0492869585625846e-07,3.639378786359615e-07,2.6281243831883253e-07,1.6326200200556745e-06,1.4336593910621058e-06,5.143701807630731e-06,0.0008787864571290367,0.0017041828242965068,0.00046802556966721635,0.0014273868497948136,0.0009778486418921223,0.0008709912944919981,2.043616331117519e-07,8.074210475711764e-07,3.183872349108892e-07,5.585775674423099e-07,1.1707330416374962e-07,3.265596255266804e-07,9.474674156731986e-06,3.906146133912111e-06,0.00038840178659996314,0.0009140974882632244,4.811647208620215e-06,0.002555610710018163
Salt_Pond_MetaG_R1_A_D1_MG_DASTool_bins.metabat.6,3.1080852204865896e-06,8.60349145095411e-06,5.424156713080355e-05,0.0003077488737804276,4.481019119970869e-05,0.00022846184464381922,0.0009406517249729847,0.0009072872244594698,0.0005219671103509107,0.0008600470465742033,0.0017919000468705672,0.0014664963540379735,2.4398276606198997e-06,1.0317046718965024e-05,6.860731384531409e-06,2.298147706048366e-05,3.307320842625918e-06,2.804570901582077e-06,0.0002508705009499357,0.0002055297742375,0.012692424892692499,0.0003313058927470777,0.0004569694789188999,0.005087827089770428
Salt_Pond_MetaG_R1_A_D2_MG_DASTool_bins_concoct_out.1,1.0246434792812965e-07,1.1646012116350772e-06,8.176386969919205e-07,2.8722018871349836e-06,1.6670458035605885e-06,7.333594656423993e-06,0.00019107753612556538,0.0003231917589988005,0.00016032752222091076,0.0003685182848682556,0.0007754558117604544,0.0005180281317855586,2.043616331117519e-07,5.382806983807851e-07,3.5946945877035865e-07,1.2767487255824269e-06,5.853665208187468e-08,7.68375589474542e-08,3.177357532560301e-05,1.2074621939783035e-05,0.000239177872639545,0.00014572760749301657,8.373800609079349e-06,0.00036956005931231006
Salt_Pond_MetaG_R1_A_D2_MG_DASTool_bins_concoct_out.109,1.7196933060604355e-05,3.244870125918228e-05,3.2851554789854107e-05,0.00013750288613357796,8.87535185815658e-05,0.0002206189725807554,0.0007470854178850654,0.001040157427336616,0.0004098224634822951,0.0012448664241569295,0.0011430634577667658,0.0007929318334401515,1.956866903184368e-05,7.087362528680325e-06,1.3177123302924848e-05,0.00021800484489319918,1.6434165071986332e-05,0.00014977561177827075,0.0001779980693444678,6.319883243408558e-05,0.0036714590219487503,0.00018592107695399488,0.000150350274679374,0.0042426409474595715
Salt_Pond_MetaG_R1_A_D2_MG_DASTool_bins_concoct_out.21,2.442066958953752e-06,1.372773678214846e-05,3.693974827481375e-06,1.1095769395563568e-05,1.7570662769528647e-05,1.6602443458293224e-05,0.0006123663862672197,0.0006322209892827231,0.0001853876715518867,0.0002280708201025144,0.000931817445822787,0.0006150615343297348,1.459725950798229e-07,8.971344973013069e-07,8.62726701048863e-07,2.0747166790714437e-06,1.1707330416374962e-07,6.531192510533608e-07,0.0001001720736570534,4.3240681518869e-05,0.00795817165049,0.00014814086106084136,0.0002851257186447467,0.0013785065134841
Salt_Pond_MetaG_R1_A_D2_MG_DASTool_bins_concoct_out.25,1.3661913057083926e-07,2.0380521203613786e-07,3.504165844251106e-07,8.465437141029425e-07,5.334546571393889e-07,2.750097996159e-06,0.00011698296269083124,0.00046564389489175083,0.00021933086846847823,0.00043891389613211803,3.3486959604178824e-05,1.846422486233499e-05,1.751671140957875e-07,6.728508729759808e-07,3.183872349108892e-07,1.1171551348846236e-06,1.7560995624562412e-07,2.305126768423624e-07,4.823827879796735e-06,1.994627813061505e-06,0.000409120045304485,3.23869598135643e-05,7.436680252958583e-06,0.0008341046174477327
Salt_Pond_MetaG_R1_A_D2_MG_DASTool_bins_concoct_out.51,4.371812178266856e-06,4.5856172708131075e-06,1.058550098784189e-05,4.686224131641283e-05,1.3436389176698353e-05,2.8010257368286006e-05,0.0004087305690788461,0.000425223430608186,0.0001236466619320392,0.00024069021736590124,0.0006718388137520045,0.0003912127147169981,4.5877101310801416e-07,5.831374232458503e-07,1.1503022680651493e-06,9.974599418612719e-06,7.317081510234327e-07,2.3819643273710768e-06,3.186006612701434e-05,2.4849738171057908e-05,0.0033192486239718754,3.649131910122283e-05,0.00028336108265250185,0.0012230133709654819
Salt_Pond_MetaG_R1_A_D2_MG_DASTool_bins_metabat.15,2.2542156544188457e-06,4.13433430130452e-06,8.512202863326644e-06,4.7436681693839965e-05,1.553686688918469e-05,3.0098294735740268e-05,0.00033593401843049874,0.0005213866713060186,0.0002754816843491316,0.0005353553853639726,0.0011138961019773156,0.0009061201324413352,5.380132790084895e-07,4.799669560561996e-06,5.2585246540121265e-06,2.641273926048644e-05,2.9561009301346725e-06,7.837431012640336e-06,0.0009019418029200983,0.00034125944780248726,0.01250714071832875,0.0012001914410617383,0.0006886628965567435,0.021349700980052462
Salt_Pond_MetaG_R1_A_D2_MG_DASTool_bins_metabat.27,7.531129572717509e-06,1.7614593325980479e-06,1.6936801580547012e-06,5.532767845744227e-06,1.113586596778474e-05,8.403077210485824e-06,0.0007952982036396361,0.001607119562399032,0.0008056847582158418,0.0006048940932210883,0.0011340631687037665,0.0014789792102829072,0.0001732110813216961,4.799669560561996e-06,2.937379005952075e-06,2.7130910418626572e-06,1.682928747353894e-06,1.1333539944749538e-06,0.0004350801823971812,0.00011685194604846938,0.017611044411721875,0.000581973465992214,0.0005092180489496358,0.03464647543205377
Salt_Pond_MetaG_R1_A_D2_MG_DASTool_bins_metabat.31,1.4771943492972e-05,2.1050166900304026e-05,1.699520434461786e-05,4.9643742091322534e-05,3.83087125658224e-05,0.00011810143061282804,0.001144530697945045,0.005062366803074789,0.0037156677669689373,0.00790946754413564,0.0005303617587789461,0.0009705836825663353,4.950556295992859e-06,1.6148420951423528e-05,4.683373519979536e-06,6.359804589307456e-05,4.990249589979812e-06,2.22060545358143e-05,7.746823828149464e-05,2.033808002246639e-05,0.0018680526171175,0.0005937974943633196,7.08813724331229e-05,0.00237091862897216
Salt_Pond_MetaG_R1_A_D2_MG_DASTool_bins_metabat.36,2.3566800023469717e-06,7.526235330191679e-06,6.7309185591656656e-06,3.389198226819277e-05,8.83534275887113e-06,7.028028212406324e-05,0.0017173413595206611,0.0011449586763774622,0.0007086374633429851,0.0012463510591290909,0.0015785945334174309,0.0015088548462291666,1.5139443432564494e-06,2.781116941634048e-06,3.091437345425083e-06,7.979679534890168e-06,1.375611323924054e-06,3.668993439740936e-06,0.00043554408760484444,0.0001284397838195791,0.012182598374698124,0.000632601514800416,0.00029307206084577077,0.010304586841833848
Salt_Pond_MetaG_R1_A_D2_MG_DASTool_bins_metabat.45,2.5616086982032326e-07,2.3874324838519093e-06,1.88348914128497e-06,8.344502324729013e-06,3.334091607121181e-06,1.1764308094680162e-05,0.0004406340382253342,0.000522985489453367,0.0004203481090913063,0.00044565453746547,0.0005875329857389243,0.0005610315715494318,5.797197347455814e-07,3.4539678146100393e-06,2.290333980165429e-06,3.830246176747296e-06,8.195131291462442e-07,1.3062385021067175e-06,0.0004665117259171302,0.00012988826354100763,0.008341983949401876,0.0004119579239169864,0.0011488766751880605,0.02080828933675713
Salt_Pond_MetaG_R1_A_D2_MG_DASTool_bins_metabat.48,6.830956528541963e-08,2.9115030290876883e-07,1.606076011948423e-07,3.628044489012615e-07,8.001819857090834e-07,1.476904479418721e-06,9.705491589040064e-05,0.0005376785184688343,4.679298471714956e-05,0.00013798137647304083,7.862213878311145e-05,0.0002554200435322443,1.2094872163756744e-07,3.588537989205217e-07,2.0541111929734773e-07,6.383743627912134e-07,8.780497812281206e-08,7.68375589474542e-08,2.189789836223952e-06,2.113355659077066e-06,5.376257005603812e-05,0.0008255155424339016,1.2988159321674132e-06,0.0010207315679144407
Salt_Pond_MetaG_R1_A_D2_MG_DASTool_bins_metabat.50,2.0492869585625846e-07,2.474777574724538e-07,1.606076011948423e-07,1.2698155711544145e-06,4.667728249969653e-07,4.532568919595393e-06,0.000441195442020001,0.0009471186504782198,0.00025601938655702593,0.0017724797868808463,0.0007056868547896538,0.0005119635441265625,1.2511936721127665e-07,1.7942689946026136e-07,1.0270555964867408e-07,3.9898397674450656e-07,1.4634163020468653e-07,1.728845076317718e-07,5.869580297095787e-06,2.683249319951786e-06,0.00024075141127533186,0.00016323283697171256,4.817127444620922e-06,0.0006555689391037438
Salt_Pond_MetaG_R1_A_D2_MG_DASTool_bins_metabat.84,5.1232173964064655e-08,2.9115030290876883e-07,1.460069101771293e-07,5.442066733518914e-07,3.3340916071211806e-07,1.3241212574098884e-06,0.00012969857984896976,0.00014769860093482743,3.526799625479002e-05,0.00013344277761518134,9.683669109176053e-05,0.00018259297972310606,9.592484819531227e-08,5.382806983807851e-07,4.929866863136335e-07,2.0747166790714437e-06,1.1707330416374962e-07,4.994441331584522e-07,0.00019285483019024072,2.826910013630619e-05,0.000670851971723125,0.00011227570813154417,5.715886148736767e-06,0.0007572375322888012
Salt_Pond_MetaG_R1_A_H2O_MG_DASTool_bins_concoct_out.2,5.293991309620018e-07,1.1646012116350772e-06,9.052428430981984e-07,2.962902999360296e-06,1.0669093142787761e-06,4.889063104282662e-06,2.2227299284307748e-05,2.8149443537079126e-05,3.678806948387561e-05,1.1832241808329585e-05,4.8745993513271444e-05,1.620690835803826e-05,1.0593439757221438e-06,4.709956110831861e-06,3.69740014735226e-07,2.7130910418626572e-06,5.268298687368717e-07,6.147004715796345e-07,4.15155846867593e-06,5.224025224684892e-06,0.0004820273354292587,5.685771663572394e-06,1.55364690620026e-05,0.00016006647023998188
Salt_Pond_MetaG_R1_A_H2O_MG_DASTool_bins_maxbin.022,4.610895656765825e-07,4.367254543631533e-07,2.6281243831883253e-07,1.088413346703783e-06,1.2002729785636233e-06,9.166993320530008e-07,3.532910504005967e-06,3.82691940990463e-06,2.59982297872165e-06,2.635476175413199e-06,1.650275884646832e-05,5.232397242678598e-06,1.709964685220783e-07,1.2559882962218286e-06,3.9028112666496076e-07,9.5756154418682e-07,1.7560995624562412e-07,4.0339718447413524e-07,4.277363270757029e-06,1.5517729474234436e-05,0.00011395042287487125,3.839267039711249e-06,5.7816489807452535e-06,8.337528230082591e-05
Salt_Pond_MetaG_R1_A_H2O_MG_DASTool_bins_metabat.14,1.3661913057083926e-07,8.588933935808647e-07,2.5113188550466214e-06,1.5751759823129754e-05,8.668638178515069e-07,1.9963674342487563e-05,2.2599184600524074e-06,1.3061283263250001e-06,2.6151385780071864e-06,2.07749256171513e-06,1.1206897822804272e-05,5.9501614767637305e-06,3.795287472075389e-07,1.839125719467679e-06,2.56763899121685e-07,4.7878077209341e-07,2.9268326040937305e-07,3.0735023578981726e-07,2.8699220474748313e-06,5.332067564559049e-05,8.182400906089687e-05,3.6473036877256893e-06,2.1318118042747852e-06,4.573327721142344e-05
Salt_Pond_MetaG_R1_A_H2O_MG_DASTool_bins_metabat.6,5.772158266617957e-06,4.061546725577329e-06,3.7961796646053665e-06,7.558426018776267e-06,1.6103662462395295e-05,1.2579151945393946e-05,8.363843794402816e-06,1.1155140803823317e-05,4.334697487789817e-05,8.90780983296559e-06,7.178833832074448e-05,9.757432631476183e-06,1.8893024448902795e-06,8.352322169875169e-05,5.689888004536525e-06,7.93180145768081e-05,5.107322894143565e-06,6.723286407902251e-06,7.182667918817167e-06,1.0305577034151083e-05,0.0001800390455779031,9.940959299252371e-06,1.3892398261790685e-05,0.00015566903973888348
Salt_Pond_MetaG_R1_A_H2O_MG_DASTool_bins_metabat.8,2.5445313068818784e-06,6.958492239519581e-06,2.1959439290640286e-05,0.00011618812476062894,1.5170116812401356e-05,0.0001760571994948456,3.2704452904480396e-05,2.6462818443434344e-05,6.23574624910978e-05,2.539323641981302e-05,0.0002542949428408137,0.0001737197494089962,5.421839245821981e-07,1.3905584708170243e-05,4.385527396998376e-06,1.188972250698633e-05,2.0707340673963164e-05,3.5729464910566253e-06,0.00013852681269152812,0.0841075066117181,0.007009196724891251,0.00020768149406835568,0.0001932824435088869,0.015849394909278437
Salt_Pond_MetaG_R1_B_D1_MG_DASTool_bins_concoct_out.53,3.4496330469136857e-06,6.143271391375026e-06,2.7157285292946037e-06,1.3635400537872401e-05,1.8304162923095313e-05,3.493643009935331e-05,0.0012488802873457535,0.0010857145979791876,0.0009811517503305457,0.0006498366841065556,0.003134320576050823,0.0016805877410192235,5.249174519068175e-05,2.4626341950920854e-05,5.535829665063503e-06,1.4523016753500108e-05,3.058540071277948e-06,4.2260657421099835e-06,0.00020611151120952838,0.00011735060300172193,0.02735465790095125,0.0004311588296715611,0.001282517710301301,0.008637608887477406
Salt_Pond_MetaG_R1_B_D1_MG_DASTool_bins_concoct_out.59,2.0492869585625846e-07,1.6741142417254196e-06,1.8104856861964052e-06,7.2863226821003284e-06,1.5336821392757413e-06,7.537305619102439e-06,0.0003719496809774094,0.00038594445662659937,0.0006234635868162281,0.0005901772754098072,0.0005859549261409855,0.000493197650238305,4.6294165868172295e-07,1.973695894062875e-06,1.8692411856058647e-06,2.792887837211557e-06,6.87805661962027e-07,5.76281692105907e-07,0.00041962978014157794,0.0001097638936413903,0.008205872857406874,0.00035191452974950267,0.0010466647935388847,0.015149323973503503
